n,k,m,distance
16.0,2.0,17.0,10.64000011
16.0,2.0,18.0,11.00050011
16.0,2.0,19.0,11.27500011
16.0,2.0,20.0,11.58300012
16.0,2.0,21.0,11.85150012
16.0,2.0,22.0,12.10250012
16.0,2.0,23.0,12.31250012
16.0,2.0,24.0,12.55000013
16.0,2.0,25.0,12.77050013
16.0,2.0,26.0,12.99200013
16.0,2.0,27.0,13.19300013
16.0,2.0,28.0,13.32700013
16.0,2.0,29.0,13.51650014
16.0,2.0,30.0,13.65900014
16.0,3.0,1.0,2.02000001
16.0,3.0,2.0,2.96850001
16.0,3.0,3.0,3.65400002
16.0,3.0,4.0,4.42300002
16.0,3.0,5.0,5.22500003
16.0,3.0,6.0,6.02600003
16.0,3.0,7.0,6.83500003
16.0,3.0,8.0,7.61100004
16.0,3.0,9.0,8.36850004
16.0,3.0,10.0,9.10400005
16.0,3.0,11.0,9.83800005
16.0,3.0,12.0,10.52450005
16.0,3.0,13.0,11.17500006
16.0,3.0,14.0,11.85300006
16.0,3.0,15.0,12.46650006
16.0,3.0,16.0,13.08550007
16.0,3.0,17.0,13.68950007
16.0,3.0,18.0,14.29950007
16.0,3.0,19.0,14.84200007
16.0,3.0,20.0,15.39150008
16.0,3.0,21.0,15.90300008
16.0,3.0,22.0,16.40700008
16.0,3.0,23.0,16.91250009
16.0,3.0,24.0,17.37500009
16.0,3.0,25.0,17.80300009
16.0,3.0,26.0,18.29100009
16.0,3.0,27.0,18.72500009
16.0,3.0,28.0,19.0885001
16.0,3.0,29.0,19.5120001
16.0,3.0,30.0,19.8595001
16.0,4.0,1.0,3.07100001
16.0,4.0,2.0,4.22550001
16.0,4.0,3.0,4.96150002
16.0,4.0,4.0,5.66500002
16.0,4.0,5.0,6.40350002
16.0,4.0,6.0,7.18100002
16.0,4.0,7.0,7.96900003
16.0,4.0,8.0,8.77100003
16.0,4.0,9.0,9.56950003
16.0,4.0,10.0,10.36700003
16.0,4.0,11.0,11.13500004
16.0,4.0,12.0,11.90300004
16.0,4.0,13.0,12.63200004
16.0,4.0,14.0,13.39850004
16.0,4.0,15.0,14.10600005
16.0,4.0,16.0,14.85250005
16.0,4.0,17.0,15.52350005
16.0,4.0,18.0,16.23400005
16.0,4.0,19.0,16.87200006
16.0,4.0,20.0,17.53050006
16.0,4.0,21.0,18.17000006
16.0,4.0,22.0,18.78500006
16.0,4.0,23.0,19.43000007
16.0,4.0,24.0,19.97800007
16.0,4.0,25.0,20.58000007
16.0,4.0,26.0,21.13950007
16.0,4.0,27.0,21.75100007
16.0,4.0,28.0,22.22650007
16.0,4.0,29.0,22.80750008
16.0,4.0,30.0,23.33900008
16.0,5.0,1.0,4.08900001
16.0,5.0,2.0,5.51750001
16.0,5.0,3.0,6.37850002
16.0,5.0,4.0,7.07450002
16.0,5.0,5.0,7.78200002
16.0,5.0,6.0,8.52100002
16.0,5.0,7.0,9.27650002
16.0,5.0,8.0,10.05050003
16.0,5.0,9.0,10.82750003
16.0,5.0,10.0,11.61850003
16.0,5.0,11.0,12.37750003
16.0,5.0,12.0,13.16050003
16.0,5.0,13.0,13.93700003
16.0,5.0,14.0,14.70000004
16.0,5.0,15.0,15.46750004
16.0,5.0,16.0,16.21400004
16.0,5.0,17.0,16.96650004
16.0,5.0,18.0,17.71450004
16.0,5.0,19.0,18.44550005
16.0,5.0,20.0,19.14150005
16.0,5.0,21.0,19.86950005
16.0,5.0,22.0,20.52300005
16.0,5.0,23.0,21.25350005
16.0,5.0,24.0,21.87400006
16.0,5.0,25.0,22.56050006
16.0,5.0,26.0,23.21050006
16.0,5.0,27.0,23.85300006
16.0,5.0,28.0,24.44050006
16.0,5.0,29.0,25.04950006
16.0,5.0,30.0,25.68750006
16.0,6.0,1.0,5.11400001
16.0,6.0,2.0,6.82750001
16.0,6.0,3.0,7.80850002
16.0,6.0,4.0,8.53850002
16.0,6.0,5.0,9.26550002
16.0,6.0,6.0,9.97400002
16.0,6.0,7.0,10.70550002
16.0,6.0,8.0,11.43850002
16.0,6.0,9.0,12.19450002
16.0,6.0,10.0,12.97000003
16.0,6.0,11.0,13.69800003
16.0,6.0,12.0,14.49900003
16.0,6.0,13.0,15.27750003
16.0,6.0,14.0,16.04750003
16.0,6.0,15.0,16.81450003
16.0,6.0,16.0,17.59050004
16.0,6.0,17.0,18.33900004
16.0,6.0,18.0,19.14100004
16.0,6.0,19.0,19.88850004
16.0,6.0,20.0,20.61500004
16.0,6.0,21.0,21.35750004
16.0,6.0,22.0,22.06850004
16.0,6.0,23.0,22.82500005
16.0,6.0,24.0,23.49750005
16.0,6.0,25.0,24.21850005
16.0,6.0,26.0,24.91550005
16.0,6.0,27.0,25.60750005
16.0,6.0,28.0,26.29200005
16.0,6.0,29.0,26.96800005
16.0,6.0,30.0,27.66300006
16.0,7.0,1.0,6.14400001
16.0,7.0,2.0,8.13250001
16.0,7.0,3.0,9.28000002
16.0,7.0,4.0,10.06250002
16.0,7.0,5.0,10.78100002
16.0,7.0,6.0,11.46600002
16.0,7.0,7.0,12.18500002
16.0,7.0,8.0,12.91150002
16.0,7.0,9.0,13.62050002
16.0,7.0,10.0,14.38550002
16.0,7.0,11.0,15.10950003
16.0,7.0,12.0,15.87050003
16.0,7.0,13.0,16.61450003
16.0,7.0,14.0,17.37650003
16.0,7.0,15.0,18.15800003
16.0,7.0,16.0,18.90450003
16.0,7.0,17.0,19.66400003
16.0,7.0,18.0,20.44400003
16.0,7.0,19.0,21.21300004
16.0,7.0,20.0,21.97000004
16.0,7.0,21.0,22.74550004
16.0,7.0,22.0,23.47200004
16.0,7.0,23.0,24.23900004
16.0,7.0,24.0,24.95650004
16.0,7.0,25.0,25.73850004
16.0,7.0,26.0,26.45000004
16.0,7.0,27.0,27.19250005
16.0,7.0,28.0,27.87150005
16.0,7.0,29.0,28.55550005
16.0,7.0,30.0,29.29450005
16.0,8.0,1.0,7.20700001
16.0,8.0,2.0,9.48200001
16.0,8.0,3.0,10.76050002
16.0,8.0,4.0,11.58700002
16.0,8.0,5.0,12.34600002
16.0,8.0,6.0,13.03450002
16.0,8.0,7.0,13.74050002
16.0,8.0,8.0,14.42800002
16.0,8.0,9.0,15.11850002
16.0,8.0,10.0,15.86700002
16.0,8.0,11.0,16.54750002
16.0,8.0,12.0,17.28100002
16.0,8.0,13.0,18.02100003
16.0,8.0,14.0,18.74800003
16.0,8.0,15.0,19.51300003
16.0,8.0,16.0,20.27300003
16.0,8.0,17.0,21.01050003
16.0,8.0,18.0,21.81650003
16.0,8.0,19.0,22.59800003
16.0,8.0,20.0,23.34950003
16.0,8.0,21.0,24.10800003
16.0,8.0,22.0,24.84000004
16.0,8.0,23.0,25.63900004
16.0,8.0,24.0,26.36150004
16.0,8.0,25.0,27.12800004
16.0,8.0,26.0,27.89100004
16.0,8.0,27.0,28.62750004
16.0,8.0,28.0,29.32950004
16.0,8.0,29.0,30.04450004
16.0,8.0,30.0,30.82000004
16.0,9.0,1.0,8.21400001
16.0,9.0,2.0,10.80450001
16.0,9.0,3.0,12.25600002
16.0,9.0,4.0,13.14700002
16.0,9.0,5.0,13.92400002
16.0,9.0,6.0,14.62400002
16.0,9.0,7.0,15.32150002
16.0,9.0,8.0,16.01250002
16.0,9.0,9.0,16.68250002
16.0,9.0,10.0,17.39850002
16.0,9.0,11.0,18.03650002
16.0,9.0,12.0,18.76000002
16.0,9.0,13.0,19.50000002
16.0,9.0,14.0,20.20850003
16.0,9.0,15.0,20.92900003
16.0,9.0,16.0,21.65450003
16.0,9.0,17.0,22.40250003
16.0,9.0,18.0,23.18800003
16.0,9.0,19.0,23.93750003
16.0,9.0,20.0,24.70100003
16.0,9.0,21.0,25.49100003
16.0,9.0,22.0,26.20800003
16.0,9.0,23.0,27.02550003
16.0,9.0,24.0,27.73250003
16.0,9.0,25.0,28.49150004
16.0,9.0,26.0,29.29150004
16.0,9.0,27.0,30.00650004
16.0,9.0,28.0,30.73950004
16.0,9.0,29.0,31.46550004
16.0,9.0,30.0,32.22450004
16.0,10.0,1.0,9.25200001
16.0,10.0,2.0,12.14050001
16.0,10.0,3.0,13.74550002
16.0,10.0,4.0,14.70650002
16.0,10.0,5.0,15.53500002
16.0,10.0,6.0,16.23500002
16.0,10.0,7.0,16.93150002
16.0,10.0,8.0,17.62550002
16.0,10.0,9.0,18.28650002
16.0,10.0,10.0,18.99250002
16.0,10.0,11.0,19.63400002
16.0,10.0,12.0,20.30800002
16.0,10.0,13.0,21.01400002
16.0,10.0,14.0,21.70400002
16.0,10.0,15.0,22.41600002
16.0,10.0,16.0,23.16000003
16.0,10.0,17.0,23.87450003
16.0,10.0,18.0,24.63200003
16.0,10.0,19.0,25.38950003
16.0,10.0,20.0,26.13200003
16.0,10.0,21.0,26.87250003
16.0,10.0,22.0,27.60600003
16.0,10.0,23.0,28.39350003
16.0,10.0,24.0,29.11350003
16.0,10.0,25.0,29.90500003
16.0,10.0,26.0,30.68900003
16.0,10.0,27.0,31.40250004
16.0,10.0,28.0,32.13000004
16.0,10.0,29.0,32.87600004
16.0,10.0,30.0,33.64250004
17.0,2.0,1.0,1.00000001
17.0,2.0,2.0,1.94750002
17.0,2.0,3.0,2.82750003
17.0,2.0,4.0,3.67000004
17.0,2.0,5.0,4.45800004
17.0,2.0,6.0,5.17600005
17.0,2.0,7.0,5.86750006
17.0,2.0,8.0,6.52350007
17.0,2.0,9.0,7.12050007
17.0,2.0,10.0,7.70550008
17.0,2.0,11.0,8.25250008
17.0,2.0,12.0,8.75050009
17.0,2.0,13.0,9.25750009
17.0,2.0,14.0,9.6640001
17.0,2.0,15.0,10.1275001
17.0,2.0,16.0,10.54100011
17.0,2.0,17.0,10.88900011
17.0,2.0,18.0,11.27200011
17.0,2.0,19.0,11.61250012
17.0,2.0,20.0,11.90300012
17.0,2.0,21.0,12.22550012
17.0,2.0,22.0,12.50000013
17.0,2.0,23.0,12.78850013
17.0,2.0,24.0,13.01950013
17.0,2.0,25.0,13.22150013
17.0,2.0,26.0,13.50000014
17.0,2.0,27.0,13.72000014
17.0,2.0,28.0,13.87500014
17.0,2.0,29.0,14.06000014
17.0,2.0,30.0,14.25450014
17.0,3.0,1.0,2.02000001
17.0,3.0,2.0,2.97500001
17.0,3.0,3.0,3.66300002
17.0,3.0,4.0,4.44050002
17.0,3.0,5.0,5.25800003
17.0,3.0,6.0,6.06100003
17.0,3.0,7.0,6.86900003
17.0,3.0,8.0,7.66050004
17.0,3.0,9.0,8.43200004
17.0,3.0,10.0,9.18650005
17.0,3.0,11.0,9.90750005
17.0,3.0,12.0,10.60850005
17.0,3.0,13.0,11.31150006
17.0,3.0,14.0,11.98650006
17.0,3.0,15.0,12.63550006
17.0,3.0,16.0,13.29850007
17.0,3.0,17.0,13.88650007
17.0,3.0,18.0,14.50900007
17.0,3.0,19.0,15.10050008
17.0,3.0,20.0,15.63200008
17.0,3.0,21.0,16.19650008
17.0,3.0,22.0,16.68950008
17.0,3.0,23.0,17.26550009
17.0,3.0,24.0,17.71550009
17.0,3.0,25.0,18.20050009
17.0,3.0,26.0,18.70000009
17.0,3.0,27.0,19.1320001
17.0,3.0,28.0,19.5640001
17.0,3.0,29.0,20.0155001
17.0,3.0,30.0,20.3530001
17.0,4.0,1.0,3.07200001
17.0,4.0,2.0,4.23250001
17.0,4.0,3.0,4.97550002
17.0,4.0,4.0,5.67650002
17.0,4.0,5.0,6.43350002
17.0,4.0,6.0,7.19950002
17.0,4.0,7.0,7.98900003
17.0,4.0,8.0,8.80600003
17.0,4.0,9.0,9.60550003
17.0,4.0,10.0,10.43100004
17.0,4.0,11.0,11.18050004
17.0,4.0,12.0,11.96400004
17.0,4.0,13.0,12.72250004
17.0,4.0,14.0,13.48850005
17.0,4.0,15.0,14.22950005
17.0,4.0,16.0,15.00300005
17.0,4.0,17.0,15.64900005
17.0,4.0,18.0,16.38900005
17.0,4.0,19.0,17.06450006
17.0,4.0,20.0,17.74250006
17.0,4.0,21.0,18.40250006
17.0,4.0,22.0,19.04600006
17.0,4.0,23.0,19.71400007
17.0,4.0,24.0,20.31250007
17.0,4.0,25.0,20.91000007
17.0,4.0,26.0,21.50950007
17.0,4.0,27.0,22.10150007
17.0,4.0,28.0,22.63650008
17.0,4.0,29.0,23.20450008
17.0,4.0,30.0,23.77050008
17.0,5.0,1.0,4.08800001
17.0,5.0,2.0,5.52000001
17.0,5.0,3.0,6.38300002
17.0,5.0,4.0,7.08000002
17.0,5.0,5.0,7.79300002
17.0,5.0,6.0,8.53850002
17.0,5.0,7.0,9.28900002
17.0,5.0,8.0,10.07050003
17.0,5.0,9.0,10.88100003
17.0,5.0,10.0,11.66000003
17.0,5.0,11.0,12.43150003
17.0,5.0,12.0,13.24550003
17.0,5.0,13.0,14.03500004
17.0,5.0,14.0,14.81200004
17.0,5.0,15.0,15.58900004
17.0,5.0,16.0,16.38100004
17.0,5.0,17.0,17.09700004
17.0,5.0,18.0,17.87800004
17.0,5.0,19.0,18.62400005
17.0,5.0,20.0,19.35400005
17.0,5.0,21.0,20.08600005
17.0,5.0,22.0,20.77600005
17.0,5.0,23.0,21.51850005
17.0,5.0,24.0,22.18100006
17.0,5.0,25.0,22.86450006
17.0,5.0,26.0,23.54000006
17.0,5.0,27.0,24.17200006
17.0,5.0,28.0,24.82000006
17.0,5.0,29.0,25.46150006
17.0,5.0,30.0,26.08850007
17.0,6.0,1.0,5.11400001
17.0,6.0,2.0,6.83050001
17.0,6.0,3.0,7.81200002
17.0,6.0,4.0,8.55250002
17.0,6.0,5.0,9.27250002
17.0,6.0,6.0,9.99300002
17.0,6.0,7.0,10.72100002
17.0,6.0,8.0,11.46550002
17.0,6.0,9.0,12.22900002
17.0,6.0,10.0,13.02300003
17.0,6.0,11.0,13.73300003
17.0,6.0,12.0,14.57950003
17.0,6.0,13.0,15.35250003
17.0,6.0,14.0,16.12200003
17.0,6.0,15.0,16.90900003
17.0,6.0,16.0,17.71050004
17.0,6.0,17.0,18.42950004
17.0,6.0,18.0,19.24700004
17.0,6.0,19.0,20.00700004
17.0,6.0,20.0,20.76250004
17.0,6.0,21.0,21.49400004
17.0,6.0,22.0,22.25550004
17.0,6.0,23.0,23.01900005
17.0,6.0,24.0,23.71950005
17.0,6.0,25.0,24.45350005
17.0,6.0,26.0,25.18450005
17.0,6.0,27.0,25.86550005
17.0,6.0,28.0,26.58200005
17.0,6.0,29.0,27.25900005
17.0,6.0,30.0,27.95600006
17.0,7.0,1.0,6.14400001
17.0,7.0,2.0,8.13350001
17.0,7.0,3.0,9.28000002
17.0,7.0,4.0,10.07050002
17.0,7.0,5.0,10.79400002
17.0,7.0,6.0,11.47050002
17.0,7.0,7.0,12.18800002
17.0,7.0,8.0,12.92350002
17.0,7.0,9.0,13.64000002
17.0,7.0,10.0,14.42050002
17.0,7.0,11.0,15.13100003
17.0,7.0,12.0,15.91200003
17.0,7.0,13.0,16.67950003
17.0,7.0,14.0,17.44650003
17.0,7.0,15.0,18.22750003
17.0,7.0,16.0,19.01850003
17.0,7.0,17.0,19.74400003
17.0,7.0,18.0,20.54300003
17.0,7.0,19.0,21.31250004
17.0,7.0,20.0,22.10800004
17.0,7.0,21.0,22.87550004
17.0,7.0,22.0,23.64700004
17.0,7.0,23.0,24.43700004
17.0,7.0,24.0,25.15800004
17.0,7.0,25.0,25.93150004
17.0,7.0,26.0,26.67150004
17.0,7.0,27.0,27.40950005
17.0,7.0,28.0,28.13900005
17.0,7.0,29.0,28.85450005
17.0,7.0,30.0,29.55750005
17.0,8.0,1.0,7.20700001
17.0,8.0,2.0,9.48250001
17.0,8.0,3.0,10.76150002
17.0,8.0,4.0,11.59050002
17.0,8.0,5.0,12.35750002
17.0,8.0,6.0,13.05450002
17.0,8.0,7.0,13.76400002
17.0,8.0,8.0,14.44050002
17.0,8.0,9.0,15.14950002
17.0,8.0,10.0,15.89700002
17.0,8.0,11.0,16.56550002
17.0,8.0,12.0,17.32900002
17.0,8.0,13.0,18.08950003
17.0,8.0,14.0,18.81700003
17.0,8.0,15.0,19.57700003
17.0,8.0,16.0,20.38350003
17.0,8.0,17.0,21.08200003
17.0,8.0,18.0,21.90200003
17.0,8.0,19.0,22.67200003
17.0,8.0,20.0,23.46900003
17.0,8.0,21.0,24.22100003
17.0,8.0,22.0,25.00100004
17.0,8.0,23.0,25.80900004
17.0,8.0,24.0,26.54550004
17.0,8.0,25.0,27.32550004
17.0,8.0,26.0,28.12050004
17.0,8.0,27.0,28.85200004
17.0,8.0,28.0,29.57900004
17.0,8.0,29.0,30.31000004
17.0,8.0,30.0,31.10100004
17.0,9.0,1.0,8.21300001
17.0,9.0,2.0,10.80350001
17.0,9.0,3.0,12.25500002
17.0,9.0,4.0,13.15200002
17.0,9.0,5.0,13.92950002
17.0,9.0,6.0,14.63600002
17.0,9.0,7.0,15.33300002
17.0,9.0,8.0,16.02750002
17.0,9.0,9.0,16.72200002
17.0,9.0,10.0,17.43300002
17.0,9.0,11.0,18.07300002
17.0,9.0,12.0,18.82350002
17.0,9.0,13.0,19.55800002
17.0,9.0,14.0,20.26300003
17.0,9.0,15.0,20.98700003
17.0,9.0,16.0,21.75400003
17.0,9.0,17.0,22.48400003
17.0,9.0,18.0,23.28950003
17.0,9.0,19.0,24.01000003
17.0,9.0,20.0,24.82300003
17.0,9.0,21.0,25.61350003
17.0,9.0,22.0,26.34700003
17.0,9.0,23.0,27.16750003
17.0,9.0,24.0,27.91650003
17.0,9.0,25.0,28.67900004
17.0,9.0,26.0,29.49500004
17.0,9.0,27.0,30.20900004
17.0,9.0,28.0,30.94850004
17.0,9.0,29.0,31.72600004
17.0,9.0,30.0,32.48300004
17.0,10.0,1.0,9.25200001
17.0,10.0,2.0,12.14200001
17.0,10.0,3.0,13.74450002
17.0,10.0,4.0,14.71350002
17.0,10.0,5.0,15.55100002
17.0,10.0,6.0,16.24300002
17.0,10.0,7.0,16.93900002
17.0,10.0,8.0,17.64400002
17.0,10.0,9.0,18.30200002
17.0,10.0,10.0,19.02450002
17.0,10.0,11.0,19.65150002
17.0,10.0,12.0,20.36600002
17.0,10.0,13.0,21.08150002
17.0,10.0,14.0,21.76550002
17.0,10.0,15.0,22.49600003
17.0,10.0,16.0,23.26550003
17.0,10.0,17.0,23.95450003
17.0,10.0,18.0,24.72050003
17.0,10.0,19.0,25.46500003
17.0,10.0,20.0,26.24300003
17.0,10.0,21.0,26.99950003
17.0,10.0,22.0,27.74200003
17.0,10.0,23.0,28.56350003
17.0,10.0,24.0,29.28700003
17.0,10.0,25.0,30.08100003
17.0,10.0,26.0,30.91000003
17.0,10.0,27.0,31.62400004
17.0,10.0,28.0,32.37200004
17.0,10.0,29.0,33.11550004
17.0,10.0,30.0,33.90500004
18.0,2.0,1.0,1.00000001
18.0,2.0,2.0,1.94000002
18.0,2.0,3.0,2.84150003
18.0,2.0,4.0,3.69550004
18.0,2.0,5.0,4.49100004
18.0,2.0,6.0,5.21600005
18.0,2.0,7.0,5.92800006
18.0,2.0,8.0,6.61850007
18.0,2.0,9.0,7.22000007
18.0,2.0,10.0,7.82200008
18.0,2.0,11.0,8.39350008
18.0,2.0,12.0,8.89800009
18.0,2.0,13.0,9.40600009
18.0,2.0,14.0,9.8515001
18.0,2.0,15.0,10.3175001
18.0,2.0,16.0,10.77100011
18.0,2.0,17.0,11.13450011
18.0,2.0,18.0,11.54350012
18.0,2.0,19.0,11.92350012
18.0,2.0,20.0,12.26100012
18.0,2.0,21.0,12.54850013
18.0,2.0,22.0,12.89000013
18.0,2.0,23.0,13.16200013
18.0,2.0,24.0,13.43400014
18.0,2.0,25.0,13.65200014
18.0,2.0,26.0,13.94500014
18.0,2.0,27.0,14.16850014
18.0,2.0,28.0,14.34450014
18.0,2.0,29.0,14.55150015
18.0,2.0,30.0,14.75500015
18.0,3.0,1.0,2.02000001
18.0,3.0,2.0,2.97050001
18.0,3.0,3.0,3.66500002
18.0,3.0,4.0,4.44550002
18.0,3.0,5.0,5.27400003
18.0,3.0,6.0,6.08150003
18.0,3.0,7.0,6.89800003
18.0,3.0,8.0,7.72000004
18.0,3.0,9.0,8.47750004
18.0,3.0,10.0,9.26400005
18.0,3.0,11.0,10.01050005
18.0,3.0,12.0,10.71400005
18.0,3.0,13.0,11.43050006
18.0,3.0,14.0,12.11500006
18.0,3.0,15.0,12.76750006
18.0,3.0,16.0,13.46150007
18.0,3.0,17.0,14.08200007
18.0,3.0,18.0,14.70300007
18.0,3.0,19.0,15.29850008
18.0,3.0,20.0,15.87150008
18.0,3.0,21.0,16.40150008
18.0,3.0,22.0,16.99650009
18.0,3.0,23.0,17.56850009
18.0,3.0,24.0,18.04500009
18.0,3.0,25.0,18.51700009
18.0,3.0,26.0,19.0400001
18.0,3.0,27.0,19.5105001
18.0,3.0,28.0,19.9730001
18.0,3.0,29.0,20.4125001
18.0,3.0,30.0,20.7910001
18.0,4.0,1.0,3.07200001
18.0,4.0,2.0,4.22950001
18.0,4.0,3.0,4.97800002
18.0,4.0,4.0,5.68600002
18.0,4.0,5.0,6.44800002
18.0,4.0,6.0,7.23000002
18.0,4.0,7.0,8.02450003
18.0,4.0,8.0,8.86250003
18.0,4.0,9.0,9.66000003
18.0,4.0,10.0,10.49750004
18.0,4.0,11.0,11.26750004
18.0,4.0,12.0,12.05700004
18.0,4.0,13.0,12.81400004
18.0,4.0,14.0,13.60150005
18.0,4.0,15.0,14.34350005
18.0,4.0,16.0,15.13550005
18.0,4.0,17.0,15.82950005
18.0,4.0,18.0,16.52600006
18.0,4.0,19.0,17.23100006
18.0,4.0,20.0,17.91650006
18.0,4.0,21.0,18.58600006
18.0,4.0,22.0,19.26350006
18.0,4.0,23.0,19.95250007
18.0,4.0,24.0,20.56050007
18.0,4.0,25.0,21.15850007
18.0,4.0,26.0,21.77950007
18.0,4.0,27.0,22.38300007
18.0,4.0,28.0,22.97450008
18.0,4.0,29.0,23.53050008
18.0,4.0,30.0,24.10400008
18.0,5.0,1.0,4.08900001
18.0,5.0,2.0,5.51800001
18.0,5.0,3.0,6.38550002
18.0,5.0,4.0,7.09150002
18.0,5.0,5.0,7.80650002
18.0,5.0,6.0,8.54850002
18.0,5.0,7.0,9.31700002
18.0,5.0,8.0,10.12050003
18.0,5.0,9.0,10.89650003
18.0,5.0,10.0,11.70500003
18.0,5.0,11.0,12.48500003
18.0,5.0,12.0,13.28500003
18.0,5.0,13.0,14.08750004
18.0,5.0,14.0,14.88150004
18.0,5.0,15.0,15.64450004
18.0,5.0,16.0,16.45200004
18.0,5.0,17.0,17.21150004
18.0,5.0,18.0,17.97500005
18.0,5.0,19.0,18.73350005
18.0,5.0,20.0,19.46500005
18.0,5.0,21.0,20.23350005
18.0,5.0,22.0,20.93300005
18.0,5.0,23.0,21.69600005
18.0,5.0,24.0,22.36600006
18.0,5.0,25.0,23.05300006
18.0,5.0,26.0,23.76900006
18.0,5.0,27.0,24.41200006
18.0,5.0,28.0,25.07000006
18.0,5.0,29.0,25.70850006
18.0,5.0,30.0,26.35200007
18.0,6.0,1.0,5.11400001
18.0,6.0,2.0,6.82950001
18.0,6.0,3.0,7.81400002
18.0,6.0,4.0,8.55850002
18.0,6.0,5.0,9.29600002
18.0,6.0,6.0,10.01000002
18.0,6.0,7.0,10.74850002
18.0,6.0,8.0,11.50700002
18.0,6.0,9.0,12.26250002
18.0,6.0,10.0,13.06800003
18.0,6.0,11.0,13.79700003
18.0,6.0,12.0,14.63600003
18.0,6.0,13.0,15.42450003
18.0,6.0,14.0,16.20200003
18.0,6.0,15.0,16.99250003
18.0,6.0,16.0,17.80700004
18.0,6.0,17.0,18.56200004
18.0,6.0,18.0,19.37150004
18.0,6.0,19.0,20.13500004
18.0,6.0,20.0,20.89750004
18.0,6.0,21.0,21.68050004
18.0,6.0,22.0,22.42700005
18.0,6.0,23.0,23.20600005
18.0,6.0,24.0,23.95350005
18.0,6.0,25.0,24.65400005
18.0,6.0,26.0,25.41300005
18.0,6.0,27.0,26.11450005
18.0,6.0,28.0,26.83850005
18.0,6.0,29.0,27.52500006
18.0,6.0,30.0,28.24450006
18.0,7.0,1.0,6.14500001
18.0,7.0,2.0,8.13500001
18.0,7.0,3.0,9.28600002
18.0,7.0,4.0,10.07800002
18.0,7.0,5.0,10.81150002
18.0,7.0,6.0,11.48700002
18.0,7.0,7.0,12.21250002
18.0,7.0,8.0,12.96150002
18.0,7.0,9.0,13.67050002
18.0,7.0,10.0,14.46050002
18.0,7.0,11.0,15.18450003
18.0,7.0,12.0,15.95950003
18.0,7.0,13.0,16.72950003
18.0,7.0,14.0,17.51550003
18.0,7.0,15.0,18.30700003
18.0,7.0,16.0,19.10550003
18.0,7.0,17.0,19.87100003
18.0,7.0,18.0,20.66550003
18.0,7.0,19.0,21.42650004
18.0,7.0,20.0,22.21100004
18.0,7.0,21.0,23.02450004
18.0,7.0,22.0,23.79700004
18.0,7.0,23.0,24.58550004
18.0,7.0,24.0,25.33750004
18.0,7.0,25.0,26.12000004
18.0,7.0,26.0,26.88100004
18.0,7.0,27.0,27.61500005
18.0,7.0,28.0,28.39150005
18.0,7.0,29.0,29.05700005
18.0,7.0,30.0,29.81150005
18.0,8.0,1.0,7.20700001
18.0,8.0,2.0,9.48350001
18.0,8.0,3.0,10.76300002
18.0,8.0,4.0,11.59600002
18.0,8.0,5.0,12.36600002
18.0,8.0,6.0,13.05800002
18.0,8.0,7.0,13.77200002
18.0,8.0,8.0,14.46950002
18.0,8.0,9.0,15.17150002
18.0,8.0,10.0,15.92800002
18.0,8.0,11.0,16.61000002
18.0,8.0,12.0,17.36550002
18.0,8.0,13.0,18.12500003
18.0,8.0,14.0,18.86950003
18.0,8.0,15.0,19.63800003
18.0,8.0,16.0,20.45150003
18.0,8.0,17.0,21.19500003
18.0,8.0,18.0,21.99950003
18.0,8.0,19.0,22.77550003
18.0,8.0,20.0,23.56550003
18.0,8.0,21.0,24.35700003
18.0,8.0,22.0,25.12850004
18.0,8.0,23.0,25.95050004
18.0,8.0,24.0,26.71550004
18.0,8.0,25.0,27.47650004
18.0,8.0,26.0,28.29450004
18.0,8.0,27.0,29.02750004
18.0,8.0,28.0,29.79100004
18.0,8.0,29.0,30.50850004
18.0,8.0,30.0,31.29850004
18.0,9.0,1.0,8.21400001
18.0,9.0,2.0,10.80600001
18.0,9.0,3.0,12.25750002
18.0,9.0,4.0,13.15800002
18.0,9.0,5.0,13.94250002
18.0,9.0,6.0,14.64550002
18.0,9.0,7.0,15.34200002
18.0,9.0,8.0,16.05450002
18.0,9.0,9.0,16.72150002
18.0,9.0,10.0,17.45750002
18.0,9.0,11.0,18.10600002
18.0,9.0,12.0,18.83900002
18.0,9.0,13.0,19.58850002
18.0,9.0,14.0,20.31800003
18.0,9.0,15.0,21.04850003
18.0,9.0,16.0,21.81650003
18.0,9.0,17.0,22.56650003
18.0,9.0,18.0,23.36250003
18.0,9.0,19.0,24.11400003
18.0,9.0,20.0,24.89600003
18.0,9.0,21.0,25.73550003
18.0,9.0,22.0,26.46400003
18.0,9.0,23.0,27.28600003
18.0,9.0,24.0,28.05400004
18.0,9.0,25.0,28.81000004
18.0,9.0,26.0,29.64600004
18.0,9.0,27.0,30.36850004
18.0,9.0,28.0,31.13150004
18.0,9.0,29.0,31.87500004
18.0,9.0,30.0,32.67650004
18.0,10.0,1.0,9.25200001
18.0,10.0,2.0,12.14150001
18.0,10.0,3.0,13.74500002
18.0,10.0,4.0,14.71600002
18.0,10.0,5.0,15.55250002
18.0,10.0,6.0,16.25000002
18.0,10.0,7.0,16.95000002
18.0,10.0,8.0,17.66100002
18.0,10.0,9.0,18.31900002
18.0,10.0,10.0,19.04150002
18.0,10.0,11.0,19.68650002
18.0,10.0,12.0,20.39150002
18.0,10.0,13.0,21.10300002
