n,k,m,distance
16.0,2.0,25.0,10.5922565
16.0,2.0,26.0,10.835404
16.0,2.0,27.0,11.05515
16.0,2.0,28.0,11.218305
16.0,2.0,29.0,11.4495395
16.0,2.0,30.0,11.642296
16.0,3.0,1.0,1.026388
16.0,3.0,2.0,1.4132335
16.0,3.0,3.0,1.696061
16.0,3.0,4.0,1.975614
16.0,3.0,5.0,2.2630135
16.0,3.0,6.0,2.5435875
16.0,3.0,7.0,2.8320115
16.0,3.0,8.0,3.1097895
16.0,3.0,9.0,3.378638
16.0,3.0,10.0,3.6501185
16.0,3.0,11.0,3.903498
16.0,3.0,12.0,4.164075
16.0,3.0,13.0,4.4068085
16.0,3.0,14.0,4.65602
16.0,3.0,15.0,4.8878655
16.0,3.0,16.0,5.1307275
16.0,3.0,17.0,5.3581045
16.0,3.0,18.0,5.5974225
16.0,3.0,19.0,5.809887
16.0,3.0,20.0,6.0278395
16.0,3.0,21.0,6.231734
16.0,3.0,22.0,6.45279
16.0,3.0,23.0,6.6694915
16.0,3.0,24.0,6.851081
16.0,3.0,25.0,7.023161
16.0,3.0,26.0,7.216013
16.0,3.0,27.0,7.419079
16.0,3.0,28.0,7.5768185
16.0,3.0,29.0,7.761502
16.0,3.0,30.0,7.9390945
16.0,4.0,1.0,1.026388
16.0,4.0,2.0,1.3703525
16.0,4.0,3.0,1.588447
16.0,4.0,4.0,1.767564
16.0,4.0,5.0,1.9516825
16.0,4.0,6.0,2.1398894999999998
16.0,4.0,7.0,2.328798
16.0,4.0,8.0,2.52009
16.0,4.0,9.0,2.7090895
16.0,4.0,10.0,2.8973985
16.0,4.0,11.0,3.068557
16.0,4.0,12.0,3.251447
16.0,4.0,13.0,3.4372515
16.0,4.0,14.0,3.610768
16.0,4.0,15.0,3.7849105
16.0,4.0,16.0,3.964777
16.0,4.0,17.0,4.129086
16.0,4.0,18.0,4.304428
16.0,4.0,19.0,4.462032
16.0,4.0,20.0,4.6321525
16.0,4.0,21.0,4.793808
16.0,4.0,22.0,4.942374
16.0,4.0,23.0,5.1120665
16.0,4.0,24.0,5.253234
16.0,4.0,25.0,5.403545
16.0,4.0,26.0,5.5480395
16.0,4.0,27.0,5.710381
16.0,4.0,28.0,5.8444375
16.0,4.0,29.0,5.9796375
16.0,4.0,30.0,6.14092
16.0,5.0,1.0,1.026388
16.0,5.0,2.0,1.3565695
16.0,5.0,3.0,1.552007
16.0,5.0,4.0,1.697379
16.0,5.0,5.0,1.841203
16.0,5.0,6.0,1.9733665
16.0,5.0,7.0,2.109918
16.0,5.0,8.0,2.250502
16.0,5.0,9.0,2.38283
16.0,5.0,10.0,2.5279125
16.0,5.0,11.0,2.6624535
16.0,5.0,12.0,2.797425
16.0,5.0,13.0,2.934897
16.0,5.0,14.0,3.072981
16.0,5.0,15.0,3.206858
16.0,5.0,16.0,3.3468805
16.0,5.0,17.0,3.4755315
16.0,5.0,18.0,3.6136065
16.0,5.0,19.0,3.744567
16.0,5.0,20.0,3.8670025
16.0,5.0,21.0,3.996757
16.0,5.0,22.0,4.1237535
16.0,5.0,23.0,4.258004
16.0,5.0,24.0,4.3649765
16.0,5.0,25.0,4.5054245
16.0,5.0,26.0,4.623759
16.0,5.0,27.0,4.747631
16.0,5.0,28.0,4.858013
16.0,5.0,29.0,4.9750435
16.0,5.0,30.0,5.103422
16.0,6.0,1.0,1.026388
16.0,6.0,2.0,1.3499355
16.0,6.0,3.0,1.53933
16.0,6.0,4.0,1.665216
16.0,6.0,5.0,1.7854345
16.0,6.0,6.0,1.890472
16.0,6.0,7.0,2.000795
16.0,6.0,8.0,2.113764
16.0,6.0,9.0,2.2200195
16.0,6.0,10.0,2.33176
16.0,6.0,11.0,2.428672
16.0,6.0,12.0,2.5478865
16.0,6.0,13.0,2.656024
16.0,6.0,14.0,2.759693
16.0,6.0,15.0,2.874586
16.0,6.0,16.0,2.975113
16.0,6.0,17.0,3.088571
16.0,6.0,18.0,3.1972445
16.0,6.0,19.0,3.3157425
16.0,6.0,20.0,3.416413
16.0,6.0,21.0,3.5241415
16.0,6.0,22.0,3.6257045
16.0,6.0,23.0,3.740715
16.0,6.0,24.0,3.840066
16.0,6.0,25.0,3.9449065
16.0,6.0,26.0,4.0448025
16.0,6.0,27.0,4.1507865
16.0,6.0,28.0,4.243839
16.0,6.0,29.0,4.3463535
16.0,6.0,30.0,4.4511155
16.0,7.0,1.0,1.026388
16.0,7.0,2.0,1.349064
16.0,7.0,3.0,1.5309325
16.0,7.0,4.0,1.649095
16.0,7.0,5.0,1.7515855
16.0,7.0,6.0,1.841353
16.0,7.0,7.0,1.9298465
16.0,7.0,8.0,2.019377
16.0,7.0,9.0,2.1064495
16.0,7.0,10.0,2.1999025
16.0,7.0,11.0,2.282962
16.0,7.0,12.0,2.3738595
16.0,7.0,13.0,2.4626965
16.0,7.0,14.0,2.548958
16.0,7.0,15.0,2.6463585
16.0,7.0,16.0,2.728341
16.0,7.0,17.0,2.8248605
16.0,7.0,18.0,2.911626
16.0,7.0,19.0,3.0070605
16.0,7.0,20.0,3.09235
16.0,7.0,21.0,3.1845845
16.0,7.0,22.0,3.2720695
16.0,7.0,23.0,3.3660735
16.0,7.0,24.0,3.4542515
16.0,7.0,25.0,3.5471695
16.0,7.0,26.0,3.6282935
16.0,7.0,27.0,3.7204395
16.0,7.0,28.0,3.8096495
16.0,7.0,29.0,3.8877445
16.0,7.0,30.0,3.983156
16.0,8.0,1.0,1.026388
16.0,8.0,2.0,1.3479315
16.0,8.0,3.0,1.528401
16.0,8.0,4.0,1.6367685
16.0,8.0,5.0,1.729936
16.0,8.0,6.0,1.8095365
16.0,8.0,7.0,1.8895005
16.0,8.0,8.0,1.9643865
16.0,8.0,9.0,2.038655
16.0,8.0,10.0,2.1157265
16.0,8.0,11.0,2.1867265
16.0,8.0,12.0,2.261192
16.0,8.0,13.0,2.335657
16.0,8.0,14.0,2.4042735
16.0,8.0,15.0,2.4838895
16.0,8.0,16.0,2.559292
16.0,8.0,17.0,2.639521
16.0,8.0,18.0,2.7219595
16.0,8.0,19.0,2.7990255
16.0,8.0,20.0,2.872165
16.0,8.0,21.0,2.953822
16.0,8.0,22.0,3.0289355
16.0,8.0,23.0,3.110262
16.0,8.0,24.0,3.180462
16.0,8.0,25.0,3.263846
16.0,8.0,26.0,3.3419505
16.0,8.0,27.0,3.4137595
16.0,8.0,28.0,3.488465
16.0,8.0,29.0,3.5659025
16.0,8.0,30.0,3.640771
16.0,9.0,1.0,1.026388
16.0,9.0,2.0,1.3450005
16.0,9.0,3.0,1.523486
16.0,9.0,4.0,1.627424
16.0,9.0,5.0,1.714656
16.0,9.0,6.0,1.784467
16.0,9.0,7.0,1.8558335
16.0,9.0,8.0,1.9227875
16.0,9.0,9.0,1.9863095
16.0,9.0,10.0,2.0524165
16.0,9.0,11.0,2.1104695
16.0,9.0,12.0,2.173621
16.0,9.0,13.0,2.239742
16.0,9.0,14.0,2.3014925
16.0,9.0,15.0,2.368124
16.0,9.0,16.0,2.4316715
16.0,9.0,17.0,2.4978475
16.0,9.0,18.0,2.568569
16.0,9.0,19.0,2.6353795
16.0,9.0,20.0,2.701457
16.0,9.0,21.0,2.769623
16.0,9.0,22.0,2.833214
16.0,9.0,23.0,2.9051985
16.0,9.0,24.0,2.9677095
16.0,9.0,25.0,3.0433845
16.0,9.0,26.0,3.1070475
16.0,9.0,27.0,3.1754055
16.0,9.0,28.0,3.2411865
16.0,9.0,29.0,3.3077385
16.0,9.0,30.0,3.3755745
16.0,10.0,1.0,1.026388
16.0,10.0,2.0,1.345347
16.0,10.0,3.0,1.5210305
16.0,10.0,4.0,1.621678
16.0,10.0,5.0,1.7039575
16.0,10.0,6.0,1.7700555
16.0,10.0,7.0,1.8322
16.0,10.0,8.0,1.895669
16.0,10.0,9.0,1.9506615
16.0,10.0,10.0,2.0087065
16.0,10.0,11.0,2.0628995
16.0,10.0,12.0,2.1188305
16.0,10.0,13.0,2.1720235
16.0,10.0,14.0,2.227162
16.0,10.0,15.0,2.283827
16.0,10.0,16.0,2.345638
16.0,10.0,17.0,2.400647
16.0,10.0,18.0,2.4612995
16.0,10.0,19.0,2.5225515
16.0,10.0,20.0,2.5783045
16.0,10.0,21.0,2.6362195
16.0,10.0,22.0,2.6958145
16.0,10.0,23.0,2.758981
16.0,10.0,24.0,2.8193435
16.0,10.0,25.0,2.8812975
16.0,10.0,26.0,2.938056
16.0,10.0,27.0,2.9979925
16.0,10.0,28.0,3.054996
16.0,10.0,29.0,3.1148295
16.0,10.0,30.0,3.1769425
17.0,2.0,1.0,1.026382
17.0,2.0,2.0,1.6597095
17.0,2.0,3.0,2.2551635
17.0,2.0,4.0,2.835892
17.0,2.0,5.0,3.39768
17.0,2.0,6.0,3.90826
17.0,2.0,7.0,4.4100695
17.0,2.0,8.0,4.9305085
17.0,2.0,9.0,5.3951155
17.0,2.0,10.0,5.8645375
17.0,2.0,11.0,6.2857395
17.0,2.0,12.0,6.7110475
17.0,2.0,13.0,7.1214105
17.0,2.0,14.0,7.504095
17.0,2.0,15.0,7.8907185
17.0,2.0,16.0,8.26449
17.0,2.0,17.0,8.574893
17.0,2.0,18.0,8.930658
17.0,2.0,19.0,9.2506415
17.0,2.0,20.0,9.534786
17.0,2.0,21.0,9.8112025
17.0,2.0,22.0,10.108146
17.0,2.0,23.0,10.3867455
17.0,2.0,24.0,10.6312945
17.0,2.0,25.0,10.8749965
17.0,2.0,26.0,11.14592
17.0,2.0,27.0,11.367269
17.0,2.0,28.0,11.554385
17.0,2.0,29.0,11.800371
17.0,2.0,30.0,12.0014865
17.0,3.0,1.0,1.026382
17.0,3.0,2.0,1.4132395
17.0,3.0,3.0,1.6966685
17.0,3.0,4.0,1.9795125
17.0,3.0,5.0,2.271126
17.0,3.0,6.0,2.55355
17.0,3.0,7.0,2.843765
17.0,3.0,8.0,3.1161735
17.0,3.0,9.0,3.393872
17.0,3.0,10.0,3.6667875
17.0,3.0,11.0,3.915168
17.0,3.0,12.0,4.179763
17.0,3.0,13.0,4.4356665
17.0,3.0,14.0,4.6871595
17.0,3.0,15.0,4.9242275
17.0,3.0,16.0,5.1832135
17.0,3.0,17.0,5.4024485
17.0,3.0,18.0,5.645196
17.0,3.0,19.0,5.8734565
17.0,3.0,20.0,6.090279
17.0,3.0,21.0,6.3098885
17.0,3.0,22.0,6.5174525
17.0,3.0,23.0,6.7546485
17.0,3.0,24.0,6.9401025
17.0,3.0,25.0,7.1246845
17.0,3.0,26.0,7.312676
17.0,3.0,27.0,7.516916
17.0,3.0,28.0,7.70841
17.0,3.0,29.0,7.8934835
17.0,3.0,30.0,8.068561
17.0,4.0,1.0,1.026382
17.0,4.0,2.0,1.3724345
17.0,4.0,3.0,1.59059
17.0,4.0,4.0,1.770127
17.0,4.0,5.0,1.9569605
17.0,4.0,6.0,2.1457645
17.0,4.0,7.0,2.336379
17.0,4.0,8.0,2.5298615
17.0,4.0,9.0,2.7185225
17.0,4.0,10.0,2.9111105
17.0,4.0,11.0,3.0817775
17.0,4.0,12.0,3.271148
17.0,4.0,13.0,3.457691
17.0,4.0,14.0,3.634485
17.0,4.0,15.0,3.816894
17.0,4.0,16.0,4.0051885
17.0,4.0,17.0,4.1554915
17.0,4.0,18.0,4.345406
17.0,4.0,19.0,4.5065945
17.0,4.0,20.0,4.6795045
17.0,4.0,21.0,4.8363065
17.0,4.0,22.0,4.995498
17.0,4.0,23.0,5.1672185
17.0,4.0,24.0,5.3227565
17.0,4.0,25.0,5.463675
17.0,4.0,26.0,5.6180895
17.0,4.0,27.0,5.7753035
17.0,4.0,28.0,5.9223335
17.0,4.0,29.0,6.0596005
17.0,4.0,30.0,6.2209645
17.0,5.0,1.0,1.026382
17.0,5.0,2.0,1.357021
17.0,5.0,3.0,1.551937
17.0,5.0,4.0,1.699117
17.0,5.0,5.0,1.8403305
17.0,5.0,6.0,1.9754095
17.0,5.0,7.0,2.11221
17.0,5.0,8.0,2.2517745
17.0,5.0,9.0,2.3917165
17.0,5.0,10.0,2.5342405
17.0,5.0,11.0,2.6708845
17.0,5.0,12.0,2.810111
17.0,5.0,13.0,2.950002
17.0,5.0,14.0,3.092874
17.0,5.0,15.0,3.222251
17.0,5.0,16.0,3.3719515
17.0,5.0,17.0,3.4951895
17.0,5.0,18.0,3.6361955
17.0,5.0,19.0,3.7714025
17.0,5.0,20.0,3.895651
17.0,5.0,21.0,4.0252255
17.0,5.0,22.0,4.157241
17.0,5.0,23.0,4.297566
17.0,5.0,24.0,4.4068265
17.0,5.0,25.0,4.5445985
17.0,5.0,26.0,4.6735715
17.0,5.0,27.0,4.7931415
17.0,5.0,28.0,4.911661
17.0,5.0,29.0,5.0275675
17.0,5.0,30.0,5.161231
17.0,6.0,1.0,1.026382
17.0,6.0,2.0,1.3495415
17.0,6.0,3.0,1.5384485
17.0,6.0,4.0,1.6674005
17.0,6.0,5.0,1.784482
17.0,6.0,6.0,1.891727
17.0,6.0,7.0,2.002958
17.0,6.0,8.0,2.1162395
17.0,6.0,9.0,2.2221485
17.0,6.0,10.0,2.3375585
17.0,6.0,11.0,2.432987
17.0,6.0,12.0,2.5556185
17.0,6.0,13.0,2.6626675
17.0,6.0,14.0,2.766977
17.0,6.0,15.0,2.883333
17.0,6.0,16.0,2.991993
17.0,6.0,17.0,3.0967285
17.0,6.0,18.0,3.21235
17.0,6.0,19.0,3.326654
17.0,6.0,20.0,3.4328105
17.0,6.0,21.0,3.539322
17.0,6.0,22.0,3.6429835
17.0,6.0,23.0,3.759799
17.0,6.0,24.0,3.864796
17.0,6.0,25.0,3.966066
17.0,6.0,26.0,4.0735215
17.0,6.0,27.0,4.179206
17.0,6.0,28.0,4.275089
17.0,6.0,29.0,4.3780795
17.0,6.0,30.0,4.4834295
17.0,7.0,1.0,1.026382
17.0,7.0,2.0,1.3494585
17.0,7.0,3.0,1.5296415
17.0,7.0,4.0,1.6488175
17.0,7.0,5.0,1.7514285
17.0,7.0,6.0,1.840305
17.0,7.0,7.0,1.929865
17.0,7.0,8.0,2.0199815
17.0,7.0,9.0,2.107056
17.0,7.0,10.0,2.204139
17.0,7.0,11.0,2.285993
17.0,7.0,12.0,2.3790925
17.0,7.0,13.0,2.4706225
17.0,7.0,14.0,2.5589525
17.0,7.0,15.0,2.6515155
17.0,7.0,16.0,2.742318
17.0,7.0,17.0,2.833409
17.0,7.0,18.0,2.923201
17.0,7.0,19.0,3.016248
17.0,7.0,20.0,3.1056605
17.0,7.0,21.0,3.1982995
17.0,7.0,22.0,3.287701
17.0,7.0,23.0,3.384637
17.0,7.0,24.0,3.4713165
17.0,7.0,25.0,3.565724
17.0,7.0,26.0,3.6506755
17.0,7.0,27.0,3.7410065
17.0,7.0,28.0,3.8342395
17.0,7.0,29.0,3.9114235
17.0,7.0,30.0,4.005856
17.0,8.0,1.0,1.026382
17.0,8.0,2.0,1.347525
17.0,8.0,3.0,1.527593
17.0,8.0,4.0,1.6362405
17.0,8.0,5.0,1.7294815
17.0,8.0,6.0,1.8094585
17.0,8.0,7.0,1.8911
17.0,8.0,8.0,1.9630645
17.0,8.0,9.0,2.03948
17.0,8.0,10.0,2.1173995
17.0,8.0,11.0,2.186307
17.0,8.0,12.0,2.261862
17.0,8.0,13.0,2.338786
17.0,8.0,14.0,2.4080905
17.0,8.0,15.0,2.487725
17.0,8.0,16.0,2.5695695
17.0,8.0,17.0,2.6440245
17.0,8.0,18.0,2.7280315
17.0,8.0,19.0,2.8037555
17.0,8.0,20.0,2.880859
17.0,8.0,21.0,2.959768
17.0,8.0,22.0,3.0394205
17.0,8.0,23.0,3.1224755
17.0,8.0,24.0,3.1944975
17.0,8.0,25.0,3.2771355
17.0,8.0,26.0,3.357041
17.0,8.0,27.0,3.426583
17.0,8.0,28.0,3.5044705
17.0,8.0,29.0,3.581718
17.0,8.0,30.0,3.660088
17.0,9.0,1.0,1.026382
17.0,9.0,2.0,1.3448685
17.0,9.0,3.0,1.523266
17.0,9.0,4.0,1.627107
17.0,9.0,5.0,1.7138325
17.0,9.0,6.0,1.784881
17.0,9.0,7.0,1.85548
17.0,9.0,8.0,1.9235225
17.0,9.0,9.0,1.988521
17.0,9.0,10.0,2.055126
17.0,9.0,11.0,2.113123
17.0,9.0,12.0,2.1777015
17.0,9.0,13.0,2.243774
17.0,9.0,14.0,2.304569
17.0,9.0,15.0,2.371856
17.0,9.0,16.0,2.438915
17.0,9.0,17.0,2.504831
17.0,9.0,18.0,2.5745615
17.0,9.0,19.0,2.639943
17.0,9.0,20.0,2.710039
17.0,9.0,21.0,2.7781255
17.0,9.0,22.0,2.84193
17.0,9.0,23.0,2.9142695
17.0,9.0,24.0,2.9813445
17.0,9.0,25.0,3.055387
17.0,9.0,26.0,3.120823
17.0,9.0,27.0,3.190127
17.0,9.0,28.0,3.2554735
17.0,9.0,29.0,3.324432
17.0,9.0,30.0,3.391327
17.0,10.0,1.0,1.026382
17.0,10.0,2.0,1.345741
17.0,10.0,3.0,1.5207795
17.0,10.0,4.0,1.6220805
17.0,10.0,5.0,1.7047585
17.0,10.0,6.0,1.7700995
17.0,10.0,7.0,1.831566
17.0,10.0,8.0,1.896666
17.0,10.0,9.0,1.9506265
17.0,10.0,10.0,2.0120225
17.0,10.0,11.0,2.0636845
17.0,10.0,12.0,2.122913
17.0,10.0,13.0,2.1759185
17.0,10.0,14.0,2.231265
17.0,10.0,15.0,2.2864145
17.0,10.0,16.0,2.350645
17.0,10.0,17.0,2.40394
17.0,10.0,18.0,2.466327
17.0,10.0,19.0,2.525321
17.0,10.0,20.0,2.5833565
17.0,10.0,21.0,2.6421755
17.0,10.0,22.0,2.7022165
17.0,10.0,23.0,2.768029
17.0,10.0,24.0,2.827055
17.0,10.0,25.0,2.8891165
17.0,10.0,26.0,2.950278
17.0,10.0,27.0,3.0099155
17.0,10.0,28.0,3.0672025
17.0,10.0,29.0,3.127501
17.0,10.0,30.0,3.191589
18.0,2.0,1.0,1.026395
18.0,2.0,2.0,1.658054
18.0,2.0,3.0,2.2662695
18.0,2.0,4.0,2.8460295
18.0,2.0,5.0,3.414262
18.0,2.0,6.0,3.941432
18.0,2.0,7.0,4.449595
18.0,2.0,8.0,4.9833365
18.0,2.0,9.0,5.469049
18.0,2.0,10.0,5.929595
18.0,2.0,11.0,6.3656375
18.0,2.0,12.0,6.798129
18.0,2.0,13.0,7.206559
18.0,2.0,14.0,7.5973825
18.0,2.0,15.0,7.9960635
18.0,2.0,16.0,8.386238
18.0,2.0,17.0,8.7156015
18.0,2.0,18.0,9.0745935
18.0,2.0,19.0,9.4172765
18.0,2.0,20.0,9.730549
18.0,2.0,21.0,10.0120625
18.0,2.0,22.0,10.327917
18.0,2.0,23.0,10.616216
18.0,2.0,24.0,10.864907
18.0,2.0,25.0,11.116069
18.0,2.0,26.0,11.409665
18.0,2.0,27.0,11.6350655
18.0,2.0,28.0,11.8404355
18.0,2.0,29.0,12.0863515
18.0,2.0,30.0,12.297296
18.0,3.0,1.0,1.026395
18.0,3.0,2.0,1.4123925
18.0,3.0,3.0,1.69917
18.0,3.0,4.0,1.981623
18.0,3.0,5.0,2.277579
18.0,3.0,6.0,2.562768
18.0,3.0,7.0,2.8539675
18.0,3.0,8.0,3.138471
18.0,3.0,9.0,3.4133735
18.0,3.0,10.0,3.6954385
18.0,3.0,11.0,3.948137
18.0,3.0,12.0,4.2150225
18.0,3.0,13.0,4.476808
18.0,3.0,14.0,4.731517
18.0,3.0,15.0,4.9743055
18.0,3.0,16.0,5.2364655
18.0,3.0,17.0,5.460123
18.0,3.0,18.0,5.707941
18.0,3.0,19.0,5.9345525
18.0,3.0,20.0,6.1622985
18.0,3.0,21.0,6.3743435
18.0,3.0,22.0,6.6078865
18.0,3.0,23.0,6.8325125
18.0,3.0,24.0,7.027788
18.0,3.0,25.0,7.222112
18.0,3.0,26.0,7.419117
18.0,3.0,27.0,7.6298085
18.0,3.0,28.0,7.820633
18.0,3.0,29.0,8.0078755
18.0,3.0,30.0,8.200041
18.0,4.0,1.0,1.026395
18.0,4.0,2.0,1.371618
18.0,4.0,3.0,1.5911805
18.0,4.0,4.0,1.772002
18.0,4.0,5.0,1.958399
18.0,4.0,6.0,2.150146
18.0,4.0,7.0,2.3390525
18.0,4.0,8.0,2.5387615
18.0,4.0,9.0,2.727766
18.0,4.0,10.0,2.92555
18.0,4.0,11.0,3.0948605
18.0,4.0,12.0,3.284265
18.0,4.0,13.0,3.4733075
18.0,4.0,14.0,3.651581
18.0,4.0,15.0,3.833387
18.0,4.0,16.0,4.019877
18.0,4.0,17.0,4.189444
18.0,4.0,18.0,4.367534
18.0,4.0,19.0,4.529762
18.0,4.0,20.0,4.7127505
18.0,4.0,21.0,4.875536
18.0,4.0,22.0,5.0327465
18.0,4.0,23.0,5.210273
18.0,4.0,24.0,5.3646735
18.0,4.0,25.0,5.5109305
18.0,4.0,26.0,5.6704945
18.0,4.0,27.0,5.830998
18.0,4.0,28.0,5.9858105
18.0,4.0,29.0,6.1236315
18.0,4.0,30.0,6.284063
18.0,5.0,1.0,1.026395
18.0,5.0,2.0,1.356214
18.0,5.0,3.0,1.552765
18.0,5.0,4.0,1.7002835
18.0,5.0,5.0,1.8430555
18.0,5.0,6.0,1.976888
18.0,5.0,7.0,2.1165775
18.0,5.0,8.0,2.259847
18.0,5.0,9.0,2.393761
18.0,5.0,10.0,2.5412235
18.0,5.0,11.0,2.6784905
18.0,5.0,12.0,2.8166795
18.0,5.0,13.0,2.958499
18.0,5.0,14.0,3.100363
18.0,5.0,15.0,3.232328
18.0,5.0,16.0,3.381422
18.0,5.0,17.0,3.5145635
18.0,5.0,18.0,3.6524385
18.0,5.0,19.0,3.7852925
18.0,5.0,20.0,3.913137
18.0,5.0,21.0,4.049148
18.0,5.0,22.0,4.1838715
18.0,5.0,23.0,4.3193705
18.0,5.0,24.0,4.4348075
18.0,5.0,25.0,4.5738035
18.0,5.0,26.0,4.704139
18.0,5.0,27.0,4.82798
18.0,5.0,28.0,4.9463225
18.0,5.0,29.0,5.0654715
18.0,5.0,30.0,5.1986025
18.0,6.0,1.0,1.026395
18.0,6.0,2.0,1.349749
18.0,6.0,3.0,1.538657
18.0,6.0,4.0,1.667633
18.0,6.0,5.0,1.7870755
18.0,6.0,6.0,1.892859
18.0,6.0,7.0,2.0053045
18.0,6.0,8.0,2.1216925
18.0,6.0,9.0,2.224893
18.0,6.0,10.0,2.3420445
18.0,6.0,11.0,2.4415235
18.0,6.0,12.0,2.562909
18.0,6.0,13.0,2.6719115
18.0,6.0,14.0,2.7773655
18.0,6.0,15.0,2.893201
18.0,6.0,16.0,3.002393
18.0,6.0,17.0,3.1146675
18.0,6.0,18.0,3.2236925
18.0,6.0,19.0,3.341045
18.0,6.0,20.0,3.445913
18.0,6.0,21.0,3.5583625
18.0,6.0,22.0,3.6628115
18.0,6.0,23.0,3.776161
18.0,6.0,24.0,3.889309
18.0,6.0,25.0,3.9894625
18.0,6.0,26.0,4.0949365
18.0,6.0,27.0,4.2058225
18.0,6.0,28.0,4.3006075
18.0,6.0,29.0,4.4036045
18.0,6.0,30.0,4.512175
18.0,7.0,1.0,1.026395
18.0,7.0,2.0,1.349131
18.0,7.0,3.0,1.530906
18.0,7.0,4.0,1.6505195
18.0,7.0,5.0,1.754204
18.0,7.0,6.0,1.842403
18.0,7.0,7.0,1.932686
18.0,7.0,8.0,2.0242605
18.0,7.0,9.0,2.11081
18.0,7.0,10.0,2.2082735
18.0,7.0,11.0,2.2906995
18.0,7.0,12.0,2.3842995
18.0,7.0,13.0,2.4750425
18.0,7.0,14.0,2.5638795
18.0,7.0,15.0,2.6601355
18.0,7.0,16.0,2.750767
18.0,7.0,17.0,2.845437
18.0,7.0,18.0,2.9352435
18.0,7.0,19.0,3.02679
18.0,7.0,20.0,3.1158365
18.0,7.0,21.0,3.2110285
18.0,7.0,22.0,3.301205
18.0,7.0,23.0,3.3965185
18.0,7.0,24.0,3.491211
18.0,7.0,25.0,3.5821135
18.0,7.0,26.0,3.666193
18.0,7.0,27.0,3.761
18.0,7.0,28.0,3.856545
18.0,7.0,29.0,3.930375
18.0,7.0,30.0,4.030616
18.0,8.0,1.0,1.026395
18.0,8.0,2.0,1.347844
18.0,8.0,3.0,1.528383
18.0,8.0,4.0,1.6368905
18.0,8.0,5.0,1.7305935
18.0,8.0,6.0,1.810001
18.0,8.0,7.0,1.892049
18.0,8.0,8.0,1.9674585
18.0,8.0,9.0,2.042414
18.0,8.0,10.0,2.1209225
18.0,8.0,11.0,2.1911895
18.0,8.0,12.0,2.266539
18.0,8.0,13.0,2.34272
18.0,8.0,14.0,2.4133125
18.0,8.0,15.0,2.4924305
18.0,8.0,16.0,2.574739
18.0,8.0,17.0,2.6534395
18.0,8.0,18.0,2.735615
18.0,8.0,19.0,2.8107125
18.0,8.0,20.0,2.8869045
18.0,8.0,21.0,2.9687545
18.0,8.0,22.0,3.049858
18.0,8.0,23.0,3.1344105
18.0,8.0,24.0,3.2063835
18.0,8.0,25.0,3.2884855
18.0,8.0,26.0,3.369161
18.0,8.0,27.0,3.4415725
18.0,8.0,28.0,3.5187685
18.0,8.0,29.0,3.5953535
18.0,8.0,30.0,3.6773715
18.0,9.0,1.0,1.026395
18.0,9.0,2.0,1.344857
18.0,9.0,3.0,1.5234415
18.0,9.0,4.0,1.627531
18.0,9.0,5.0,1.7148995
18.0,9.0,6.0,1.7852165
18.0,9.0,7.0,1.855934
18.0,9.0,8.0,1.9264185
18.0,9.0,9.0,1.9881625
18.0,9.0,10.0,2.0569785
18.0,9.0,11.0,2.116155
18.0,9.0,12.0,2.178912
18.0,9.0,13.0,2.2464015
18.0,9.0,14.0,2.309825
18.0,9.0,15.0,2.3773455
18.0,9.0,16.0,2.4433525
18.0,9.0,17.0,2.5108055
18.0,9.0,18.0,2.5814095
18.0,9.0,19.0,2.648965
18.0,9.0,20.0,2.715724
18.0,9.0,21.0,2.7877875
18.0,9.0,22.0,2.851378
18.0,9.0,23.0,2.923954
18.0,9.0,24.0,2.990433
18.0,9.0,25.0,3.065306
18.0,9.0,26.0,3.131962
18.0,9.0,27.0,3.2019435
18.0,9.0,28.0,3.2680345
18.0,9.0,29.0,3.33413
18.0,9.0,30.0,3.4074745
18.0,10.0,1.0,1.026395
18.0,10.0,2.0,1.3453345
18.0,10.0,3.0,1.52111
18.0,10.0,4.0,1.6225125
18.0,10.0,5.0,1.705008
18.0,10.0,6.0,1.770812
18.0,10.0,7.0,1.8331805
18.0,10.0,8.0,1.897939
18.0,10.0,9.0,1.952275
18.0,10.0,10.0,2.012869
18.0,10.0,11.0,2.0661475
18.0,10.0,12.0,2.12425
18.0,10.0,13.0,2.176907
18.0,10.0,14.0,2.2348295
18.0,10.0,15.0,2.2892265
18.0,10.0,16.0,2.354921
18.0,10.0,17.0,2.409608
18.0,10.0,18.0,2.470986
18.0,10.0,19.0,2.530964
18.0,10.0,20.0,2.589018
18.0,10.0,21.0,2.6481725
18.0,10.0,22.0,2.7098365
18.0,10.0,23.0,2.771845
18.0,10.0,24.0,2.8364915
18.0,10.0,25.0,2.898105
18.0,10.0,26.0,2.958869
18.0,10.0,27.0,3.0174425
18.0,10.0,28.0,3.0765455
18.0,10.0,29.0,3.134742
18.0,10.0,30.0,3.2021055
19.0,2.0,1.0,1.02639
19.0,2.0,2.0,1.660084
19.0,2.0,3.0,2.271515
19.0,2.0,4.0,2.8527225
19.0,2.0,5.0,3.4276705
19.0,2.0,6.0,3.968077
19.0,2.0,7.0,4.471128
19.0,2.0,8.0,5.0138505
19.0,2.0,9.0,5.488821
19.0,2.0,10.0,5.972839
19.0,2.0,11.0,6.414711
19.0,2.0,12.0,6.878061
19.0,2.0,13.0,7.2911065
