,generation,mother,father,child,child_no,mutation
2402,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|11|16|15|11|14|7|7|21|12|11|10|10|10|10|10|10|9|10|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-3.0|1.0|0.0|0.0|1.0|-2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2403,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2404,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2405,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|14|7|8|19|13|11|10|10|10|10|9|10|9|10|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
2406,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2407,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|3.0|2.0|3.0|3.0|10.0|6.0|2.0|2.0|3.0|3.0|10|10|10|10|10|10|9|10|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|12.0|9.0|9.0|4.0|1.0|6.0|17.0|10.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2408,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|13|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2409,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|14|7|8|19|13|11|10|9|10|10|10|9|10|10|9|10,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|-1.0|0.0|1.0|0.0
2410,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|14|7|8|19|13|11|10|9|10|10|10|10|9|10|10|10,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2411,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2412,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2413,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|14|7|8|19|13|11|9|9|9|10|10|10|9|10|10|9,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
2414,161,0.39|0.97|0.83|0.09|0.52|0.18|0.71|0.02|0.56|0.82|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.3|0.49|0.44|0.2|0.67|0.39|0.74|0.46|0.4|0.68|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|9|10|10,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2415,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|6.0|2.0|2.0|2.0|5.0|5.0|2.0|10.0|10.0|6.0|10|10|10|10|10|10|9|10|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|12.0|10.0|10.0|9.0|2.0|6.0|9.0|3.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2416,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2417,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.11|0.5|0.23|0.31|0.99|0.99|0.23|0.09|0.78|0.62|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,3.0,0.65|-0.24|0.19|0.22|-0.66|-0.67|0.33|0.39|-0.61|-0.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2418,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|9|14|12|12|14|7|8|19|13|11|10|10|9|9|10|9|10|10|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|-1.0|0.0|0.0|0.0
2419,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2420,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|8|17|11|14|13|6|7|18|12|10|10|10|10|10|10|10|9|10|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-3.0|1.0|-2.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2421,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|10|14|13|12|13|10|8|22|12|13|10|10|10|10|10|10|9|10|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|1.0|-3.0|0.0|-3.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2422,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|2.0|6.0|5.0|3.0|5.0|6.0|10.0|10.0|6.0|6.0|10|10|10|10|10|10|9|10|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|8.0|7.0|9.0|9.0|1.0|-2.0|9.0|7.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2423,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|5.0|6.0|2.0|5.0|5.0|3.0|3.0|2.0|2.0|15.0|10|10|10|10|10|10|9|10|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|8.0|10.0|7.0|9.0|4.0|5.0|17.0|11.0|-4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2424,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2425,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|2.0|6.0|15.0|2.0|10.0|15.0|15.0|6.0|2.0|2.0|10|10|10|10|10|10|9|10|10|10,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|8.0|-3.0|10.0|4.0|-8.0|-7.0|13.0|11.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2426,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|9|14|12|12|14|7|8|19|13|11|10|10|9|9|10|10|9|10|10|10,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
2427,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|9|14|12|12|14|7|8|18|13|11|10|10|10|10|10|10|9|10|10|10,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2428,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.68|0.16|0.72|0.8|0.94|0.92|0.83|0.76|0.14|0.8|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,14.0,0.08|0.1|-0.3|-0.27|-0.61|-0.6|-0.27|-0.28|0.03|-0.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2429,162,0.77|0.11|0.41|0.38|0.06|0.02|0.57|0.5|0.03|0.08|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.42|0.42|0.68|0.6|0.62|0.56|0.46|0.31|0.55|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.76|0.26|0.42|0.53|0.33|0.32|0.56|0.48|0.17|0.32|11|17|11|13|14|8|11|22|16|12|10|10|10|10|10|10|9|10|10|10,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|1.0|-1.0|0.0|-1.0|-3.0|-3.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2430,163,0.7|0.57|0.38|0.67|0.42|0.4|0.64|0.27|0.52|0.59|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.45|0.29|0.22|0.49|0.62|0.5|0.71|0.58|0.38|0.56|9|14|12|12|14|7|8|19|13|11|10|10|10|9|10|10|10|9|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|1.0|0.0|0.0
2431,163,0.7|0.57|0.38|0.67|0.42|0.4|0.64|0.27|0.52|0.59|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.45|0.29|0.22|0.49|0.62|0.5|0.71|0.58|0.38|0.56|9|14|12|12|14|7|8|19|13|11|9|10|9|9|9|10|9|10|9|9,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0
2432,163,0.7|0.57|0.38|0.67|0.42|0.4|0.64|0.27|0.52|0.59|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.45|0.29|0.22|0.49|0.62|0.5|0.71|0.58|0.38|0.56|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|10|10|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
2433,163,0.7|0.57|0.38|0.67|0.42|0.4|0.64|0.27|0.52|0.59|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.21|0.01|0.05|0.31|0.82|0.6|0.78|0.9|0.23|0.54|9|14|12|12|14|7|8|19|13|11|10|10|10|10|10|10|9|10|10|10,0.45|0.29|0.22|0.49|0.62|0.5|0.71|0.58|0.38|0.56|9|13|15|12|16|10|10|19|15|12|10|10|10|10|10|10|9|10|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-3.0|0.0|-2.0|-3.0|-2.0|0.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
