,generation,mother,father,child,child_no,mutation
1495,30,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.64|0.26|0.37|0.26|0.72|0.55|0.45|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.78|0.3|0.41|0.38|0.85|0.48|0.48|21.0|11.0|21.0|13.0|10.0|19.0|20.0|8|2|5|6|3|8|4,46.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0
1496,30,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.64|0.26|0.37|0.26|0.72|0.55|0.45|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.78|0.3|0.41|0.38|0.85|0.48|0.48|23.0|13.0|23.0|15.0|9.0|19.0|20.0|8|2|5|4|3|8|4,47.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1497,30,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.64|0.26|0.37|0.26|0.72|0.55|0.45|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.78|0.3|0.41|0.38|0.85|0.48|0.48|21.0|11.0|21.0|15.0|11.0|19.0|20.0|8|2|5|4|3|8|4,48.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1498,30,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.64|0.26|0.37|0.26|0.72|0.55|0.45|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.78|0.3|0.41|0.38|0.85|0.48|0.48|15.0|10.0|15.0|2.0|10.0|15.0|2.0|8|2|5|4|3|8|4,49.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0|6.0|13.0|0.0|4.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1499,30,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.64|0.26|0.37|0.26|0.72|0.55|0.45|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.78|0.3|0.41|0.38|0.85|0.48|0.48|21.0|11.0|21.0|15.0|10.0|18.0|20.0|8|2|5|4|3|8|4,50.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1500,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|20.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1501,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1502,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.25|0.74|0.76|0.41|0.05|0.49|0.11|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,3.0,0.41|-0.4|-0.12|0.09|0.81|-0.13|0.43|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1503,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|13.0|10.0|19.0|20.0|8|2|5|6|3|8|4,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0
1504,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1505,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|5|3|8|4,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
1506,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|15.0|6.0|15.0|15.0|2.0|6.0|15.0|8|2|5|4|3|8|4,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|5.0|6.0|0.0|8.0|13.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1507,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|22.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1508,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|22.0|12.0|24.0|16.0|9.0|21.0|21.0|8|2|5|4|3|8|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-3.0|-1.0|1.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1509,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.13|0.94|0.42|0.58|0.49|0.81|0.85|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,10.0,0.53|-0.6|0.22|-0.08|0.37|-0.45|-0.31|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1510,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|9|3,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0
1511,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1512,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|22.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1513,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|9.0|19.0|20.0|8|2|5|4|3|8|4,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1514,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|6|4|3|8|4,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
1515,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|22.0|13.0|22.0|17.0|12.0|22.0|19.0|8|2|5|4|3|8|4,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-1.0|-2.0|-2.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1516,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|9.0|21.0|15.0|10.0|19.0|20.0|8|4|5|4|3|8|4,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0
1517,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|19.0|11.0|21.0|15.0|10.0|19.0|20.0|10|2|5|4|3|8|4,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
1518,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|20.0|20.0|8|2|5|4|3|8|4,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1519,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|7|2|5|4|4|7|4,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|1.0|0.0
1520,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|9|2|6|3|3|9|3,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|1.0|0.0|-1.0|1.0
1521,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|17.0|20.0|8|2|5|4|3|10|4,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0
1522,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|19.0|11.0|21.0|15.0|10.0|19.0|20.0|10|2|5|4|3|8|4,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
1523,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|17.0|20.0|8|2|5|4|3|10|4,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0
1524,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|10.0|15.0|5.0|5.0|6.0|5.0|3.0|8|2|5|4|3|8|4,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|-4.0|16.0|10.0|4.0|14.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1525,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|6.0|6.0|3.0|3.0|2.0|3.0|15.0|8|2|5|4|3|8|4,26.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|5.0|18.0|12.0|8.0|16.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1526,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|7|4,27.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
1527,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|15.0|10.0|3.0|5.0|10.0|6.0|6.0|8|2|5|4|3|8|4,28.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0|18.0|10.0|0.0|13.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1528,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,29.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1529,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|23.0|14.0|23.0|16.0|12.0|18.0|22.0|8|2|5|4|3|8|4,30.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|-2.0|-1.0|-2.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1530,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|4|8|4,31.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
1531,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|13.0|10.0|19.0|20.0|8|2|5|6|3|8|4,32.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0
1532,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|24.0|14.0|24.0|18.0|10.0|19.0|22.0|8|2|5|4|3|8|4,33.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|-3.0|-3.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1533,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|22.0|13.0|22.0|15.0|13.0|20.0|23.0|8|2|5|4|3|8|4,34.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-1.0|0.0|-3.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1534,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|7|2|5|4|3|8|4,35.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1535,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|18.0|8|2|5|4|3|8|6,36.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0
1536,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|4|9|4,37.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0
1537,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|22.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,38.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1538,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|5.0|3.0|3.0|6.0|2.0|2.0|10.0|8|2|5|4|3|8|4,39.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|8.0|18.0|9.0|8.0|17.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1539,31,0.91|0.33|0.45|0.51|0.98|0.41|0.51|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.4|0.36|0.83|0.49|0.73|0.31|0.58|21.0|11.0|21.0|15.0|10.0|19.0|20.0|8|2|5|4|3|8|4,0.66|0.34|0.64|0.5|0.86|0.36|0.54|21.0|11.0|21.0|15.0|10.0|19.0|20.0|7|2|4|3|3|8|5,40.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|-1.0
