,generation,mother,father,child,child_no
79,9,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-28-13-28-9-2-4-2-3-2-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-29-13-28-9-2-4-2-2-3-2,8.0
80,9,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-28-13-28-9-2-4-2-3-2-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-9-2-4-2-3-3-2,9.0
81,10,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-22-13-20-18-29-16-29-10-2-4-2-3-3-2,1.0
82,10,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-13-28-14-28-10-2-4-2-3-4-2,2.0
83,10,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-29-14-28-10-2-4-2-3-3-2,3.0
84,10,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-22-17-30-16-28-10-2-4-2-3-3-2,4.0
85,10,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-19-16-22-15-28-16-27-10-2-4-2-3-3-2,5.0
86,10,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-4-3-2,6.0
87,10,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-13-28-14-28-10-2-4-2-3-3-2,7.0
88,10,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-10-2-4-2-2-3-2,8.0
89,10,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-14-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-3-3-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-15-28-10-2-4-2-3-2-2,9.0
90,11,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-29-14-28-9-2-4-2-3-3-2,0.45-0.13-0.53-0.55-0.82-0.18-0.82-9-17-3-17-30-15-12-9-2-7-2-9-5-6,1.0
91,11,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-29-14-28-9-2-4-2-3-3-2,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,2.0
92,11,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-29-14-28-9-2-4-2-3-3-2,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-21-15-12-14-11-9-2-4-3-3-5-6,3.0
93,11,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-29-14-28-9-2-4-2-3-3-2,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-15-29-19-28-3-2-4-2-9-5-2,4.0
94,11,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-29-14-28-9-2-4-2-3-3-2,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-15-12-14-28-9-2-6-3-2-4-5,5.0
95,11,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-29-14-28-9-2-4-2-3-3-2,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-4-15-12-14-28-2-3-6-2-2-2-7,6.0
96,11,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-29-14-28-9-2-4-2-3-3-2,0.32-0.62-0.27-0.85-0.01-0.49-0.58-8-14-4-15-12-18-11-9-2-7-2-9-5-2,7.0
97,11,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-29-14-28-9-2-4-2-3-3-2,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-15-29-19-11-2-2-7-2-3-2-6,8.0
98,11,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-21-15-29-14-28-9-2-4-2-3-3-2,0.45-0.13-0.53-0.55-0.82-0.18-0.82-8-16-21-15-12-18-11-8-3-3-2-3-4-2,9.0
99,12,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-15-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-20-16-12-15-11-10-2-4-2-2-2-2,1.0
100,12,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-15-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-21-14-23-19-13-17-28-10-2-4-2-2-5-2,2.0
101,12,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-15-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-11-15-11-10-2-3-2-2-5-2,3.0
102,12,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-15-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-17-11-9-2-5-2-2-3-2,4.0
103,12,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-15-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-20-15-28-15-11-9-2-4-3-4-5-2,5.0
104,12,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-15-28-10-2-4-2-4-3-2,0.97-0.33-0.07-0.46-0.74-0.12-0.07-20-14-20-15-12-15-11-9-2-4-2-2-3-2,6.0
105,12,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-15-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-18-28-10-2-4-2-3-5-2,7.0
106,12,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-15-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-16-29-18-11-9-2-4-2-2-5-2,8.0
107,12,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-15-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-17-28-15-28-10-2-4-3-2-3-2,9.0
108,13,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-4-15-12-14-28-2-3-6-2-2-2-7,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-16-4-14-12-14-28-10-3-5-2-4-2-7,1.0
109,13,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-4-15-12-14-28-2-3-6-2-2-2-7,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-14-28-3-4-7-2-3-2-6,2.0
110,13,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-4-15-12-14-28-2-3-6-2-2-2-7,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-21-15-28-14-28-2-3-4-2-2-3-2,3.0
111,13,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-4-15-12-14-28-2-3-6-2-2-2-7,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-4-3-2,0.1-0.65-0.34-0.55-0.53-0.29-0.71-20-16-20-15-12-14-28-2-3-6-2-4-3-7,4.0
112,13,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-4-15-12-14-28-2-3-6-2-2-2-7,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-4-3-2,0.26-0.91-0.5-0.6-0.18-0.54-0.77-20-14-4-15-28-14-28-10-2-4-2-4-2-7,5.0
113,13,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-4-15-12-14-28-2-3-6-2-2-2-7,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-21-15-5-16-15-16-30-2-3-4-2-4-3-7,6.0
114,13,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-4-15-12-14-28-2-3-6-2-2-2-7,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-4-3-2,0.93-0.45-0.69-0.24-0.69-0.87-0.43-20-14-20-15-12-14-28-2-3-6-2-2-3-2,7.0
115,13,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-4-15-12-14-28-2-3-6-2-2-2-7,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-4-3-2,0.36-0.41-0.54-0.94-0.22-0.55-0.05-20-16-20-15-28-14-28-10-2-6-2-4-2-7,8.0
116,13,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-16-4-15-12-14-28-2-3-6-2-2-2-7,0.63-0.07-0.08-0.22-0.86-0.25-0.81-20-14-20-15-28-14-28-10-2-4-2-4-3-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-16-20-15-12-14-28-2-2-4-2-2-2-7,9.0
117,14,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-17-11-9-2-5-2-2-3-2,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-15-12-17-11-9-2-4-2-2-5-2,1.0
118,14,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-17-11-9-2-5-2-2-3-2,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-18-11-9-2-4-2-2-3-2,2.0
119,14,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-17-11-9-2-5-2-2-3-2,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-8-2-3-3-2-5-3,3.0
120,14,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-17-11-9-2-5-2-2-3-2,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-10-2-5-2-2-4-3,4.0
121,14,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-17-11-9-2-5-2-2-3-2,0.56-0.12-0.07-0.1-0.42-0.28-0.41-20-14-4-16-12-17-11-9-2-4-2-2-3-2,5.0
122,14,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-17-11-9-2-5-2-2-3-2,0.5-0.12-0.42-0.46-0.83-0.2-0.82-21-14-4-15-12-17-11-9-2-4-2-2-5-2,6.0
123,14,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-17-11-9-2-5-2-2-3-2,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-15-12-18-11-9-2-5-2-2-5-2,7.0
124,14,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-17-11-9-2-5-2-2-3-2,0.5-0.12-0.42-0.46-0.83-0.2-0.82-21-14-4-15-12-18-11-9-2-5-2-2-5-2,8.0
125,14,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.54-0.1-0.3-0.38-0.84-0.22-0.82-20-14-4-15-12-17-11-9-2-5-2-2-3-2,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-18-11-9-2-4-2-2-4-2,9.0
126,15,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-10-2-5-2-2-4-3,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-16-12-19-11-10-2-7-2-9-4-6,1.0
127,15,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-10-2-5-2-2-4-3,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-14-4-15-12-17-11-10-2-5-2-2-4-6,2.0
128,15,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-10-2-5-2-2-4-3,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-16-12-18-11-10-2-5-2-9-4-3,3.0
129,15,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-10-2-5-2-2-4-3,0.38-0.16-0.7-0.66-0.8-0.16-0.82-21-18-7-15-12-21-14-10-2-7-2-2-4-6,4.0
130,15,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-10-2-5-2-2-4-3,0.38-0.16-0.7-0.66-0.8-0.16-0.82-20-13-4-16-12-17-11-10-2-5-2-2-5-3,5.0
131,15,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-10-2-5-2-2-4-3,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-14-4-15-12-17-11-10-2-7-2-10-4-3,6.0
132,15,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-10-2-5-2-2-4-3,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-15-12-18-11-2-2-4-2-2-6-5,7.0
133,15,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-10-2-5-2-2-4-3,0.66-0.34-0.19-0.11-0.94-0.78-0.49-20-14-4-16-12-17-11-2-2-5-2-9-4-3,8.0
134,15,0.27-0.19-0.98-0.87-0.77-0.11-0.83-8-16-4-15-12-18-11-2-2-7-2-9-5-6,0.5-0.12-0.42-0.46-0.83-0.2-0.82-20-14-4-16-12-17-11-10-2-5-2-2-4-3,0.38-0.16-0.7-0.66-0.8-0.16-0.82-20-16-4-16-12-18-11-2-2-5-2-9-4-6,9.0
135,16,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-15-12-18-11-2-2-4-2-2-6-5,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-22-14-3-19-14-21-14-2-2-4-2-2-6-5,1.0
136,16,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-15-12-18-11-2-2-4-2-2-6-5,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.44-0.85-0.07-0.39-0.11-0.43-0.58-20-14-4-15-12-18-11-9-2-4-2-2-5-5,2.0
137,16,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-15-12-18-11-2-2-4-2-2-6-5,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8-17-4-15-12-18-11-9-2-4-2-2-7-2,3.0
138,16,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-15-12-18-11-2-2-4-2-2-6-5,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8-16-5-15-12-18-11-2-2-3-2-2-5-2,4.0
139,16,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-15-12-18-11-2-2-4-2-2-6-5,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-20-16-4-15-12-18-11-2-2-4-2-2-4-5,5.0
140,16,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-15-12-18-11-2-2-4-2-2-6-5,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-16.0-4.0-15.0-12.0-18.0-11.0-9-2-4-2-2-6-2,6.0
141,16,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-15-12-18-11-2-2-4-2-2-6-5,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,7.0
142,16,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-15-12-18-11-2-2-4-2-2-6-5,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8-16-4-16-11-18-11-2-2-4-2-2-5-5,8.0
143,16,0.38-0.16-0.7-0.66-0.8-0.16-0.82-8-16-4-15-12-18-11-2-2-4-2-2-6-5,0.45-0.13-0.53-0.55-0.82-0.18-0.82-20-14-4-16-12-18-11-9-2-4-2-2-5-2,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,9.0
144,17,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,0.31-0.08-0.63-0.52-0.48-0.29-0.89-9.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,1.0
145,17,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,0.31-0.08-0.63-0.52-0.48-0.29-0.89-8.0-14.0-4.0-15.0-12.0-18.0-11.0-2-2-4-2-2-6-2,2.0
146,17,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,0.31-0.08-0.63-0.52-0.48-0.29-0.89-8.0-17.0-7.0-18.0-15.0-21.0-13.0-2-2-4-2-2-6-2,3.0
147,17,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,0.24-0.5-0.36-0.21-0.11-0.47-0.77-8.0-14.0-4.0-15.0-12.0-18.0-11.0-2-2-5-2-2-6-2,4.0
148,17,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,0.31-0.08-0.63-0.52-0.48-0.29-0.89-10.0-16.0-7.0-14.0-15.0-20.0-13.0-2-2-5-2-2-6-2,5.0
149,17,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,0.31-0.08-0.63-0.52-0.48-0.29-0.89-8.0-14.0-4.0-17.0-12.0-18.0-11.0-2-2-4-2-3-6-2,6.0
150,17,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,0.31-0.08-0.63-0.52-0.48-0.29-0.89-8.0-14.0-4.0-16.0-13.0-18.0-11.0-2-2-5-2-2-6-2,7.0
151,17,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,0.31-0.08-0.63-0.52-0.48-0.29-0.89-9.0-14.0-4.0-15.0-12.0-18.0-11.0-2-2-5-2-2-6-2,8.0
152,17,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8.0-14.0-4.0-16.0-12.0-18.0-11.0-2-2-5-2-2-6-2,0.4-0.83-0.23-0.61-0.92-0.37-0.77-8.0-14.0-4.0-15.0-12.0-18.0-11.0-2-2-4-2-2-6-2,9.0
153,18,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8-16-4-16-11-18-11-2-2-4-2-2-5-5,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.31-0.08-0.63-0.52-0.48-0.29-0.89-8-16-4-15-10-18-11-2-2-4-2-2-5-5,1.0
154,18,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8-16-4-16-11-18-11-2-2-4-2-2-5-5,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.31-0.08-0.63-0.52-0.48-0.29-0.89-8-16-4-17-11-18-11-3-2-4-2-2-5-2,2.0
155,18,0.42-0.15-0.62-0.6-0.81-0.17-0.82-8-16-4-16-11-18-11-2-2-4-2-2-5-5,0.2-0.01-0.64-0.43-0.14-0.4-0.96-8-14-4-15-12-18-11-2-2-4-2-2-6-2,0.31-0.08-0.63-0.52-0.48-0.29-0.89-8-16-4-15-12-18-11-2-2-4-2-2-5-5,3.0
