,generation,mother,father,child,child_no,mutation
333,39,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.3|0.67|0.57|0.38|10.0|6.0|3.0|3.0|5|7|4|5,0.36|0.66|0.5|0.41|11.0|7.0|3.0|3.0|5|7|4|5,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
334,39,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.3|0.67|0.57|0.38|10.0|6.0|3.0|3.0|5|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|7|7|4|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
335,39,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.3|0.67|0.57|0.38|10.0|6.0|3.0|3.0|5|7|4|5,0.36|0.66|0.5|0.41|10.0|7.0|3.0|3.0|4|7|4|5,3.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0
336,39,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.3|0.67|0.57|0.38|10.0|6.0|3.0|3.0|5|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|5|8|4|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
337,39,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.3|0.67|0.57|0.38|10.0|6.0|3.0|3.0|5|7|4|5,0.36|0.66|0.5|0.41|10.0|6.0|3.0|3.0|7|8|3|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|-1.0
338,39,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.3|0.67|0.57|0.38|10.0|6.0|3.0|3.0|5|7|4|5,0.36|0.66|0.5|0.41|10.0|8.0|6.0|5.0|5|7|4|5,6.0,0.0|0.0|0.0|0.0|1.0|-2.0|-3.0|-2.0|0.0|0.0|0.0|0.0
339,39,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.3|0.67|0.57|0.38|10.0|6.0|3.0|3.0|5|7|4|5,0.36|0.66|0.5|0.41|10.0|6.0|3.0|3.0|6|6|4|5,7.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
340,39,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.3|0.67|0.57|0.38|10.0|6.0|3.0|3.0|5|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|6|8|4|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
341,39,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.3|0.67|0.57|0.38|10.0|6.0|3.0|3.0|5|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|4.0|3.0|5|6|4|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0
342,40,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|5|8|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|5|7|4|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
343,40,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|5|8|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|5|7|4|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
344,40,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|5|8|4|5,0.4|0.66|0.46|0.42|11.0|5.0|3.0|3.0|5|8|4|5,3.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
345,40,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|5|8|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|5|6|4|4,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0
346,40,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|5|8|4|5,0.4|0.66|0.46|0.42|11.0|7.0|3.0|3.0|6|7|4|5,5.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
347,40,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|5|8|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|4|7|4|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
348,40,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|5|8|4|5,0.4|0.66|0.46|0.42|11.0|5.0|3.0|3.0|5|8|4|5,7.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
349,40,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|5|8|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|8|3|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
350,40,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|5|8|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|9|4|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
351,41,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|7|7|4|5,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|7|6|4|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
352,41,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|7|7|4|5,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|5|7|4|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
353,41,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|7|7|4|5,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|4.0|3.0|6|7|3|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0
354,41,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|7|7|4|5,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|6|7|4|5,4.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
355,41,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|7|7|4|5,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|7|7|3|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
356,41,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|7|7|4|5,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.86|0.79|0.61|1.0|11.0|6.0|3.0|3.0|7|7|4|5,6.0,-0.45999999999999996|-0.13|-0.14999999999999997|-0.5800000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
357,41,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|7|7|4|5,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.4|0.66|0.46|0.42|11.0|7.0|3.0|3.0|6|7|4|5,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
358,41,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|7|7|4|5,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|7|4|5,8.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
359,41,0.36|0.66|0.5|0.41|11.0|6.0|3.0|3.0|7|7|4|5,0.43|0.66|0.42|0.44|11.0|6.0|3.0|3.0|6|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|7|6|4|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0
360,42,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|7|7|4|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
361,42,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|4.0|3.0|8|7|4|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
362,42,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|4.0|8|9|4|5,3.0,0.0|0.0|0.0|0.0|-2.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0
363,42,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|9|4|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,4.0,-0.41999999999999993|-0.20999999999999996|0.07|-0.41|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
364,42,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|9|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|7|7|4|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
365,42,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|9|4|5,0.4|0.66|0.46|0.42|13.0|9.0|4.0|3.0|6|7|4|5,6.0,0.0|0.0|0.0|0.0|-1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0
366,42,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|9|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|8|4|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
367,42,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|9|4|5,0.4|0.66|0.46|0.42|10.0|6.0|3.0|3.0|6|9|4|5,8.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
368,42,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|7|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|6|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
369,43,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|4.0|8|9|4|5,0.3|0.89|0.21|0.86|12.0|7.0|3.0|4.0|8|9|4|5,1.0,0.10000000000000003|-0.22999999999999998|0.25|-0.44|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
370,43,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|4.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|4.0|9|9|4|5,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
371,43,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|4.0|8|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|10|4|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
372,43,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|4.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|4.0|9|9|4|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
373,43,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|4.0|8|9|4|5,0.4|0.66|0.46|0.42|12.0|7.0|3.0|3.0|8|9|3|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
374,43,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|4.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|3.0|7|9|4|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
375,43,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|4.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
376,43,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|4.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|3.0|8|9|3|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
377,43,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|7.0|3.0|4.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|4.0|8|9|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
378,44,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|2|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
379,44,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|4.0|3.0|8|9|3|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
380,44,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|2|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
381,44,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|3|5,4.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
382,44,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
383,44,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,0.4|0.66|0.46|0.42|15.0|7.0|3.0|5.0|8|9|3|5,6.0,0.0|0.0|0.0|0.0|-3.0|-1.0|0.0|-2.0|0.0|0.0|0.0|0.0
384,44,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|4|5,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
385,44,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|9|9|3|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
386,44,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|3|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
387,45,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|9|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|5.0|8|9|4|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0
388,45,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|9|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|12.0|5.0|3.0|3.0|9|9|3|5,2.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0
389,45,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|9|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|5|5,3.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
390,45,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|9|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|8|9|3|5,4.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
391,45,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|9|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.17|0.87|0.05|0.53|12.0|6.0|3.0|3.0|8|9|4|5,5.0,0.23|-0.20999999999999996|0.41000000000000003|-0.11000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
392,45,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|9|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|8|9|4|5,6.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
393,45,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|9|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
394,45,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|9|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|8.0|6.0|5.0|9|9|4|5,8.0,0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|-2.0|0.0|0.0|0.0|0.0
395,45,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|9|9|3|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|14.0|9.0|3.0|3.0|9|9|3|5,9.0,0.0|0.0|0.0|0.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
396,46,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|4.0|3.0|10|9|5|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0
397,46,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.47|0.18|0.89|0.31|12.0|6.0|3.0|3.0|8|9|4|5,2.0,-0.06999999999999995|0.48000000000000004|-0.43|0.10999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
398,46,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|15.0|8.0|6.0|2.0|8|9|4|5,3.0,0.0|0.0|0.0|0.0|-2.0|-2.0|-3.0|1.0|0.0|0.0|0.0|0.0
399,46,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.73|0.34|0.9|0.6|12.0|6.0|3.0|3.0|10|9|4|5,4.0,-0.32999999999999996|0.32|-0.44|-0.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
400,46,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|8|10|4|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
401,46,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|13.0|5.0|3.0|3.0|10|9|3|5,6.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0
402,46,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.75|0.86|0.79|0.36|12.0|6.0|3.0|3.0|8|9|4|5,7.0,-0.35|-0.19999999999999996|-0.33|0.06|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
403,46,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|9|9|4|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
404,46,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.4|0.66|0.46|0.42|12.0|6.0|3.0|3.0|8|9|4|5,0.4|0.66|0.46|0.42|11.0|6.0|3.0|3.0|10|9|4|5,9.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
405,47,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|11.0|8.0|3.0|6.0|8|9|4|5,1.0,0.0|0.0|0.0|0.0|1.0|-2.0|0.0|-3.0|0.0|0.0|0.0|0.0
406,47,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.56|0.35|0.91|0.05|13.0|6.0|3.0|3.0|8|9|4|5,2.0,0.04999999999999993|0.41000000000000003|-0.48000000000000004|0.57|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
407,47,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.13|0.68|0.59|0.72|12.0|6.0|3.0|3.0|10|9|4|5,3.0,0.48|0.07999999999999996|-0.15999999999999998|-0.09999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
408,47,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|13.0|7.0|3.0|3.0|8|9|3|5,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0
409,47,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|13.0|5.0|3.0|3.0|10|9|4|5,5.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
410,47,0.4|0.66|0.46|0.42|13.0|6.0|3.0|3.0|10|9|4|5,0.82|0.87|0.39|0.83|12.0|6.0|3.0|3.0|8|9|4|5,0.61|0.76|0.43|0.62|12.0|6.0|3.0|3.0|10|8|4|5,6.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
