,generation,mother,father,child,child_no,mutation
856,101,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.3|0.62|0.84|0.53|0.64|0.71|0.47|0.62|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.02|0.7|0.45|0.47|0.01|0.14|0.09|0.48|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,2.0,0.35|-0.21999999999999997|0.27999999999999997|-0.009999999999999953|0.62|0.26999999999999996|0.45000000000000007|0.07000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
857,101,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.3|0.62|0.84|0.53|0.64|0.71|0.47|0.62|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.46|0.95|0.12|0.21|0.44|0.35|0.68|0.28|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,3.0,-0.09000000000000002|-0.47|0.61|0.25|0.19|0.06|-0.14|0.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
858,101,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.3|0.62|0.84|0.53|0.64|0.71|0.47|0.62|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|17|15|16|15|22|25|10|10|8|10|7|8|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-2.0|-3.0|-1.0|-1.0|1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
859,101,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.3|0.62|0.84|0.53|0.64|0.71|0.47|0.62|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|9|10|9|10|6|7|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|0.0|1.0|1.0|-1.0|1.0
860,101,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.3|0.62|0.84|0.53|0.64|0.71|0.47|0.62|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.51|0.05|0.51|0.15|0.64|0.56|0.7|0.5|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,6.0,-0.14|0.43|0.21999999999999997|0.31000000000000005|-0.010000000000000009|-0.15000000000000008|-0.15999999999999992|0.050000000000000044|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
861,101,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.3|0.62|0.84|0.53|0.64|0.71|0.47|0.62|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|19|24|18|14|14|17|22|24|10|10|8|10|7|8|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-3.0|-2.0|1.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
862,101,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.3|0.62|0.84|0.53|0.64|0.71|0.47|0.62|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|24|16|12|15|14|23|24|10|10|8|10|7|8|9|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
863,101,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.3|0.62|0.84|0.53|0.64|0.71|0.47|0.62|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
864,102,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.19|0.28|0.57|0.28|0.72|0.09|0.22|0.31|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|25|10|10|8|10|8|8|9|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
865,102,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.19|0.28|0.57|0.28|0.72|0.09|0.22|0.31|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|7|10|7|8|9|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
866,102,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.19|0.28|0.57|0.28|0.72|0.09|0.22|0.31|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|18|23|15|12|15|14|23|25|10|10|8|10|7|8|9|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
867,102,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.19|0.28|0.57|0.28|0.72|0.09|0.22|0.31|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|23|24|10|10|9|9|7|8|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0|0.0|0.0
868,102,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.19|0.28|0.57|0.28|0.72|0.09|0.22|0.31|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
869,102,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.19|0.28|0.57|0.28|0.72|0.09|0.22|0.31|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|24|24|10|10|8|10|7|8|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
870,102,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.19|0.28|0.57|0.28|0.72|0.09|0.22|0.31|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|19|24|16|15|17|13|26|27|10|10|8|10|7|8|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|-1.0|-3.0|-2.0|1.0|-3.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
871,102,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.19|0.28|0.57|0.28|0.72|0.09|0.22|0.31|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|13|15|14|22|24|10|10|8|9|7|8|9|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
872,102,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.19|0.28|0.57|0.28|0.72|0.09|0.22|0.31|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|14|14|23|24|10|10|8|10|7|8|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
873,103,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.02|0.73|0.67|0.85|0.74|0.08|0.46|0.56|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,1.0,0.45999999999999996|-0.040000000000000036|-0.23000000000000004|-0.29999999999999993|-0.39|0.15000000000000002|0.09000000000000002|-0.12000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
874,103,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.0|0.63|0.88|0.82|0.9|0.97|0.37|0.22|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,2.0,0.48|0.05999999999999994|-0.44|-0.2699999999999999|-0.55|-0.74|0.18000000000000005|0.22|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
875,103,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.48|0.69|0.44|0.55|0.35|0.23|0.55|0.44|17|23|15|12|15|14|23|24|10|10|8|10|7|9|9|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
876,103,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.09|0.46|0.98|0.58|0.45|0.6|0.74|0.92|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,4.0,0.39|0.22999999999999993|-0.54|-0.029999999999999916|-0.10000000000000003|-0.37|-0.18999999999999995|-0.48000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
877,103,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.48|0.69|0.44|0.55|0.35|0.23|0.55|0.44|17|23|15|12|15|14|23|25|10|10|9|10|8|9|8|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|1.0|1.0
878,103,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.48|0.69|0.44|0.55|0.35|0.23|0.55|0.44|17|23|15|12|15|14|23|24|10|10|7|10|7|8|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
879,103,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.48|0.69|0.44|0.55|0.35|0.23|0.55|0.44|17|23|15|11|15|14|23|25|10|10|9|10|7|8|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
880,103,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.48|0.69|0.44|0.55|0.35|0.23|0.55|0.44|17|23|15|12|15|14|23|25|10|10|8|10|7|8|9|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
881,103,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.48|0.69|0.44|0.55|0.35|0.23|0.55|0.44|18|23|18|14|18|13|23|26|10|10|8|10|7|8|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-3.0|-2.0|-3.0|1.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
882,104,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.51|0.62|0.38|0.51|0.34|0.08|0.59|0.41|17|24|15|12|15|14|23|25|10|10|8|10|7|8|8|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
883,104,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.52|0.63|0.01|0.55|0.57|0.38|0.39|0.77|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,2.0,-0.010000000000000009|-0.010000000000000009|0.37|-0.040000000000000036|-0.22999999999999993|-0.3|0.19999999999999996|-0.36000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
884,104,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.51|0.62|0.38|0.51|0.34|0.08|0.59|0.41|17|23|15|12|15|14|23|24|10|10|8|10|7|8|10|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
885,104,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.51|0.62|0.38|0.51|0.34|0.08|0.59|0.41|18|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
886,104,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.51|0.62|0.38|0.51|0.34|0.08|0.59|0.41|17|24|15|12|15|14|22|24|10|9|8|9|6|7|9|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|1.0
887,104,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.83|0.42|0.81|0.54|0.12|0.61|0.12|0.57|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,6.0,-0.31999999999999995|0.2|-0.43000000000000005|-0.030000000000000027|0.22000000000000003|-0.53|0.47|-0.15999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
888,104,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.51|0.62|0.38|0.51|0.34|0.08|0.59|0.41|17|24|15|11|15|14|22|25|10|10|8|10|7|8|8|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
889,104,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.6|0.18|0.18|0.33|0.97|0.14|0.69|0.53|17|24|15|12|15|14|22|24|10|10|8|10|7|8|9|8,8.0,-0.08999999999999997|0.44|0.2|0.18|-0.6299999999999999|-0.06000000000000001|-0.09999999999999998|-0.12000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
890,104,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.58|0.9|0.14|0.63|0.07|0.05|0.56|0.33|17|23|15|12|15|14|22|25|10|10|8|10|7|8|9|8,0.51|0.62|0.38|0.51|0.34|0.08|0.59|0.41|16|24|15|12|15|14|22|25|10|10|8|10|7|8|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
891,105,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,0.27|0.69|0.87|0.66|0.77|0.97|0.89|0.76|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.32|0.64|0.62|0.56|0.58|0.52|0.64|0.54|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
892,105,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,0.27|0.69|0.87|0.66|0.77|0.97|0.89|0.76|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.32|0.64|0.62|0.56|0.58|0.52|0.64|0.54|17|23|16|12|15|14|22|24|10|10|8|10|7|8|9|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
893,105,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,0.27|0.69|0.87|0.66|0.77|0.97|0.89|0.76|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.32|0.64|0.62|0.56|0.58|0.52|0.64|0.54|17|23|15|12|15|14|22|24|10|10|8|10|7|8|10|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
894,105,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,0.27|0.69|0.87|0.66|0.77|0.97|0.89|0.76|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.32|0.64|0.62|0.56|0.58|0.52|0.64|0.54|17|23|15|12|15|14|23|24|10|9|9|9|7|8|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|0.0|0.0|0.0|0.0
895,105,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,0.27|0.69|0.87|0.66|0.77|0.97|0.89|0.76|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.32|0.64|0.62|0.56|0.58|0.52|0.64|0.54|17|23|15|12|15|14|22|24|10|10|8|10|6|8|9|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
896,105,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,0.27|0.69|0.87|0.66|0.77|0.97|0.89|0.76|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.32|0.64|0.62|0.56|0.58|0.52|0.64|0.54|16|23|15|12|15|14|23|24|10|10|7|10|7|8|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
897,105,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,0.27|0.69|0.87|0.66|0.77|0.97|0.89|0.76|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.32|0.64|0.62|0.56|0.58|0.52|0.64|0.54|17|23|15|12|15|14|23|24|9|9|9|10|7|9|10|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|-1.0|0.0|0.0|-1.0|-1.0|0.0
898,105,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,0.27|0.69|0.87|0.66|0.77|0.97|0.89|0.76|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.32|0.64|0.62|0.56|0.58|0.52|0.64|0.54|17|23|15|12|14|14|22|24|9|10|8|10|7|8|9|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
899,105,0.38|0.59|0.36|0.46|0.4|0.07|0.39|0.32|17|23|15|12|15|14|22|24|10|10|8|10|7|8|9|8,0.27|0.69|0.87|0.66|0.77|0.97|0.89|0.76|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.32|0.64|0.62|0.56|0.58|0.52|0.64|0.54|17|23|15|12|15|14|22|24|10|10|8|10|7|8|10|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
900,106,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.3|0.62|0.84|0.53|0.64|0.71|0.47|0.62|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.15|0.39|0.4|0.32|0.85|0.58|0.21|0.84|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,1.0,0.22|0.08999999999999997|0.32999999999999996|0.14|-0.21999999999999997|-0.16999999999999998|0.33000000000000007|-0.2899999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
901,106,0.44|0.33|0.62|0.39|0.62|0.11|0.62|0.49|17|24|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.3|0.62|0.84|0.53|0.64|0.71|0.47|0.62|17|23|15|12|15|14|23|24|10|10|8|10|7|8|9|8,0.37|0.48|0.73|0.46|0.63|0.41|0.54|0.55|17|24|15|12|15|14|23|24|10|10|8|10|6|9|10|9,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-1.0|-1.0
