,generation,mother,father,child,child_no
202,23,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.47-0.22-0.67-0.47-0.81-0.9-0.24-0.9-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-4-7-7-6-5,0.3-0.18-0.5-0.37-0.7-0.5-0.32-0.87-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-4-7-8-6-5,5.0
203,23,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.47-0.22-0.67-0.47-0.81-0.9-0.24-0.9-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-4-7-7-6-5,0.9-0.27-0.21-0.58-0.57-0.82-0.26-0.63-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-5-4-7-8-6-5,6.0
204,23,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.47-0.22-0.67-0.47-0.81-0.9-0.24-0.9-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-4-7-7-6-5,0.3-0.18-0.5-0.37-0.7-0.5-0.32-0.87-9.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-7-9-5-4-7-7-6-5,7.0
205,23,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.47-0.22-0.67-0.47-0.81-0.9-0.24-0.9-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-4-7-7-6-5,0.3-0.18-0.5-0.37-0.7-0.5-0.32-0.87-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-5-4-7-8-6-5,8.0
206,23,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.47-0.22-0.67-0.47-0.81-0.9-0.24-0.9-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-4-7-7-6-5,0.3-0.18-0.5-0.37-0.7-0.5-0.32-0.87-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-4-4-7-7-6-5,9.0
207,24,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.32-0.21-0.98-0.28-0.5-0.05-0.79-0.05-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-8-7-7-6,1.0
208,24,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.32-0.21-0.98-0.28-0.5-0.05-0.79-0.05-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-5-4-7-8-6-5,2.0
209,24,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.32-0.21-0.98-0.28-0.5-0.05-0.79-0.05-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-5-7-8-6-5,3.0
210,24,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.32-0.21-0.98-0.28-0.5-0.05-0.79-0.05-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-5-5,4.0
211,24,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.32-0.21-0.98-0.28-0.5-0.05-0.79-0.05-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-10.0-12.0-8-9-5-5-7-8-6-5,5.0
212,24,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.32-0.21-0.98-0.28-0.5-0.05-0.79-0.05-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.92-0.14-0.72-0.42-0.19-0.89-0.67-0.52-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,6.0
213,24,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.32-0.21-0.98-0.28-0.5-0.05-0.79-0.05-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-5.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,7.0
214,24,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.32-0.21-0.98-0.28-0.5-0.05-0.79-0.05-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-15.0-8.0-13.0-11.0-12.0-8-9-6-4-7-8-6-5,8.0
215,24,0.14-0.15-0.33-0.27-0.6-0.09-0.41-0.84-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.32-0.21-0.98-0.28-0.5-0.05-0.79-0.05-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-4-7-8-6-5,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-8-5-4-7-9-6-6,9.0
216,25,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-8-7-7-6,0.67-0.38-0.44-0.62-0.66-0.4-0.79-0.21-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-7-8-6-5,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-12.0-5.0-5.0-18.0-8.0-16.0-13.0-11.0-6-9-6-5-8-8-6-6,1.0
217,25,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-8-7-7-6,0.67-0.38-0.44-0.62-0.66-0.4-0.79-0.21-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-7-8-6-5,0.57-0.57-0.48-0.6-0.14-0.24-0.83-0.79-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-6-5-7-8-6-5,2.0
218,25,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-8-7-7-6,0.67-0.38-0.44-0.62-0.66-0.4-0.79-0.21-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-7-8-6-5,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-15.0-8.0-12.0-11.0-12.0-7-9-6-5-7-7-7-5,3.0
219,25,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-8-7-7-6,0.67-0.38-0.44-0.62-0.66-0.4-0.79-0.21-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-7-8-6-5,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-5.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-8-7-6-5,4.0
220,25,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-8-7-7-6,0.67-0.38-0.44-0.62-0.66-0.4-0.79-0.21-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-7-8-6-5,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-12.0-4.0-5.0-19.0-10.0-11.0-14.0-11.0-7-9-6-5-8-8-7-6,5.0
221,25,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-8-7-7-6,0.67-0.38-0.44-0.62-0.66-0.4-0.79-0.21-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-7-8-6-5,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,6.0
222,25,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-8-7-7-6,0.67-0.38-0.44-0.62-0.66-0.4-0.79-0.21-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-7-8-6-5,0.29-0.49-0.92-0.2-0.05-0.07-0.54-0.27-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-6-6,7.0
223,25,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-8-7-7-6,0.67-0.38-0.44-0.62-0.66-0.4-0.79-0.21-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-7-8-6-5,0.07-0.11-0.59-0.89-0.12-0.84-0.15-0.46-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-7-6,8.0
224,25,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-8-7-7-6,0.67-0.38-0.44-0.62-0.66-0.4-0.79-0.21-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-7-8-6-5,0.58-0.59-0.83-0.65-0.49-0.33-0.73-0.83-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-7-7-6-5,9.0
225,26,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-5-7-8-6-5,0.57-0.57-0.48-0.6-0.14-0.24-0.83-0.79-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-6-5-7-8-6-5,0.4-0.38-0.57-0.44-0.34-0.16-0.72-0.62-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-8-7-4-6-9-5-5,1.0
226,26,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-5-7-8-6-5,0.57-0.57-0.48-0.6-0.14-0.24-0.83-0.79-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-6-5-7-8-6-5,0.22-0.29-0.84-0.76-0.02-0.55-0.53-0.28-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-5-5-7-8-6-5,2.0
227,26,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-5-7-8-6-5,0.57-0.57-0.48-0.6-0.14-0.24-0.83-0.79-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-6-5-7-8-6-5,0.4-0.38-0.57-0.44-0.34-0.16-0.72-0.62-9.0-4.0-4.0-16.0-9.0-13.0-11.0-12.0-7-9-6-5-7-8-6-5,3.0
228,26,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-5-7-8-6-5,0.57-0.57-0.48-0.6-0.14-0.24-0.83-0.79-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-6-5-7-8-6-5,0.4-0.38-0.57-0.44-0.34-0.16-0.72-0.62-12.0-5.0-4.0-15.0-11.0-16.0-13.0-12.0-8-9-6-5-7-8-6-5,4.0
229,26,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-5-7-8-6-5,0.57-0.57-0.48-0.6-0.14-0.24-0.83-0.79-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-6-5-7-8-6-5,0.4-0.38-0.57-0.44-0.34-0.16-0.72-0.62-8.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-8-9-6-6-7-8-6-5,5.0
230,26,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-5-7-8-6-5,0.57-0.57-0.48-0.6-0.14-0.24-0.83-0.79-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-6-5-7-8-6-5,0.4-0.38-0.57-0.44-0.34-0.16-0.72-0.62-8.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-7-8-6-5,6.0
231,26,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-5-7-8-6-5,0.57-0.57-0.48-0.6-0.14-0.24-0.83-0.79-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-6-5-7-8-6-5,0.4-0.38-0.57-0.44-0.34-0.16-0.72-0.62-10.0-4.0-4.0-19.0-9.0-13.0-12.0-13.0-7-9-6-5-7-8-6-5,7.0
232,26,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-5-7-8-6-5,0.57-0.57-0.48-0.6-0.14-0.24-0.83-0.79-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-6-5-7-8-6-5,0.37-0.33-0.36-0.73-0.68-0.39-0.0-0.1-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-6-5-7-8-6-5,8.0
233,26,0.23-0.18-0.66-0.28-0.55-0.07-0.6-0.44-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-8-9-5-5-7-8-6-5,0.57-0.57-0.48-0.6-0.14-0.24-0.83-0.79-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-6-5-7-8-6-5,0.39-0.58-0.38-0.62-0.37-0.15-0.77-0.71-8.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-5-5-7-8-6-5,9.0
234,27,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.29-0.49-0.92-0.2-0.05-0.07-0.54-0.27-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-6-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,1.0
235,27,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.29-0.49-0.92-0.2-0.05-0.07-0.54-0.27-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-6-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,2.0
236,27,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.29-0.49-0.92-0.2-0.05-0.07-0.54-0.27-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-6-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-5-9-6-4-8-7-7-7,3.0
237,27,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.29-0.49-0.92-0.2-0.05-0.07-0.54-0.27-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-6-6,0.42-0.37-1.0-0.91-0.93-0.8-0.08-0.04-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-5-5-8-8-6-6,4.0
238,27,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.29-0.49-0.92-0.2-0.05-0.07-0.54-0.27-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-6-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-10.0-12.0-7-9-6-5-8-8-6-6,5.0
239,27,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.29-0.49-0.92-0.2-0.05-0.07-0.54-0.27-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-6-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-11.0-4.0-6.0-17.0-11.0-13.0-10.0-15.0-6-9-6-5-8-8-7-6,6.0
240,27,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.29-0.49-0.92-0.2-0.05-0.07-0.54-0.27-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-6-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-5-5-8-7-7-6,7.0
241,27,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.29-0.49-0.92-0.2-0.05-0.07-0.54-0.27-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-6-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-9.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,8.0
242,27,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.29-0.49-0.92-0.2-0.05-0.07-0.54-0.27-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-6-9-6-5-8-8-6-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-6-9-6-5-8-8-6-6,9.0
243,28,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-8.0-6.0-4.0-19.0-9.0-12.0-11.0-13.0-7-9-5-5-8-8-7-6,1.0
244,28,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-9.0-5.0-4.0-16.0-8.0-12.0-11.0-12.0-7-10-5-5-8-8-7-6,2.0
245,28,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-6-6,3.0
246,28,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-10.0-5.0-4.0-17.0-10.0-12.0-13.0-12.0-7-9-5-5-8-8-7-6,4.0
247,28,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-10.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-9-7-6,5.0
248,28,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-9.0-4.0-4.0-17.0-8.0-12.0-12.0-12.0-7-8-5-5-8-8-7-6,6.0
249,28,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,0.09-0.34-0.11-0.98-0.31-0.74-0.24-0.37-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,7.0
250,28,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-8.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-4-8-8-7-6,8.0
251,28,0.45-0.28-0.55-0.45-0.6-0.24-0.7-0.32-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-9-5-5-8-8-7-6,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-9.0-4.0-4.0-16.0-8.0-12.0-12.0-12.0-7-8-5-5-8-8-7-6,9.0
252,29,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-10.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-9-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.95-0.51-0.95-0.61-0.5-0.6-0.61-0.63-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,1.0
253,29,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-10.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-9-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.39-0.36-0.69-0.35-0.39-0.18-0.64-0.3-10.0-4.0-4.0-15.0-8.0-12.0-11.0-12.0-7-9-5-5-8-9-7-6,2.0
254,29,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-10.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-9-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.98-0.94-0.8-0.46-0.79-0.44-0.32-0.83-10.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-9-7-6,3.0
255,29,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-10.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-9-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.07-0.82-0.29-0.17-0.13-0.01-0.25-0.04-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,4.0
256,29,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-10.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-9-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.39-0.36-0.69-0.35-0.39-0.18-0.64-0.3-10.0-4.0-4.0-16.0-8.0-12.0-10.0-12.0-7-9-5-5-8-8-7-6,5.0
257,29,0.41-0.33-0.64-0.38-0.46-0.2-0.66-0.31-10.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-9-7-6,0.37-0.38-0.74-0.32-0.32-0.16-0.62-0.3-9.0-4.0-4.0-16.0-8.0-12.0-11.0-12.0-7-9-5-5-8-8-7-6,0.39-0.36-0.69-0.35-0.39-0.18-0.64-0.3-9.0-4.0-4.0-16.0-8.0-13.0-11.0-12.0-7-9-5-5-8-10-7-6,6.0
