,generation,mother,father,child,child_no,mutation
579,65,0.42|0.36|0.44|0.51|0.23|0.55|0.44|8.0|9.0|14.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.45|0.44|0.48|0.64|0.28|0.48|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|9|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|9.0|12.0|17.0|10.0|6.0|12.0|12.0|10|10|10|9|9|8|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|-3.0|-2.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
580,65,0.42|0.36|0.44|0.51|0.23|0.55|0.44|8.0|9.0|14.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.45|0.44|0.48|0.64|0.28|0.48|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|9|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|10.0|10.0|15.0|9.0|3.0|8.0|15.0|10|10|10|9|9|8|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|-1.0|1.0|1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
581,65,0.42|0.36|0.44|0.51|0.23|0.55|0.44|8.0|9.0|14.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.45|0.44|0.48|0.64|0.28|0.48|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|9|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|9|10|9|9|8|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
582,65,0.42|0.36|0.44|0.51|0.23|0.55|0.44|8.0|9.0|14.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.45|0.44|0.48|0.64|0.28|0.48|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|9|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
583,65,0.42|0.36|0.44|0.51|0.23|0.55|0.44|8.0|9.0|14.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.45|0.44|0.48|0.64|0.28|0.48|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|9|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|14.0|8.0|4.0|9.0|12.0|10|10|10|8|10|8|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
584,65,0.42|0.36|0.44|0.51|0.23|0.55|0.44|8.0|9.0|14.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.45|0.44|0.48|0.64|0.28|0.48|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|9|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|9|10|10|10|10|8|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|0.0|0.0|1.0
585,66,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|7.0|11.0|12.0|7.0|4.0|12.0|15.0|10|10|10|9|10|9|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|1.0|0.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
586,66,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.2|0.05|0.12|0.54|0.02|0.5|0.27|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,2.0,0.24|0.35000000000000003|0.34|0.029999999999999916|0.24000000000000002|0.020000000000000018|0.16999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
587,66,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|7.0|9.0|14.0|11.0|6.0|10.0|13.0|10|10|10|9|10|8|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|-1.0|-3.0|-2.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
588,66,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|11.0|8.0|12.0|9.0|4.0|8.0|12.0|10|10|10|9|10|9|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|1.0|-1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
589,66,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|8.0|12.0|10|9|10|9|10|8|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
590,66,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|9|10|9|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
591,66,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|8|10|9|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|-1.0|-1.0
592,66,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|11.0|13.0|8.0|4.0|9.0|12.0|10|9|10|9|10|8|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
593,66,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|9|5,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,0.78|0.42|0.62|0.98|0.57|0.15|0.93|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|9|10|8|5,9.0,-0.34|-0.019999999999999962|-0.15999999999999998|-0.41000000000000003|-0.30999999999999994|0.37|-0.49000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
594,67,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|8|10|9|6,0.05|0.05|0.92|0.37|0.77|0.42|0.53|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|10|9|8|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|9|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
595,67,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|8|10|9|6,0.05|0.05|0.92|0.37|0.77|0.42|0.53|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|10|9|8|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
596,67,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|8|10|9|6,0.05|0.05|0.92|0.37|0.77|0.42|0.53|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|10|9|8|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|8|9|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
597,67,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|8|10|9|6,0.05|0.05|0.92|0.37|0.77|0.42|0.53|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|10|9|8|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|9.0|4.0|9.0|12.0|10|10|10|8|8|9|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
598,67,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|8|10|9|6,0.05|0.05|0.92|0.37|0.77|0.42|0.53|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|10|9|8|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|9.0|4.0|9.0|12.0|10|10|9|8|9|9|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
599,67,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|8|10|9|6,0.05|0.05|0.92|0.37|0.77|0.42|0.53|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|10|9|8|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|11.0|12.0|11.0|3.0|10.0|14.0|10|10|10|8|9|8|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-3.0|1.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
600,67,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|8|10|9|6,0.05|0.05|0.92|0.37|0.77|0.42|0.53|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|10|9|8|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|10.0|12.0|10|10|9|10|9|9|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
601,67,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|8|10|9|6,0.05|0.05|0.92|0.37|0.77|0.42|0.53|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|10|9|8|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|8.0|12.0|10|9|9|8|9|9|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
602,67,0.44|0.4|0.46|0.57|0.26|0.52|0.44|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|8|10|9|6,0.05|0.05|0.92|0.37|0.77|0.42|0.53|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|10|9|8|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|9|10|10|8|10|8|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
603,68,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|9|5,0.75|0.64|0.18|0.0|0.22|0.29|0.43|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|8|6,1.0,-0.51|-0.42000000000000004|0.51|0.47|0.30000000000000004|0.18|0.04999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
604,68,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|9|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|9.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|9|9|8|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
605,68,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|9|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|9|9|9|10|10|4,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|-1.0|1.0
606,68,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|9|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|9|10|8|10|10|8|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|-1.0|1.0|-1.0
607,68,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|9|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|9|10|9|10|9|9|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
608,68,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|9|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
609,68,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|9|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|7.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
610,68,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|9|5,0.53|0.23|0.46|0.24|0.27|0.92|0.69|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,8.0,-0.29000000000000004|-0.010000000000000009|0.22999999999999993|0.22999999999999998|0.25|-0.45000000000000007|-0.20999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
611,68,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|9|5,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|9.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|8|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
612,69,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.53|0.23|0.46|0.24|0.27|0.92|0.69|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,0.38|0.22|0.57|0.36|0.4|0.7|0.58|8.0|11.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
613,69,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.53|0.23|0.46|0.24|0.27|0.92|0.69|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,0.38|0.22|0.57|0.36|0.4|0.7|0.58|8.0|11.0|13.0|8.0|4.0|9.0|12.0|10|10|9|9|10|8|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
614,69,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.53|0.23|0.46|0.24|0.27|0.92|0.69|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,0.38|0.22|0.57|0.36|0.4|0.7|0.58|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|10|10|10|9|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
615,69,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.53|0.23|0.46|0.24|0.27|0.92|0.69|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,0.38|0.22|0.57|0.36|0.4|0.7|0.58|8.0|10.0|12.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
616,69,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.53|0.23|0.46|0.24|0.27|0.92|0.69|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,0.38|0.22|0.57|0.36|0.4|0.7|0.58|8.0|10.0|13.0|8.0|5.0|9.0|12.0|10|10|9|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
617,69,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.53|0.23|0.46|0.24|0.27|0.92|0.69|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,0.38|0.22|0.57|0.36|0.4|0.7|0.58|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
618,69,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.53|0.23|0.46|0.24|0.27|0.92|0.69|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,0.38|0.22|0.57|0.36|0.4|0.7|0.58|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|8|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
619,69,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.53|0.23|0.46|0.24|0.27|0.92|0.69|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,0.38|0.22|0.57|0.36|0.4|0.7|0.58|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
620,69,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.53|0.23|0.46|0.24|0.27|0.92|0.69|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|9|5,0.38|0.22|0.57|0.36|0.4|0.7|0.58|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|10|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
621,70,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|10.0|12.0|10|10|9|10|9|9|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|10|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
622,70,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|10.0|12.0|10|10|9|10|9|9|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|3.0|10.0|12.0|10|10|9|10|9|8|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
623,70,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|10.0|12.0|10|10|9|10|9|9|6,0.24|0.22|0.69|0.47|0.52|0.47|0.48|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|10|8|6,0.19|0.81|0.91|0.9|0.53|0.26|0.14|8.0|10.0|13.0|8.0|4.0|9.0|12.0|10|10|9|10|9|8|6,3.0,0.04999999999999999|-0.5900000000000001|-0.22000000000000008|-0.43000000000000005|-0.010000000000000009|0.20999999999999996|0.33999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
