,generation,mother,father,child,child_no,mutation
898,60,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.51|0.74|0.81|0.35|0.58|0.23|0.22|0.18|8.0|13.0|12.0|8.0|16.0|8.0|4.0|7.0|6|3|2|6|2|5|5|3,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-3.0|-2.0|-1.0|-1.0|1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
899,60,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.81|0.73|0.89|0.02|0.92|0.28|0.35|0.07|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.84|0.52|0.93|0.12|0.54|0.62|0.17|0.23|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,15.0,-0.33|0.22|-0.12|0.23|0.04|-0.39|0.05|-0.05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
900,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|13.0|10.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
901,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|6.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
902,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.15|0.89|0.61|0.29|0.73|0.94|0.76|0.75|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,3.0,0.29|-0.27|0.16|0.23|-0.14|-0.48|-0.27|-0.43|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
903,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.99|0.48|0.63|0.3|0.35|0.71|0.98|0.9|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,4.0,-0.55|0.14|0.14|0.22|0.24|-0.25|-0.49|-0.58|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
904,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|7|4|2|7|2|6|6|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|0.0|-1.0|-1.0|0.0
905,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
906,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
907,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
908,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|12.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
909,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|7|3|2|6|2|5|4|4,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0
910,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
911,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|4|2|6|3|5|5|3,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|0.0|0.0
912,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|6|3,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
913,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|10.0|12.0|9.0|9.0|17.0|8.0|8.0|8.0|6|3|2|6|2|5|5|3,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|0.0|-3.0|-2.0|-1.0|-3.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
914,61,0.67|0.48|0.81|0.36|0.93|0.75|0.89|0.34|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.44|0.62|0.77|0.52|0.59|0.46|0.49|0.32|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
915,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
916,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|6|4,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0
917,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|3|5|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
918,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|15.0|3.0|2.0|3.0|2.0|10.0|10.0|10.0|6|3|2|6|2|5|5|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-8.0|10.0|7.0|3.0|13.0|-3.0|-5.0|-4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
919,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
920,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|2|2|7|2|4|5|4,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|0.0|1.0|0.0|-1.0
921,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|5|2|3|5|2|6|5|4,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|-1.0|1.0|0.0|-1.0|0.0|-1.0
922,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|8.0|12.0|10.0|9.0|17.0|10.0|5.0|6.0|6|3|2|6|2|5|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0|-3.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
923,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|8.0|14.0|9.0|7.0|16.0|10.0|5.0|9.0|6|3|2|6|2|5|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|-1.0|-3.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
924,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|3|5|5|3,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
925,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|7.0|15.0|12.0|5.0|17.0|6.0|5.0|7.0|6|3|2|6|2|5|5|3,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|1.0|-2.0|1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
926,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
927,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|6.0|15.0|10.0|6.0|17.0|8.0|6.0|8.0|6|3|2|6|2|5|5|3,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-2.0|-1.0|0.0|-2.0|-1.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
928,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.69|0.61|0.55|0.54|0.67|0.62|0.4|0.24|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|4|3,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
929,62,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.62|0.44|0.71|0.46|0.78|0.64|0.73|0.42|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.11|0.08|0.86|0.63|0.27|0.38|0.37|0.3|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,15.0,0.58|0.53|-0.31|-0.09|0.4|0.24|0.03|-0.06|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
930,63,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|7.0|6.0|6.0|6|3|2|6|2|5|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
931,63,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|8.0|5.0|6.0|6|3|2|6|2|5|5|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
932,63,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|6.0|12.0|9.0|7.0|15.0|10.0|7.0|6.0|6|3|2|6|2|5|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|-1.0|0.0|-3.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
933,63,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
934,63,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
935,63,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|3.0|15.0|2.0|15.0|5.0|6.0|5.0|3.0|6|3|2|6|2|5|5|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|-2.0|7.0|-9.0|10.0|1.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
936,63,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|7|2|5|5|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
937,63,0.76|0.78|0.39|0.61|0.56|0.61|0.08|0.06|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.21|0.76|0.73|0.68|0.25|0.17|0.09|0.29|7.0|13.0|9.0|6.0|15.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,0.48|0.77|0.56|0.64|0.4|0.39|0.08|0.18|7.0|13.0|9.0|6.0|16.0|7.0|5.0|6.0|6|3|2|6|2|5|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
