,generation,mother,father,child,child_no,mutation
1144,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|4|3|8|6|1|2|8|8|2|5|4|5|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1145,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|4|6|3|5|1|2|8|2|2|5|4|5|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1146,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|2|4|3|8|6|1|10|9|2|2|5|4|5|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1147,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|2|5|6|3|6|1|3|9|2|2|5|4|5|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1148,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|4|3|4|10|6|1|1|9|2|2|5|2|5|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-1.0|-2.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1149,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|2|4|3|8|6|1|2|7|2|4|5|4|3|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1150,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|8|5|7|4|6|1|3|9|8|2|5|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|-1.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1151,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|2|1|3|9|6|1|10|8|2|2|5|4|5|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1152,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|8|1|6|3|5|1|10|9|2|4|5|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1153,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|1|6|8|6|1|10|9|2|4|6|2|5|6,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
1154,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|4|6|8|5|1|2|8|8|2|5|4|5|6,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1155,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|4|6|8|6|1|10|8|2|4|5|4|5|6,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1156,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|2|5|7|3|5|2|1|8|8|2|5|4|3|6,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1157,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|2.0|4.0|6.0|3.0|5.0|1.0|10.0|8|2|2|5|4|5|6,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1158,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.45|0.68|0.3|0.19|0.86|0.71|0.26|2|1|6|8|6|1|2|9|2|4|5|4|5|6,15.0,-0.15|-0.05|0.21|0.37|0.02|-0.3|0.32|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1159,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|4|6|3|6|1|10|8|2|4|4|4|5|6,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0
1160,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|4|3|8|6|1|10|8|2|4|5|2|3|6,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1161,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|2|3|8|6|1|2|9|2|4|5|4|3|2,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1162,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|1|3|3|6|1|2|8|2|4|5|4|3|6,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1163,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.98|0.02|0.41|0.77|0.23|0.69|0.43|2|1|3|3|5|1|2|8|8|2|5|2|5|6,20.0,-0.68|0.61|0.1|-0.21|0.65|-0.28|0.15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1164,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|4|6|3|5|1|2|8|2|5|6|3|4|2,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|-1.0|-1.0|-1.0|0.0
1165,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|4|6|9|8|3|1|9|2|4|5|4|5|2,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|-1.0|-2.0|-2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1166,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|8|4|6|3|5|1|2|8|2|4|5|2|3|2,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1167,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|4|5|8|5|1|10|9|8|2|5|2|3|2,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1168,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|4|3|3|6|1|10|9|2|4|5|2|3|6,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1169,45,0.16|0.7|0.54|0.8|0.89|0.5|0.74|7|1|3|8|6|1|2|9|2|4|5|4|5|2,0.44|0.56|0.48|0.32|0.86|0.32|0.42|2|4|6|3|5|1|10|8|8|2|5|2|3|6,0.3|0.63|0.51|0.56|0.88|0.41|0.58|7|1|3|8|5|1|2|7|2|2|6|5|6|5,26.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|-1.0|-1.0|1.0
1170,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|2.0|4.0|5.0|1.0|10.0|8|2|3|7|2|5|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
1171,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.71|0.48|0.21|0.17|0.05|0.03|0.08|2.0|5.0|6.0|8.0|3.0|1.0|10.0|8|8|3|7|2|8|6,2.0,-0.11|-0.22|0.35|0.13|0.68|0.37|0.33|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1172,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.91|0.95|0.84|0.99|0.47|0.01|0.02|2.0|5.0|6.0|8.0|5.0|1.0|10.0|8|2|2|7|6|6|6,3.0,-0.31|-0.69|-0.28|-0.69|0.26|0.39|0.39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1173,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.86|0.06|0.04|0.04|0.59|0.75|0.97|2.0|5.0|6.0|4.0|3.0|1.0|10.0|8|2|3|7|2|8|4,4.0,-0.26|0.2|0.52|0.26|0.14|-0.35|-0.56|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1174,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.81|0.21|0.35|0.26|0.27|0.16|0.38|2.0|4.0|6.0|8.0|3.0|1.0|10.0|8|8|2|7|6|8|6,5.0,-0.21|0.05|0.21|0.04|0.46|0.24|0.03|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1175,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.82|0.53|0.83|0.21|0.07|0.09|0.93|2.0|5.0|2.0|4.0|5.0|1.0|10.0|8|8|3|7|2|6|6,6.0,-0.22|-0.27|-0.27|0.09|0.66|0.31|-0.52|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1176,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|2.0|8.0|3.0|1.0|10.0|8|8|3|6|6|5|4,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
1177,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|2.0|4.0|5.0|1.0|10.0|7|8|2|7|6|8|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1178,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|5.0|5.0|6.0|3.0|2.0|4.0|9.0|8|2|2|6|2|6|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|0.0|1.0|1.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1179,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|6|6|4,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1180,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|6.0|8.0|3.0|1.0|10.0|8|7|2|6|6|8|6,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
1181,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.33|0.5|0.45|0.66|0.34|0.89|0.08|2.0|4.0|2.0|8.0|3.0|1.0|10.0|8|2|3|6|2|8|6,12.0,0.27|-0.24|0.11|-0.36|0.39|-0.49|0.33|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1182,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|5.0|5.0|6.0|6.0|1.0|10.0|8|2|3|6|2|6|4,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1183,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.65|0.41|0.28|0.07|0.12|0.75|0.98|2.0|5.0|2.0|4.0|3.0|1.0|10.0|8|2|3|7|6|6|6,14.0,-0.05|-0.15|0.28|0.23|0.61|-0.35|-0.57|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1184,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|2.0|4.0|5.0|1.0|10.0|9|8|2|6|6|6|6,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
1185,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.12|0.94|0.54|0.47|0.82|0.69|0.65|2.0|5.0|6.0|4.0|3.0|1.0|10.0|8|8|2|6|6|6|4,16.0,0.48|-0.68|0.02|-0.17|-0.09|-0.29|-0.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1186,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|6.0|4.0|3.0|1.0|10.0|8|8|3|6|2|8|4,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1187,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|2.0|8.0|3.0|1.0|10.0|8|9|2|7|2|6|6,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
1188,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|2.0|4.0|5.0|1.0|10.0|8|8|3|6|3|6|4,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
1189,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|5.0|2.0|8.0|3.0|1.0|10.0|8|8|2|6|7|5|7,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|1.0|-1.0
1190,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|6.0|8.0|5.0|1.0|10.0|7|2|2|7|3|5|5,21.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|-1.0|1.0|1.0
1191,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|4.0|7.0|4.0|5.0|1.0|10.0|8|2|2|6|6|8|6,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1192,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|3.0|6.0|8.0|5.0|1.0|10.0|8|8|3|7|6|8|4,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1193,46,0.66|0.34|0.32|0.22|0.81|0.44|0.52|2.0|4.0|6.0|4.0|5.0|1.0|10.0|8|2|2|6|2|8|6,0.55|0.18|0.79|0.37|0.64|0.35|0.3|2|5|2|8|3|1|10|8|8|3|7|6|6|4,0.6|0.26|0.56|0.3|0.73|0.4|0.41|2.0|5.0|6.0|4.0|5.0|1.0|10.0|8|2|3|6|2|6|4,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
