,generation,mother,father,child,child_no,mutation
776,87,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.14|0.66|0.15|0.31|0.75|0.4|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,0.58|-0.37000000000000005|0.49|0.3|-0.43|0.29999999999999993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
777,87,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|5.0|25.0|17.0|12.0|3.0|16.0|9|10|10|9|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
778,87,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|5.0|25.0|18.0|12.0|3.0|16.0|10|9|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
779,87,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|9|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
780,87,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|5.0|25.0|18.0|13.0|3.0|18.0|10|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
781,87,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
782,87,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|5.0|25.0|17.0|12.0|3.0|16.0|10|9|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
783,88,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|5.0|25.0|17.0|11.0|3.0|16.0|10|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
784,88,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|6.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
785,88,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|6.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
786,88,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|5.0|25.0|17.0|13.0|3.0|16.0|9|10|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
787,88,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
788,88,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.92|0.15|0.62|0.35|0.28|0.88|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,6.0,-0.20000000000000007|0.13999999999999999|0.020000000000000018|0.26|0.03999999999999998|-0.18000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
789,88,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
790,88,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|5.0|25.0|17.0|12.0|3.0|16.0|9|10|9|10|7|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0
791,88,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.74|0.38|0.72|0.39|0.31|0.52|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|6|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
792,89,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|6.0|25.0|16.0|15.0|4.0|19.0|9|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|-3.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
793,89,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.76|0.24|0.52|0.21|0.6|0.91|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,2.0,-0.040000000000000036|0.0|0.07999999999999996|0.51|-0.27999999999999997|-0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
794,89,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
795,89,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|4.0|25.0|16.0|12.0|3.0|16.0|10|9|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
796,89,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.42|0.49|0.25|0.54|0.64|0.07|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,5.0,0.3|-0.25|0.35|0.17999999999999994|-0.32|0.71|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
797,89,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|4.0|25.0|17.0|12.0|3.0|16.0|10|10|9|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
798,89,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|25.0|18.0|12.0|3.0|16.0|9|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
799,89,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|4.0|28.0|19.0|12.0|5.0|17.0|9|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|-3.0|-2.0|0.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
800,89,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.78|0.74|0.11|0.82|0.41|0.82|5.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,9.0,-0.06000000000000005|-0.5|0.49|-0.09999999999999998|-0.08999999999999997|-0.039999999999999925|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
801,90,0.72|0.29|0.64|0.61|0.32|0.7|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|4.0|25.0|19.0|11.0|3.0|15.0|10|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-2.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
802,90,0.72|0.29|0.64|0.61|0.32|0.7|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
803,90,0.72|0.29|0.64|0.61|0.32|0.7|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
804,90,0.72|0.29|0.64|0.61|0.32|0.7|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|25.0|17.0|12.0|4.0|16.0|9|10|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
805,90,0.72|0.29|0.64|0.61|0.32|0.7|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|6.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
806,90,0.72|0.29|0.64|0.61|0.32|0.7|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.73|0.87|0.17|0.57|0.69|0.37|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,6.0,-0.010000000000000009|-0.63|0.42999999999999994|0.15000000000000002|-0.36999999999999994|0.41000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
807,90,0.72|0.29|0.64|0.61|0.32|0.7|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
808,90,0.72|0.29|0.64|0.61|0.32|0.7|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|26.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
809,90,0.72|0.29|0.64|0.61|0.32|0.7|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.71|0.2|0.56|0.83|0.33|0.87|5.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|9|10|8|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|1.0
810,91,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|3.0|25.0|17.0|12.0|3.0|16.0|9|9|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
811,91,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|23.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
812,91,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.95|0.62|0.31|0.41|0.62|0.26|4.0|24.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,3.0,-0.22999999999999998|-0.36|0.31|0.25000000000000006|-0.3|0.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
813,91,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|4.0|24.0|17.0|12.0|3.0|16.0|8|10|10|10|6|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0
814,91,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.62|0.21|0.56|0.53|0.41|0.21|5.0|24.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,5.0,0.09999999999999998|0.05000000000000002|0.05999999999999994|0.13|-0.08999999999999997|0.53|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
815,91,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|5.0|27.0|18.0|12.0|3.0|18.0|9|10|10|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|-1.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
816,91,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,7.0,0.37999999999999995|-0.07|0.48|-0.22999999999999998|-0.23000000000000004|0.59|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
817,91,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.47|0.55|0.81|0.53|1.0|0.8|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,8.0,0.25|-0.29000000000000004|-0.19000000000000006|0.13|-0.6799999999999999|-0.06000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
818,91,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.72|0.24|0.6|0.72|0.32|0.78|5.0|24.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.26|0.62|0.66|0.32|0.74|5.0|24.0|16.0|12.0|3.0|16.0|9|10|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
819,92,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.09|0.18|0.28|0.16|0.74|0.7|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,1.0,0.44000000000000006|0.13|0.10999999999999999|0.59|-0.3|-0.27999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
820,92,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.45|0.42|0.53|0.98|0.4|0.75|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,2.0,0.08000000000000002|-0.10999999999999999|-0.14|-0.22999999999999998|0.03999999999999998|-0.33|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
821,92,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.31|0.39|0.75|0.44|0.42|3.0|27.0|18.0|13.0|6.0|16.0|9|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|-2.0|-1.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
822,92,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.31|0.39|0.75|0.44|0.42|4.0|25.0|17.0|13.0|3.0|16.0|8|10|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
823,92,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.31|0.39|0.75|0.44|0.42|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
824,92,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.31|0.39|0.75|0.44|0.42|4.0|25.0|17.0|12.0|3.0|16.0|8|10|10|10|7|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0
825,92,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.31|0.39|0.75|0.44|0.42|4.0|25.0|16.0|12.0|3.0|16.0|10|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
826,92,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.31|0.39|0.75|0.44|0.42|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|6|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0
827,92,0.34|0.33|0.14|0.89|0.55|0.15|4.0|25.0|17.0|12.0|3.0|16.0|10|10|10|10|7|6,0.72|0.29|0.64|0.61|0.32|0.7|4.0|25.0|17.0|12.0|3.0|16.0|9|10|10|10|7|6,0.53|0.31|0.39|0.75|0.44|0.42|4.0|25.0|17.0|11.0|3.0|16.0|10|10|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
