,generation,mother,father,child,child_no,mutation
682,76,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.6|0.32|0.58|0.44|0.72|0.82|0.38|0.4|0.43|22.0|9.0|8.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|8.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|8|4|10|7|9|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|0.0|0.0|1.0
683,76,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.6|0.32|0.58|0.44|0.72|0.82|0.38|0.4|0.43|22.0|9.0|8.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|8.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
684,77,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|21.0|8.0|6.0|10.0|6.0|13.0|12.0|17.0|7.0|10|8|8|9|4|9|7|9|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|-1.0|-3.0|-2.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
685,77,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|8|9|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
686,77,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
687,77,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|24.0|11.0|9.0|9.0|8.0|9.0|9.0|17.0|6.0|10|8|8|9|4|9|7|9|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|1.0|-3.0|1.0|1.0|-3.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
688,77,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
689,77,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.19|0.5|0.12|0.92|0.52|0.71|0.58|0.29|0.46|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,6.0,0.01999999999999999|-0.32999999999999996|0.43000000000000005|-0.08000000000000007|-0.28|0.20000000000000007|0.22000000000000008|0.23000000000000004|-0.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
690,77,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|7|9|10|5|9|6|10|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-1.0|-1.0|0.0|1.0|-1.0|0.0
691,77,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|8|9|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
692,77,0.34|0.22|0.56|0.7|0.4|0.88|0.66|0.48|0.32|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
693,78,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.14|0.15|0.55|0.9|0.16|0.92|0.86|0.54|0.24|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|9|9|7|9|4|8|6|9|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|0.0|0.0|1.0|1.0|0.0|1.0
694,78,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.42|0.85|0.68|0.15|0.0|0.72|0.44|0.96|0.9|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,2.0,-0.27999999999999997|-0.7|-0.13|0.75|0.16|0.20000000000000007|0.42|-0.41999999999999993|-0.66|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
695,78,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.14|0.15|0.55|0.9|0.16|0.92|0.86|0.54|0.24|22.0|10.0|8.0|11.0|8.0|12.0|13.0|13.0|5.0|10|8|8|9|4|9|7|10|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|-3.0|-2.0|-3.0|1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
696,78,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.14|0.15|0.55|0.9|0.16|0.92|0.86|0.54|0.24|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|7|9|4|9|7|10|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
697,78,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.59|0.96|0.09|0.0|0.06|0.82|0.23|0.38|0.65|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,5.0,-0.44999999999999996|-0.8099999999999999|0.4600000000000001|0.9|0.1|0.10000000000000009|0.63|0.16000000000000003|-0.41000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
698,78,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.14|0.15|0.55|0.9|0.16|0.92|0.86|0.54|0.24|22.0|8.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|8|9|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
699,78,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.14|0.15|0.55|0.9|0.16|0.92|0.86|0.54|0.24|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|5|9|7|9|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
700,78,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.64|0.3|0.65|0.85|0.02|0.76|0.35|0.87|0.66|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,8.0,-0.5|-0.15|-0.09999999999999998|0.050000000000000044|0.14|0.16000000000000003|0.51|-0.32999999999999996|-0.42000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
701,78,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.08|0.12|0.54|0.97|0.09|0.94|0.93|0.57|0.22|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.14|0.15|0.55|0.9|0.16|0.92|0.86|0.54|0.24|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
702,79,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.28|0.06|0.84|0.41|0.87|0.59|0.65|0.29|0.24|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,1.0,-0.07000000000000003|0.11000000000000001|-0.2899999999999999|0.43|-0.63|0.32000000000000006|0.15000000000000002|0.23000000000000004|0.030000000000000027|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
703,79,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|9.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
704,79,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|9|7|8|9|3|10|7|10|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|-1.0|0.0|0.0|0.0
705,79,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|9|9|4|9|7|10|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
706,79,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|25.0|12.0|8.0|12.0|6.0|9.0|11.0|13.0|4.0|10|8|8|9|4|9|7|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|-1.0|-2.0|-1.0|1.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
707,79,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
708,79,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.81|0.45|0.14|0.2|0.09|0.34|0.58|0.54|0.64|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,7.0,-0.6000000000000001|-0.28|0.41000000000000003|0.6399999999999999|0.15|0.5700000000000001|0.22000000000000008|-0.020000000000000018|-0.37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
709,79,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|8|4|8|6|8|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|-1.0
710,79,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|8|9|4|9|7|9|7,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|8.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|10|8|9|9|4|9|7|9|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
711,80,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|8|9|7,0.59|0.96|0.09|0.0|0.06|0.82|0.23|0.38|0.65|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.4|0.56|0.32|0.42|0.15|0.86|0.52|0.45|0.46|22.0|9.0|7.0|10.0|5.0|12.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
712,80,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|8|9|7,0.59|0.96|0.09|0.0|0.06|0.82|0.23|0.38|0.65|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.4|0.56|0.32|0.42|0.15|0.86|0.52|0.45|0.46|22.0|9.0|7.0|10.0|6.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|8|10|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
713,80,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|8|9|7,0.59|0.96|0.09|0.0|0.06|0.82|0.23|0.38|0.65|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.4|0.56|0.32|0.42|0.15|0.86|0.52|0.45|0.46|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|8|7|10|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
714,80,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|8|9|7,0.59|0.96|0.09|0.0|0.06|0.82|0.23|0.38|0.65|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.4|0.56|0.32|0.42|0.15|0.86|0.52|0.45|0.46|22.0|10.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|9|8|9|4|9|7|9|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
715,80,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|8|9|7,0.59|0.96|0.09|0.0|0.06|0.82|0.23|0.38|0.65|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.4|0.56|0.32|0.42|0.15|0.86|0.52|0.45|0.46|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|5|9|8|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
716,80,0.21|0.17|0.55|0.84|0.24|0.91|0.8|0.52|0.27|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|8|9|7,0.59|0.96|0.09|0.0|0.06|0.82|0.23|0.38|0.65|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|7|10|7,0.4|0.56|0.32|0.42|0.15|0.86|0.52|0.45|0.46|22.0|9.0|7.0|10.0|5.0|11.0|10.0|14.0|4.0|10|8|8|9|4|9|6|9|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
