,generation,mother,father,child,child_no,mutation
143,17,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|9|10|5|7|5|4|7,0.29|0.01|0.74|0.82|0.62|0.4|0.66|0.63|0.66|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|8|5|4|7,9.0,0.15000000000000002|0.5599999999999999|-0.21999999999999997|-0.31999999999999995|0.12|0.21999999999999997|0.010000000000000009|-0.13|-0.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
144,18,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.29|0.19|0.08|0.19|0.24|0.59|0.83|0.92|0.4|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|9|10|5|8|5|4|7,0.36|0.38|0.3|0.34|0.49|0.6|0.75|0.71|0.46|21.0|22.0|20.0|24.0|8.0|16.0|8.0|14.0|27.0|7|9|8|10|5|8|4|4|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
145,18,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.29|0.19|0.08|0.19|0.24|0.59|0.83|0.92|0.4|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|9|10|5|8|5|4|7,0.36|0.38|0.3|0.34|0.49|0.6|0.75|0.71|0.46|20.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|6|9|9|10|5|8|5|4|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
146,18,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.29|0.19|0.08|0.19|0.24|0.59|0.83|0.92|0.4|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|9|10|5|8|5|4|7,0.36|0.38|0.3|0.34|0.49|0.6|0.75|0.71|0.46|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|3|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
147,18,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.29|0.19|0.08|0.19|0.24|0.59|0.83|0.92|0.4|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|9|10|5|8|5|4|7,0.36|0.38|0.3|0.34|0.49|0.6|0.75|0.71|0.46|23.0|23.0|22.0|24.0|10.0|15.0|9.0|16.0|30.0|7|9|9|10|5|8|5|4|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|-2.0|0.0|-2.0|1.0|0.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
148,18,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.29|0.19|0.08|0.19|0.24|0.59|0.83|0.92|0.4|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|9|10|5|8|5|4|7,0.36|0.38|0.3|0.34|0.49|0.6|0.75|0.71|0.46|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|6|8|9|10|4|7|4|5|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|-1.0|0.0
149,18,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.29|0.19|0.08|0.19|0.24|0.59|0.83|0.92|0.4|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|9|10|5|8|5|4|7,0.36|0.38|0.3|0.34|0.49|0.6|0.75|0.71|0.46|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|7|10|5|8|5|4|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
150,18,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.29|0.19|0.08|0.19|0.24|0.59|0.83|0.92|0.4|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|9|10|5|8|5|4|7,0.36|0.38|0.3|0.34|0.49|0.6|0.75|0.71|0.46|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|8|5|3|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
151,18,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.29|0.19|0.08|0.19|0.24|0.59|0.83|0.92|0.4|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|9|10|5|8|5|4|7,0.36|0.38|0.3|0.34|0.49|0.6|0.75|0.71|0.46|21.0|22.0|20.0|24.0|8.0|16.0|9.0|15.0|27.0|7|9|8|10|5|8|5|4|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
152,18,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.29|0.19|0.08|0.19|0.24|0.59|0.83|0.92|0.4|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|9|10|5|8|5|4|7,0.36|0.38|0.3|0.34|0.49|0.6|0.75|0.71|0.46|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|9|10|5|7|5|4|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
153,19,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|23.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|8|5|4|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
154,19,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|9|5|8|5|4|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
155,19,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|8.0|13.0|27.0|7|9|8|10|5|7|5|4|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
156,19,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|10.0|14.0|27.0|7|10|8|10|5|7|5|4|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
157,19,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.67|0.72|0.83|0.95|0.77|0.58|0.85|0.32|0.69|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,5.0,-0.23000000000000004|-0.15000000000000002|-0.30999999999999994|-0.44999999999999996|-0.030000000000000027|0.040000000000000036|-0.17999999999999994|0.18|-0.16999999999999993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
158,19,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.43|0.19|0.47|0.77|0.27|0.62|0.65|0.83|0.31|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,6.0,0.010000000000000009|0.37999999999999995|0.050000000000000044|-0.27|0.47|0.0|0.020000000000000018|-0.32999999999999996|0.21000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
159,19,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|6|9|8|10|5|8|5|4|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
160,19,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|10|7|9|4|6|6|4|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|1.0|1.0|1.0|-1.0|0.0|-1.0
161,19,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|5|3|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
162,20,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.43|0.19|0.47|0.77|0.27|0.62|0.65|0.83|0.31|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|9|8|10|5|8|5|4|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
163,20,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.43|0.19|0.47|0.77|0.27|0.62|0.65|0.83|0.31|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|9.0|16.0|9.0|13.0|27.0|7|9|8|10|5|9|5|4|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
164,20,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.43|0.19|0.47|0.77|0.27|0.62|0.65|0.83|0.31|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|23.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|5|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
165,20,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.43|0.19|0.47|0.77|0.27|0.62|0.65|0.83|0.31|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|6|9|8|10|5|8|5|4|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
166,20,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.43|0.19|0.47|0.77|0.27|0.62|0.65|0.83|0.31|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|9|5|8|5|4|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
167,20,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.43|0.19|0.47|0.77|0.27|0.62|0.65|0.83|0.31|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
168,20,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.43|0.19|0.47|0.77|0.27|0.62|0.65|0.83|0.31|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|7|5|4|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
169,20,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.43|0.19|0.47|0.77|0.27|0.62|0.65|0.83|0.31|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|15.0|9.0|13.0|27.0|8|9|8|10|5|8|5|4|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
170,20,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.43|0.19|0.47|0.77|0.27|0.62|0.65|0.83|0.31|21.0|22.0|20.0|24.0|8.0|16.0|9.0|13.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|24.0|24.0|21.0|23.0|11.0|19.0|10.0|16.0|26.0|7|9|8|10|5|8|5|4|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|-1.0|1.0|-3.0|-3.0|-1.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
171,21,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|23.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|9|8|10|5|8|5|4|8,0.81|0.84|0.32|0.1|0.63|0.54|0.06|0.68|0.1|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|5|4|8,1.0,-0.37000000000000005|-0.36|0.19|0.47|-0.010000000000000009|0.07999999999999996|0.6000000000000001|-0.10000000000000009|0.37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
172,21,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|23.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.48|0.51|0.57|0.62|0.62|0.66|0.58|0.47|21.0|23.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|9|7|10|5|8|6|4|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
173,21,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|23.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.48|0.51|0.57|0.62|0.62|0.66|0.58|0.47|21.0|22.0|20.0|24.0|8.0|16.0|10.0|12.0|27.0|7|9|8|10|5|7|5|4|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
174,21,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|23.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.48|0.51|0.57|0.62|0.62|0.66|0.58|0.47|22.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|8|5|4|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
175,21,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|23.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|9|8|10|5|8|5|4|8,0.04|0.15|0.02|0.07|0.52|0.72|0.48|0.47|0.13|21.0|22.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|9|8|10|5|7|5|4|8,5.0,0.4|0.32999999999999996|0.49|0.49999999999999994|0.09999999999999998|-0.09999999999999998|0.18000000000000005|0.10999999999999999|0.33999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
176,21,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|23.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.48|0.51|0.57|0.62|0.62|0.66|0.58|0.47|21.0|22.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
177,21,0.44|0.57|0.52|0.5|0.74|0.62|0.67|0.5|0.52|21.0|23.0|20.0|24.0|8.0|16.0|9.0|14.0|27.0|7|9|8|10|5|7|6|4|8,0.44|0.38|0.5|0.64|0.5|0.62|0.66|0.66|0.42|21.0|22.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|9|8|10|5|8|5|4|8,0.44|0.48|0.51|0.57|0.62|0.62|0.66|0.58|0.47|21.0|24.0|20.0|24.0|8.0|16.0|9.0|12.0|27.0|7|8|8|10|5|8|5|4|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
