,generation,mother,father,child,child_no,mutation
496,56,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.31|0.92|0.53|0.01|6.0|8.0|9.0|8.0|6|8|10|10,2.0,0.25999999999999995|-0.47000000000000003|-0.040000000000000036|0.91|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
497,56,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|10.0|8.0|6|8|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
498,56,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.42|0.63|0.99|0.94|6.0|8.0|9.0|8.0|6|8|10|10,4.0,0.14999999999999997|-0.18|-0.5|-0.019999999999999907|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
499,56,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|9.0|8.0|6|8|9|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
500,56,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|8.0|8.0|5|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0
501,56,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|7.0|8.0|9.0|8.0|6|8|9|10,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
502,56,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.22|0.47|0.48|0.29|6.0|8.0|9.0|8.0|6|8|10|10,8.0,0.35|-0.019999999999999962|0.010000000000000009|0.6300000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
503,56,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.94|0.61|0.88|0.6|6.0|8.0|9.0|8.0|6|8|10|10,9.0,-0.37|-0.15999999999999998|-0.39|0.32000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
504,57,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.38|0.54|0.2|0.5|6.0|8.0|9.0|8.0|7|7|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
505,57,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.38|0.54|0.2|0.5|7.0|8.0|10.0|8.0|6|8|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0
506,57,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.38|0.54|0.2|0.5|7.0|8.0|9.0|8.0|6|7|9|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0
507,57,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.38|0.54|0.2|0.5|6.0|8.0|10.0|8.0|6|8|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0
508,57,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.38|0.54|0.2|0.5|9.0|8.0|12.0|9.0|6|8|10|10,5.0,0.0|0.0|0.0|0.0|-2.0|0.0|-3.0|-1.0|0.0|0.0|0.0|0.0
509,57,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.38|0.54|0.2|0.5|7.0|8.0|9.0|8.0|6|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
510,57,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.38|0.54|0.2|0.5|7.0|8.0|9.0|8.0|7|7|10|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|1.0
511,57,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.38|0.54|0.2|0.5|6.0|8.0|9.0|8.0|6|8|10|10,8.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
512,57,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.38|0.54|0.2|0.5|7.0|8.0|8.0|8.0|6|8|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
513,58,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|10.0|8.0|6|8|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
514,58,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|9.0|8.0|6|8|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
515,58,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|7.0|11.0|10.0|7.0|6|8|10|10,3.0,0.0|0.0|0.0|0.0|-1.0|-3.0|-1.0|1.0|0.0|0.0|0.0|0.0
516,58,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|8.0|8.0|6|8|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
517,58,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|9.0|8.0|6|8|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
518,58,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|9.0|8.0|6|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
519,58,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.26|0.43|0.2|0.73|6.0|8.0|9.0|8.0|6|8|10|10,7.0,0.30999999999999994|0.020000000000000018|0.29|0.19000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
520,58,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|8.0|9.0|8.0|7|8|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
521,58,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.32|0.14|0.68|0.95|6.0|8.0|9.0|8.0|6|8|10|10,0.57|0.45|0.49|0.92|6.0|9.0|9.0|8.0|6|8|9|10,9.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0
522,59,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.77|0.68|0.35|0.68|8.0|9.0|8.0|7.0|6|8|10|10,1.0,0.0|0.0|0.0|0.0|-2.0|-1.0|1.0|1.0|0.0|0.0|0.0|0.0
523,59,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.77|0.68|0.35|0.68|7.0|11.0|12.0|7.0|7|8|10|10,2.0,0.0|0.0|0.0|0.0|-1.0|-3.0|-3.0|1.0|0.0|0.0|0.0|0.0
524,59,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.77|0.68|0.35|0.68|7.0|7.0|9.0|8.0|7|8|10|10,3.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
525,59,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.77|0.68|0.35|0.68|6.0|8.0|9.0|8.0|7|8|9|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
526,59,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.77|0.68|0.35|0.68|9.0|8.0|9.0|10.0|6|8|10|10,5.0,0.0|0.0|0.0|0.0|-3.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0
527,59,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.77|0.68|0.35|0.68|6.0|7.0|9.0|8.0|7|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
528,59,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.77|0.68|0.35|0.68|7.0|7.0|9.0|8.0|6|9|10|10,7.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0|0.0
529,59,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.77|0.68|0.35|0.68|7.0|8.0|8.0|8.0|7|8|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
530,59,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.81|0.76|0.3|0.88|6.0|8.0|9.0|8.0|6|8|10|10,0.77|0.68|0.35|0.68|10.0|8.0|11.0|11.0|7|8|10|10,9.0,0.0|0.0|0.0|0.0|-3.0|0.0|-2.0|-3.0|0.0|0.0|0.0|0.0
531,60,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.58|0.66|0.1|0.54|6.0|8.0|10.0|8.0|6|8|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
532,60,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.28|0.92|0.95|0.45|6.0|8.0|9.0|8.0|6|8|10|10,2.0,0.29999999999999993|-0.26|-0.85|0.09000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
533,60,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.58|0.66|0.1|0.54|6.0|8.0|8.0|8.0|7|8|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|0.0|0.0|0.0
534,60,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.63|0.35|0.82|0.19|6.0|8.0|9.0|8.0|6|8|10|10,4.0,-0.050000000000000044|0.31000000000000005|-0.72|0.35000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
535,60,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.58|0.66|0.1|0.54|6.0|8.0|9.0|8.0|6|7|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
536,60,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.58|0.66|0.1|0.54|6.0|8.0|9.0|8.0|6|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
537,60,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.58|0.66|0.1|0.54|6.0|11.0|10.0|8.0|6|8|10|10,7.0,0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0
538,60,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.58|0.66|0.1|0.54|6.0|7.0|9.0|8.0|5|8|10|10,8.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0
539,60,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.48|0.84|0.01|0.35|6.0|8.0|9.0|8.0|6|8|10|10,0.58|0.66|0.1|0.54|6.0|8.0|9.0|8.0|6|8|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
540,61,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.7|0.53|0.29|0.6|6.0|8.0|10.0|8.0|6|8|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
541,61,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.7|0.53|0.29|0.6|10.0|10.0|8.0|7.0|6|8|10|10,2.0,0.0|0.0|0.0|0.0|-3.0|-2.0|1.0|1.0|0.0|0.0|0.0|0.0
542,61,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.7|0.53|0.29|0.6|6.0|8.0|9.0|8.0|7|8|9|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
543,61,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.7|0.53|0.29|0.6|7.0|8.0|9.0|8.0|6|9|9|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|1.0
544,61,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.76|0.62|0.73|0.77|6.0|8.0|9.0|8.0|6|8|10|10,5.0,-0.06000000000000005|-0.08999999999999997|-0.44|-0.17000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
545,61,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.7|0.53|0.29|0.6|6.0|8.0|9.0|8.0|7|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
546,61,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.47|0.21|0.79|0.72|7.0|8.0|9.0|8.0|6|8|10|10,7.0,0.22999999999999998|0.32000000000000006|-0.5|-0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
547,61,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.95|0.5|0.36|0.13|6.0|8.0|9.0|8.0|7|8|10|10,8.0,-0.25|0.030000000000000027|-0.07|0.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
548,61,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.68|0.47|0.18|0.73|6.0|8.0|9.0|8.0|6|8|10|10,0.86|0.15|0.76|0.27|6.0|8.0|9.0|8.0|7|8|10|10,9.0,-0.16000000000000003|0.38|-0.47000000000000003|0.32999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
549,62,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.49|0.32|0.18|0.11|7.0|8.0|9.0|8.0|7|8|10|10,1.0,0.010000000000000009|0.09999999999999998|0.21000000000000002|0.45000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
550,62,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.18|0.16|0.24|0.63|7.0|8.0|9.0|8.0|7|8|10|10,2.0,0.32|0.26|0.15000000000000002|-0.06999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
551,62,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|10.0|8.0|8|8|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|0.0|0.0
552,62,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|9.0|9.0|12.0|10.0|7|8|10|10,4.0,0.0|0.0|0.0|0.0|-2.0|-1.0|-3.0|-2.0|0.0|0.0|0.0|0.0
553,62,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|7|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
554,62,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|9|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
555,62,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
556,62,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|9.0|9.0|8.0|7|7|10|10,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0
557,62,0.28|0.24|0.38|0.65|7.0|8.0|9.0|8.0|7|8|10|10,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|9.0|9.0|8.0|7|8|10|10,9.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
558,63,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.62|0.51|0.4|0.52|8.0|8.0|9.0|8.0|7|8|10|10,1.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
559,63,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.62|0.51|0.4|0.52|7.0|8.0|8.0|8.0|7|8|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
560,63,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.62|0.51|0.4|0.52|7.0|8.0|9.0|8.0|7|8|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
561,63,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.62|0.51|0.4|0.52|6.0|8.0|9.0|8.0|7|8|10|10,4.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
562,63,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.83|0.26|0.27|0.61|7.0|8.0|9.0|8.0|7|8|10|10,5.0,-0.20999999999999996|0.25|0.13|-0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
563,63,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.62|0.51|0.4|0.52|8.0|8.0|9.0|8.0|6|8|10|10,6.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
564,63,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.62|0.51|0.4|0.52|7.0|8.0|9.0|8.0|7|8|9|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
565,63,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.62|0.51|0.4|0.52|6.0|8.0|9.0|8.0|7|8|10|10,8.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
566,63,0.73|0.6|0.4|0.47|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.62|0.51|0.4|0.52|7.0|8.0|8.0|8.0|7|8|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
567,64,0.49|0.32|0.18|0.11|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.68|0.21|0.29|0.5|7.0|8.0|9.0|8.0|7|8|10|10,1.0,-0.18000000000000005|0.16|0.0|-0.15999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
568,64,0.49|0.32|0.18|0.11|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.73|0.36|0.07|0.41|7.0|8.0|9.0|8.0|7|8|10|10,2.0,-0.22999999999999998|0.010000000000000009|0.21999999999999997|-0.06999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
569,64,0.49|0.32|0.18|0.11|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.37|0.29|0.34|6.0|8.0|9.0|8.0|7|8|10|10,3.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
570,64,0.49|0.32|0.18|0.11|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.37|0.29|0.34|7.0|7.0|9.0|8.0|7|8|10|10,4.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
571,64,0.49|0.32|0.18|0.11|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.37|0.29|0.34|7.0|8.0|8.0|8.0|6|8|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0
572,64,0.49|0.32|0.18|0.11|7.0|8.0|9.0|8.0|7|8|10|10,0.5|0.42|0.39|0.56|7.0|8.0|9.0|8.0|7|8|10|10,0.05|0.33|0.57|0.79|7.0|8.0|9.0|8.0|7|8|10|10,6.0,0.45|0.03999999999999998|-0.27999999999999997|-0.45|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
