,generation,mother,father,child,child_no
96,13,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.06-0.11-0.29-0.67-0.61-20.0-16.0-16.0-19.0-15.0-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-20.0-15.0-5-2-2-2-2,7.0
97,13,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.06-0.11-0.29-0.67-0.61-20.0-16.0-16.0-19.0-15.0-5-2-2-2-2,0.73-0.44-0.64-0.04-0.14-20.0-16.0-16.0-19.0-15.0-5-2-2-2-2,8.0
98,13,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.06-0.11-0.29-0.67-0.61-20.0-16.0-16.0-19.0-15.0-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-21.0-16.0-16.0-19.0-15.0-5-2-2-2-2,9.0
99,14,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.55-0.2-0.8-0.41-0.48-21.0-16.0-16.0-18.0-15.0-5-2-2-2-2,1.0
100,14,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-18.0-15.0-4-2-2-2-2,2.0
101,14,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,3.0
102,14,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.5-0.3-0.96-0.11-0.97-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,4.0
103,14,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-3,5.0
104,14,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.55-0.2-0.8-0.41-0.48-20.0-16.0-18.0-20.0-15.0-5-2-2-2-2,6.0
105,14,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.91-0.87-0.19-0.56-0.33-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,7.0
106,14,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.55-0.2-0.8-0.41-0.48-20.0-17.0-16.0-18.0-15.0-5-2-2-2-2,8.0
107,14,0.63-0.15-0.74-0.58-0.34-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.7-0.67-0.85-0.56-0.46-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,9.0
108,15,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.88-0.06-0.11-0.03-0.94-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,1.0
109,15,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.04-0.34-0.78-0.84-0.1-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,2.0
110,15,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,3.0
111,15,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.77-0.74-0.64-0.09-0.14-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,4.0
112,15,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.25-0.23-0.91-0.25-0.38-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,5.0
113,15,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-16.0-18.0-15.0-6-2-2-2-2,6.0
114,15,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-21.0-16.0-16.0-18.0-15.0-5-2-2-2-2,7.0
115,15,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-16.0-17.0-15.0-6-2-2-2-2,8.0
116,15,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-16.0-18.0-15.0-4-3-2-2-2,9.0
117,16,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-16.0-18.0-15.0-5-2-3-3-3,1.0
118,16,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-16.0-18.0-15.0-6-2-2-2-2,2.0
119,16,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,3.0
120,16,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.59-0.96-0.92-0.8-0.06-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,4.0
121,16,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-16.0-18.0-15.0-6-2-2-2-2,5.0
122,16,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-16.0-18.0-15.0-4-2-2-2-2,6.0
123,16,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-17.0-18.0-15.0-5-2-2-2-2,7.0
124,16,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.03-0.16-0.09-0.95-0.44-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,8.0
125,16,0.42-0.14-0.61-0.3-0.01-20-16-16-18-15-5-2-2-2-2,0.34-0.13-0.52-0.62-0.48-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.38-0.14-0.56-0.46-0.24-20.0-16.0-16.0-18.0-15.0-5-3-2-2-2,9.0
126,17,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,1.0
127,17,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-18.0-15.0-5-2-2-3-2,2.0
128,17,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-4-3-2-3-2,3.0
129,17,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.32-0.89-0.26-0.09-0.05-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,4.0
130,17,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,5.0
131,17,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,6.0
132,17,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-4-2-2-2-2,7.0
133,17,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-21.0-16.0-16.0-18.0-18.0-5-2-2-2-2,8.0
134,17,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.47-0.26-0.86-0.24-0.63-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-4-3-2-3-2,9.0
135,18,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.85-0.17-0.32-0.3-0.43-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,1.0
136,18,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-19.0-16.0-16.0-17.0-15.0-5-2-2-2-2,2.0
137,18,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,3.0
138,18,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-6-2-2-3-2,4.0
139,18,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-3-2-2-2,5.0
140,18,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-4-2-2-2-2,6.0
141,18,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.05-0.21-0.09-0.21-0.29-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,7.0
142,18,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,8.0
143,18,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-19.0-16.0-16.0-17.0-17.0-5-2-2-2-2,9.0
144,19,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-3-2-2-3,1.0
145,19,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-6-2-2-2-2,2.0
146,19,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,3.0
147,19,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,4.0
148,19,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-6-2-3-3-3,5.0
149,19,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,6.0
150,19,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,7.0
151,19,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.12-0.28-0.68-0.37-0.31-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,8.0
152,19,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,9.0
153,20,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-3-2-2-2,1.0
154,20,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,2.0
155,20,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-2-3-2-3,3.0
156,20,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,4.0
157,20,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-17.0-17.0-15.0-5-2-2-2-2,5.0
158,20,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.74-0.05-0.9-0.34-0.57-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,6.0
159,20,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.98-0.95-0.53-0.19-0.81-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,7.0
160,20,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-19.0-19.0-16.0-17.0-18.0-5-2-2-2-2,8.0
161,20,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.53-0.22-0.82-0.36-0.52-20.0-16.0-16.0-17.0-15.0-5-3-2-2-2,9.0
162,21,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-19.0-16.0-16.0-17.0-15.0-6-2-2-2-2,1.0
163,21,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-20.0-17.0-16.0-17.0-15.0-5-2-2-2-2,2.0
164,21,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,3.0
165,21,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-20.0-16.0-16.0-19.0-15.0-5-2-2-2-2,4.0
166,21,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-20.0-16.0-16.0-17.0-15.0-6-3-2-2-2,5.0
167,21,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-20.0-16.0-17.0-17.0-15.0-5-2-2-2-2,6.0
168,21,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.48-0.97-0.33-0.31-0.96-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,7.0
169,21,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-19.0-16.0-16.0-17.0-15.0-5-2-2-2-2,8.0
170,21,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-21.0-19.0-19.0-19.0-15.0-5-2-2-2-2,9.0
171,22,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.85-0.17-0.32-0.3-0.43-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.68-0.2-0.57-0.31-0.49-20.0-16.0-17.0-17.0-15.0-5-2-2-2-2,1.0
172,22,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.85-0.17-0.32-0.3-0.43-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.68-0.2-0.57-0.31-0.49-20.0-16.0-18.0-19.0-16.0-5-2-2-2-2,2.0
173,22,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.85-0.17-0.32-0.3-0.43-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.03-0.37-0.83-0.46-0.3-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,3.0
174,22,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.85-0.17-0.32-0.3-0.43-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.68-0.2-0.57-0.31-0.49-20.0-16.0-16.0-18.0-15.0-5-2-2-2-2,4.0
175,22,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.85-0.17-0.32-0.3-0.43-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.68-0.2-0.57-0.31-0.49-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,5.0
176,22,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.85-0.17-0.32-0.3-0.43-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.68-0.2-0.57-0.31-0.49-19.0-19.0-18.0-17.0-18.0-5-2-2-2-2,6.0
177,22,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.85-0.17-0.32-0.3-0.43-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.68-0.2-0.57-0.31-0.49-19.0-16.0-16.0-17.0-15.0-5-2-2-2-2,7.0
178,22,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.85-0.17-0.32-0.3-0.43-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.68-0.2-0.57-0.31-0.49-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,8.0
179,22,0.51-0.23-0.83-0.32-0.55-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.85-0.17-0.32-0.3-0.43-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.68-0.2-0.57-0.31-0.49-21.0-16.0-16.0-17.0-15.0-5-2-2-2-2,9.0
180,23,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-20.0-16.0-16.0-17.0-15.0-5-2-3-2-2,1.0
181,23,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-19.0-16.0-16.0-17.0-15.0-5-2-2-2-2,2.0
182,23,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,3.0
183,23,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,4.0
184,23,0.55-0.2-0.8-0.41-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.02-0.31-0.72-0.47-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,0.29-0.26-0.76-0.44-0.48-20.0-16.0-16.0-17.0-15.0-5-2-2-2-2,5.0
