,generation,mother,father,child,child_no
340,38,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-5.0-6.0-10.0-10.0-17.0-5.0-8-6-2-5-6-2-2-2-9,0.41-0.86-0.75-0.66-0.12-0.19-0.32-0.08-0.01-9.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-5-3-5-5-2-2-2-9,8.0
341,38,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-5.0-6.0-10.0-10.0-17.0-5.0-8-6-2-5-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-5.0-6.0-7.0-10.0-17.0-5.0-8-5-2-5-5-2-2-2-9,9.0
342,39,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.55-0.51-0.72-0.73-0.02-0.51-0.6-0.86-0.89-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-7-4-3-5-5-2-2-2-9,1.0
343,39,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-8.0-11.0-17.0-5.0-8-6-3-5-5-2-2-2-9,2.0
344,39,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-7.0-8.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,3.0
345,39,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,4.0
346,39,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-5.0-8.0-11.0-17.0-5.0-8-5-3-5-5-2-2-2-9,5.0
347,39,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.67-0.4-0.98-0.62-0.36-0.54-0.88-0.95-0.93-9.0-9.0-1.0-4.0-6.0-8.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,6.0
348,39,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-13.0-8.0-1.0-5.0-9.0-7.0-13.0-19.0-6.0-8-4-2-5-5-2-2-2-9,7.0
349,39,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-12.0-12.0-4.0-5.0-8.0-7.0-13.0-19.0-7.0-8-4-3-5-5-2-2-2-9,8.0
350,39,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9-9-1-4-6-8-11-17-5-7-5-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,9.0
351,40,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,0.85-0.79-0.32-0.09-0.78-0.63-0.08-0.11-0.55-9.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-4-2-4-5-2-2-2-9,1.0
352,40,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,0.1-0.73-0.45-0.1-0.68-0.6-0.32-0.65-0.78-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-6-3-5-6-2-2-2-9,2.0
353,40,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-10.0-1.0-4.0-5.0-11.0-13.0-16.0-7.0-8-6-2-4-5-2-2-2-9,3.0
354,40,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-8.0-10.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-6-3-5-5-2-2-2-9,4.0
355,40,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-10.0-1.0-4.0-6.0-11.0-14.0-16.0-4.0-8-6-2-4-6-2-2-2-9,5.0
356,40,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-12.0-3.0-4.0-7.0-9.0-11.0-20.0-4.0-8-4-3-5-5-2-2-2-9,6.0
357,40,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,0.93-0.04-0.53-0.28-0.51-0.34-0.05-0.06-0.01-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,7.0
358,40,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,8.0
359,40,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-4-3-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-12.0-10.0-3.0-4.0-5.0-13.0-13.0-20.0-5.0-8-6-3-4-5-2-2-2-9,9.0
360,41,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-12.0-12.0-3.0-4.0-6.0-13.0-10.0-19.0-6.0-8-6-2-4-6-2-2-2-9,1.0
361,41,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,2.0
362,41,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,3.0
363,41,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-3-2-2-9,4.0
364,41,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.11-0.74-0.6-0.18-0.86-0.34-0.12-0.41-0.5-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,5.0
365,41,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-5-2-5-7-2-3-2-10,6.0
366,41,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-9.0-3.0-5.0-5.0-10.0-11.0-20.0-6.0-8-6-2-4-6-2-2-2-9,7.0
367,41,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,8.0
368,41,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-7.0-10.0-11.0-17.0-5.0-7-6-2-4-6-2-2-2-9,9.0
369,42,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-4-5-2-2-3-9,1.0
370,42,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-4-2-4-6-2-2-2-9,2.0
371,42,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-11.0-11.0-17.0-5.0-7-6-2-5-6-2-3-2-9,3.0
372,42,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-2.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-4-2-2-2-9,4.0
373,42,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,0.68-0.23-0.86-0.41-0.4-0.62-0.02-0.11-0.48-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-6-2-5-5-2-2-2-9,5.0
374,42,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-5-3-6-4-2-2-3-8,6.0
375,42,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-6-7-2-5-6-2-3-2-8,7.0
376,42,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-9.0-12.0-4.0-6.0-6.0-12.0-14.0-20.0-8.0-8-6-2-4-6-2-2-2-9,8.0
377,42,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-7-4-2-5-5-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-13.0-12.0-1.0-5.0-9.0-9.0-14.0-19.0-7.0-8-4-2-5-5-2-2-2-9,9.0
378,43,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-10.0-17.0-5.0-7-6-2-4-6-2-2-2-9,1.0
379,43,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-3-2-9,2.0
380,43,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-5.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-3-2-9,3.0
381,43,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-9-5-2-3-7-3-2-2-9,4.0
382,43,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-5.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,5.0
383,43,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-7.0-10.0-11.0-17.0-5.0-8-6-2-4-8-2-2-2-9,6.0
384,43,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-2.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,7.0
385,43,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-10.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,8.0
386,43,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-7-3-5-6-2-2-3-9,9.0
387,44,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-3-2-9,1.0
388,44,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-18.0-5.0-8-6-2-4-7-2-2-2-9,2.0
389,44,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-9.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,3.0
390,44,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-10.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-7-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-11.0-9.0-1.0-4.0-6.0-10.0-11.0-17.0-5.0-8-6-2-4-6-2-2-2-9,0.79-0.43-0.43-0.4-0.23-0.56-0.34-0.34-0.47-14.0-11.0-2.0-6.0-7.0-13.0-11.0-19.0-7.0-8-6-2-4-7-2-2-2-9,4.0
