,generation,mother,father,child,child_no,mutation
511,57,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.51|0.75|0.47|0.7|0.57|0.68|0.47|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|9|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
512,57,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.51|0.75|0.47|0.7|0.57|0.68|0.47|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|6.0|12.0|12.0|11.0|10.0|10|9|10|10|8|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
513,58,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|6.0|13.0|12.0|12.0|10.0|10|8|10|10|7|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
514,58,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.53|0.92|0.39|0.44|0.14|0.72|0.49|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,2.0,0.12|-0.19000000000000006|0.07|-0.14|0.07999999999999999|-0.27999999999999997|-0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
515,58,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
516,58,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|9|8|5|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
517,58,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|5.0|6.0|12.0|12.0|14.0|13.0|10|8|10|10|8|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|1.0|0.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
518,58,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,6.0,0.17000000000000004|0.09999999999999998|-0.49999999999999994|-0.10999999999999999|-0.68|-0.12999999999999995|0.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
519,58,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,7.0,-0.10999999999999999|0.06999999999999995|-0.3|-0.38000000000000006|-0.43000000000000005|0.030000000000000027|-0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
520,58,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.86|0.31|0.61|0.84|0.85|0.82|0.59|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,8.0,-0.20999999999999996|0.42|-0.14999999999999997|-0.54|-0.63|-0.37999999999999995|-0.10999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
521,58,0.6|0.74|0.46|0.44|0.34|0.52|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.72|0.46|0.17|0.11|0.37|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|9|10|8|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
522,59,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.86|0.31|0.61|0.84|0.85|0.82|0.59|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.68|0.61|0.47|0.12|0.06|0.44|0.9|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,1.0,-0.010000000000000009|-0.14|0.31000000000000005|0.5|0.8200000000000001|0.25999999999999995|-0.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
523,59,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.86|0.31|0.61|0.84|0.85|0.82|0.59|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.67|0.47|0.78|0.62|0.88|0.7|0.44|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|6|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
524,59,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.86|0.31|0.61|0.84|0.85|0.82|0.59|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.67|0.47|0.78|0.62|0.88|0.7|0.44|12.0|3.0|5.0|13.0|12.0|10.0|10.0|10|8|10|10|8|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
525,59,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.86|0.31|0.61|0.84|0.85|0.82|0.59|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.67|0.47|0.78|0.62|0.88|0.7|0.44|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
526,59,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.86|0.31|0.61|0.84|0.85|0.82|0.59|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.13|0.74|0.18|0.29|0.57|0.82|0.33|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,5.0,0.54|-0.27|0.6000000000000001|0.33|0.31000000000000005|-0.12|0.10999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
527,59,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.86|0.31|0.61|0.84|0.85|0.82|0.59|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.67|0.47|0.78|0.62|0.88|0.7|0.44|12.0|3.0|5.0|13.0|12.0|11.0|10.0|9|9|10|10|7|4|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|0.0|1.0|1.0|0.0
528,59,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.86|0.31|0.61|0.84|0.85|0.82|0.59|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.67|0.47|0.78|0.62|0.88|0.7|0.44|12.0|3.0|5.0|13.0|12.0|11.0|10.0|9|9|9|9|9|6|4,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|1.0|-1.0|-1.0|-1.0
529,59,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.86|0.31|0.61|0.84|0.85|0.82|0.59|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.67|0.47|0.78|0.62|0.88|0.7|0.44|12.0|3.0|5.0|14.0|12.0|11.0|10.0|10|8|10|10|8|4|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
530,59,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.86|0.31|0.61|0.84|0.85|0.82|0.59|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.67|0.47|0.78|0.62|0.88|0.7|0.44|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|9|10|10|8|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
531,60,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.7|0.61|0.49|0.44|0.42|0.52|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|9|8|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
532,60,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.7|0.61|0.49|0.44|0.42|0.52|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|9|5|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
533,60,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.7|0.61|0.49|0.44|0.42|0.52|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|9|10|10|8|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
534,60,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.7|0.61|0.49|0.44|0.42|0.52|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|6|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
535,60,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.31|0.6|0.8|0.08|0.61|0.32|0.73|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,5.0,0.38999999999999996|0.09999999999999998|-0.19000000000000006|0.41|-0.16999999999999998|0.09999999999999998|-0.20999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
536,60,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.7|0.61|0.49|0.44|0.42|0.52|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
537,60,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.7|0.61|0.49|0.44|0.42|0.52|12.0|3.0|5.0|13.0|13.0|11.0|10.0|10|8|10|10|7|5|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
538,60,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.7|0.61|0.49|0.44|0.42|0.52|12.0|3.0|5.0|14.0|12.0|11.0|10.0|10|8|10|10|7|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
539,60,0.65|0.73|0.46|0.3|0.22|0.44|0.48|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.7|0.7|0.61|0.49|0.44|0.42|0.52|12.0|3.0|5.0|13.0|11.0|11.0|10.0|10|8|10|10|8|4|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
540,61,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.62|0.64|0.86|0.55|0.78|0.49|0.43|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|10|8|4|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
541,61,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.62|0.64|0.86|0.55|0.78|0.49|0.43|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|9|10|10|8|5|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
542,61,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.62|0.64|0.86|0.55|0.78|0.49|0.43|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|9|10|10|9|4|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|1.0|1.0
543,61,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.01|0.13|0.61|0.41|0.06|0.17|0.75|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,4.0,0.61|0.51|0.25|0.14000000000000007|0.72|0.31999999999999995|-0.32|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
544,61,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.62|0.64|0.86|0.55|0.78|0.49|0.43|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|7|10|10|8|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
545,61,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.62|0.64|0.86|0.55|0.78|0.49|0.43|15.0|4.0|8.0|15.0|11.0|11.0|11.0|10|8|10|10|8|5|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|-3.0|-2.0|1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
546,61,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.62|0.64|0.86|0.55|0.78|0.49|0.43|12.0|3.0|5.0|13.0|12.0|11.0|10.0|9|8|10|10|8|5|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
547,61,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.62|0.64|0.86|0.55|0.78|0.49|0.43|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|9|9|10|7|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|1.0|0.0|0.0
548,61,0.48|0.63|0.96|0.41|0.9|0.57|0.29|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.62|0.64|0.86|0.55|0.78|0.49|0.43|12.0|3.0|5.0|13.0|12.0|11.0|10.0|9|7|10|9|7|6|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|-1.0|0.0
549,62,0.53|0.92|0.39|0.44|0.14|0.72|0.49|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.01|0.27|0.12|0.46|0.83|0.27|0.09|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,1.0,0.63|0.52|0.44999999999999996|0.10000000000000003|-0.42999999999999994|0.29000000000000004|0.44000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
550,62,0.53|0.92|0.39|0.44|0.14|0.72|0.49|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.64|0.79|0.57|0.56|0.4|0.56|0.53|12.0|3.0|5.0|13.0|12.0|12.0|10.0|10|8|10|10|8|5|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
551,62,0.53|0.92|0.39|0.44|0.14|0.72|0.49|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.64|0.79|0.57|0.56|0.4|0.56|0.53|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
552,62,0.53|0.92|0.39|0.44|0.14|0.72|0.49|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.69|0.49|0.44|0.06|0.56|0.26|0.97|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,4.0,-0.04999999999999993|0.30000000000000004|0.12999999999999995|0.5|-0.16000000000000003|0.30000000000000004|-0.43999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
553,62,0.53|0.92|0.39|0.44|0.14|0.72|0.49|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.64|0.79|0.57|0.56|0.4|0.56|0.53|11.0|3.0|7.0|12.0|13.0|10.0|12.0|10|8|10|10|8|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-2.0|1.0|-1.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
554,62,0.53|0.92|0.39|0.44|0.14|0.72|0.49|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.64|0.79|0.57|0.56|0.4|0.56|0.53|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|7|10|10|8|6|4,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|-1.0
555,62,0.53|0.92|0.39|0.44|0.14|0.72|0.49|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.76|0.66|0.76|0.68|0.65|0.41|0.57|12.0|3.0|5.0|13.0|12.0|11.0|10.0|10|8|10|10|8|5|3,0.64|0.79|0.57|0.56|0.4|0.56|0.53|12.0|3.0|6.0|13.0|12.0|11.0|10.0|10|8|10|9|8|5|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
