,generation,mother,father,child,child_no,mutation
451,51,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|8|7,0.56|0.39|0.29|0.36|0.22|0.51|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|6|10|9|8,0.7|0.7|0.48|0.29|0.71|0.82|0.14|0.08|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|6|10|9|8,2.0,-0.1399999999999999|-0.29999999999999993|-0.19|0.07|-0.49|-0.29999999999999993|0.54|0.12000000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
452,51,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|8|7,0.56|0.39|0.29|0.36|0.22|0.51|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|6|10|9|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
453,51,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|8|7,0.56|0.39|0.29|0.36|0.22|0.51|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|6|10|9|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|4.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|9|3|8|9|7|10|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
454,51,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|8|7,0.56|0.39|0.29|0.36|0.22|0.51|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|6|10|9|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|10.0|2.0|1.0|2.0|6.0|2.0|2.0|10|3|8|9|6|10|8|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
455,51,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|8|7,0.56|0.39|0.29|0.36|0.22|0.51|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|6|10|9|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|6|10|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
456,51,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|8|7,0.56|0.39|0.29|0.36|0.22|0.51|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|6|10|9|8,0.31|0.44|0.35|0.47|0.84|0.56|0.95|0.94|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,7.0,0.25000000000000006|-0.03999999999999998|-0.06|-0.10999999999999999|-0.62|-0.040000000000000036|-0.2699999999999999|-0.74|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
457,51,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|8|7,0.56|0.39|0.29|0.36|0.22|0.51|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|6|10|9|8,0.72|0.03|0.46|0.13|0.43|0.66|0.42|0.44|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|6|10|8|7,8.0,-0.15999999999999992|0.37|-0.17000000000000004|0.22999999999999998|-0.21|-0.14|0.26000000000000006|-0.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
458,51,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|8|7,0.56|0.39|0.29|0.36|0.22|0.51|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|6|10|9|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|14.0|4.0|3.0|4.0|3.0|5.0|4.0|10|3|8|10|7|10|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|-2.0|-2.0|0.0|-3.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
459,52,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.31|0.44|0.35|0.47|0.84|0.56|0.95|0.94|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,0.44|0.42|0.32|0.42|0.53|0.54|0.82|0.57|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|8|10|8|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
460,52,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.31|0.44|0.35|0.47|0.84|0.56|0.95|0.94|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,0.44|0.42|0.32|0.42|0.53|0.54|0.82|0.57|3.0|11.0|2.0|1.0|3.0|3.0|2.0|2.0|10|3|7|10|8|10|9|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
461,52,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.31|0.44|0.35|0.47|0.84|0.56|0.95|0.94|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,0.3|0.33|0.02|0.09|0.73|0.11|0.35|0.1|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|8|10|8|8,3.0,0.14|0.08999999999999997|0.3|0.32999999999999996|-0.19999999999999996|0.43000000000000005|0.47|0.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
462,52,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.31|0.44|0.35|0.47|0.84|0.56|0.95|0.94|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,0.44|0.42|0.32|0.42|0.53|0.54|0.82|0.57|3.0|11.0|2.0|1.0|3.0|3.0|2.0|2.0|10|3|7|10|7|10|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
463,52,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.31|0.44|0.35|0.47|0.84|0.56|0.95|0.94|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,0.44|0.42|0.32|0.42|0.53|0.54|0.82|0.57|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|7|10|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
464,52,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.31|0.44|0.35|0.47|0.84|0.56|0.95|0.94|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,0.98|0.79|0.31|0.16|0.31|0.18|0.92|0.13|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|8|10|9|8,6.0,-0.54|-0.37000000000000005|0.010000000000000009|0.26|0.22000000000000003|0.36000000000000004|-0.10000000000000009|0.43999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
465,52,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.31|0.44|0.35|0.47|0.84|0.56|0.95|0.94|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,0.44|0.42|0.32|0.42|0.53|0.54|0.82|0.57|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|9|3|7|9|8|10|8|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
466,52,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.31|0.44|0.35|0.47|0.84|0.56|0.95|0.94|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,0.44|0.42|0.32|0.42|0.53|0.54|0.82|0.57|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
467,52,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.31|0.44|0.35|0.47|0.84|0.56|0.95|0.94|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|7|10|9|7,0.44|0.42|0.32|0.42|0.53|0.54|0.82|0.57|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
468,53,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|2.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|9|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
469,53,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.36|0.51|0.54|0.61|0.85|0.41|0.0|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|7|10|9|7,2.0,0.0|0.040000000000000036|-0.22000000000000003|-0.18000000000000005|-0.39|-0.32999999999999996|0.2700000000000001|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
470,53,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|8|9|8|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
471,53,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
472,53,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|3.0|2.0|9|3|8|9|7|10|8|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
473,53,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|7|10|8|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
474,53,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|7|10|9|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
475,53,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|6|10|8|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|1.0|0.0|0.0|1.0
476,53,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.2|0.17|0.61|0.95|0.79|0.02|0.65|0.31|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|7,9.0,0.36000000000000004|0.23|-0.32|-0.59|-0.5700000000000001|0.5|0.030000000000000027|-0.10999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
477,54,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|9|4|7|8|7|10|7|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|1.0|1.0|0.0|1.0|0.0
478,54,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.54|0.19|0.47|0.39|0.95|0.22|0.76|0.96|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|7|10|8|8,2.0,0.020000000000000018|0.21000000000000002|-0.18|-0.030000000000000027|-0.73|0.30000000000000004|-0.07999999999999996|-0.76|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
479,54,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|9|2|7|8|9|10|9|9,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|-1.0|0.0|-1.0|-1.0
480,54,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|4.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|7|10|8|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
481,54,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|9|8|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
482,54,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|4|8|8|6|10|7|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|1.0|0.0|1.0|-1.0
483,54,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|10.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|7|10|8|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
484,54,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.98|0.21|0.87|0.35|0.31|0.78|0.4|0.59|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|8|10|8|8,8.0,-0.41999999999999993|0.19000000000000003|-0.5800000000000001|0.010000000000000009|-0.09|-0.26|0.28|-0.38999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
485,54,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|7|9|8|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.08|0.77|0.79|0.31|0.29|0.05|0.76|0.78|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|8|10|8|8,9.0,0.48000000000000004|-0.37|-0.5|0.04999999999999999|-0.06999999999999998|0.47000000000000003|-0.07999999999999996|-0.5800000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
486,55,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.87|0.94|0.77|0.69|0.56|0.83|0.6|0.56|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,1.0,-0.30999999999999994|-0.5399999999999999|-0.48000000000000004|-0.32999999999999996|-0.3400000000000001|-0.30999999999999994|0.08000000000000007|-0.36000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
487,55,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
488,55,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
489,55,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,0.56|0.4|0.29|0.36|0.22|0.52|0.69|0.2|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|9|7,0.56|0.4|0.29|0.36|0.22|0.52|0.68|0.2|3.0|10.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|7|10|8|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
