,generation,mother,father,child,child_no
243,31,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-3-9-5-2-8-2-2,1.0
244,31,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,2.0
245,31,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-4-9-6-2-8-2-2,0.01-0.17-0.09-0.6-0.74-0.54-0.61-13-13-26-9-18-19-6-4-9-5-2-8-2-2,3.0
246,31,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,4.0
247,31,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-18-19-6-4-9-6-2-8-2-2,5.0
248,31,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-16-13-27-8-18-22-9-4-9-6-2-8-2-2,6.0
249,31,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-6-2-9-2-2,7.0
250,31,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-16-13-26-12-17-19-8-5-9-6-2-8-2-2,8.0
251,31,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-17-19-6-4-9-5-2-8-2-2,9.0
252,32,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-19-20-6-5-9-6-2-7-2-2,1.0
253,32,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-18-19-6-4-9-6-2-8-2-2,0.33-0.91-0.14-0.52-0.27-0.77-0.48-13-13-27-9-19-19-6-4-9-6-2-8-2-2,2.0
254,32,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-18-19-6-4-9-6-2-8-2-2,0.3-0.87-0.76-0.47-0.73-0.47-0.56-13-13-27-9-19-19-6-5-9-6-2-8-2-2,3.0
255,32,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-4-8-5-2-8-2-2,4.0
256,32,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,5.0
257,32,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-18-19-6-4-9-6-2-8-2-2,0.2-0.98-0.36-0.18-0.21-0.45-0.93-13-13-27-9-19-19-6-4-9-5-2-8-2-2,6.0
258,32,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-18-19-6-4-9-6-2-8-2-2,0.43-0.26-0.43-0.75-0.4-0.53-0.29-13-13-27-9-18-19-6-5-9-5-2-8-2-2,7.0
259,32,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,8.0
260,32,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-18-19-6-4-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-14-13-26-9-18-19-6-5-9-5-2-8-2-2,9.0
261,33,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-5-9-5-2-8-2-2,1.0
262,33,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-8-18-19-6-5-9-5-2-8-2-2,2.0
263,33,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.57-0.1-0.56-0.43-0.08-0.41-0.45-13-13-25-9-18-19-6-5-9-5-2-8-2-2,3.0
264,33,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-10-18-19-6-5-9-5-2-8-2-2,4.0
265,33,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-2-2,5.0
266,33,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-15-14-27-8-20-22-5-5-9-5-2-8-2-2,6.0
267,33,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-16-15-26-11-20-19-8-5-9-5-2-8-2-2,7.0
268,33,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.19-0.45-0.41-0.2-0.2-0.85-0.88-13-13-26-9-18-19-6-5-9-5-2-8-2-2,8.0
269,33,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-5-2-8-2-2,9.0
270,34,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-12-25-12-18-21-5-5-9-5-2-8-2-2,1.0
271,34,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,2.0
272,34,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-18-19-6-4-9-5-2-8-2-2,3.0
273,34,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-17-19-6-5-9-5-2-8-2-2,4.0
274,34,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.42-0.07-0.03-0.07-0.85-0.86-0.68-13-12-26-9-18-19-6-5-9-5-2-8-2-2,5.0
275,34,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-3-2,6.0
276,34,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,7.0
277,34,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,8.0
278,34,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-5-9-5-2-8-2-2,0.25-0.34-0.66-0.12-0.22-0.62-0.3-13-12-26-9-18-19-6-5-9-5-2-8-2-2,9.0
279,35,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,0.1-0.72-0.56-0.37-0.73-0.5-0.29-13-13-26-9-18-19-6-5-9-5-2-8-2-2,1.0
280,35,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-17-19-6-6-9-5-2-8-2-2,2.0
281,35,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-8-18-19-6-5-10-5-2-8-2-2,3.0
282,35,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,0.79-0.39-0.08-0.89-0.16-0.43-0.91-12-13-26-9-18-19-6-5-9-5-2-8-2-2,4.0
283,35,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-6-8-4-3-9-2-2,5.0
284,35,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,6.0
285,35,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-5-9-6-2-8-2-2,7.0
286,35,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-10-5-2-8-2-2,8.0
287,35,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-18-19-6-5-9-5-2-8-2-2,0.12-0.75-0.72-0.61-0.81-0.84-0.64-12-13-26-9-18-19-6-6-9-5-2-8-2-2,9.0
288,36,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.64-0.04-0.31-0.31-0.59-0.42-0.73-13-12-27-9-19-19-6-5-9-6-2-8-2-2,1.0
289,36,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-19-19-6-5-9-5-2-8-2-2,2.0
290,36,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.46-0.33-0.92-0.89-0.18-0.6-0.48-13-12-27-9-19-19-6-5-9-5-2-8-2-2,3.0
291,36,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-27-9-19-19-6-5-9-6-2-9-2-2,4.0
292,36,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.16-0.06-0.31-0.69-0.36-0.8-0.03-13-12-26-9-18-19-6-5-9-6-2-8-2-2,5.0
293,36,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-11-26-9-18-19-6-7-9-6-2-8-2-2,6.0
294,36,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-18-19-6-6-9-6-3-8-2-2,7.0
295,36,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-14-12-27-9-18-19-6-5-9-5-2-8-2-2,8.0
296,36,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-7-9-6-2-8-2-2,9.0
297,37,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-2-2,1.0
298,37,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-28-9-19-19-6-6-9-5-2-8-2-2,2.0
299,37,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-16-12-27-9-20-22-7-5-9-5-2-8-2-2,3.0
300,37,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-9-18-18-6-5-10-5-2-8-2-2,4.0
301,37,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.76-0.13-0.73-1.0-0.58-0.83-0.34-13-12-26-9-19-19-6-6-9-6-2-8-2-2,5.0
302,37,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-13-26-9-19-19-6-6-9-5-2-8-2-2,6.0
303,37,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-5-9-5-2-8-2-2,7.0
304,37,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.26-0.87-0.0-0.16-0.55-0.26-0.15-13-13-27-9-18-19-6-5-9-5-2-8-2-2,8.0
305,37,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-27-9-19-19-6-5-9-6-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-10-20-21-9-6-9-6-2-8-2-2,9.0
306,38,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-26-8-19-19-6-6-9-5-2-8-3-2,1.0
307,38,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-2-2,0.16-0.6-0.3-0.13-0.89-0.11-0.3-13-12-25-9-18-19-6-6-9-5-2-8-2-2,2.0
308,38,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-10-18-19-6-5-9-5-2-8-2-2,3.0
309,38,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-2-2,0.52-0.49-0.41-0.14-0.57-0.15-0.36-13-12-26-9-18-19-6-6-9-5-2-8-2-2,4.0
310,38,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-25-9-19-19-6-5-9-5-2-8-2-2,5.0
311,38,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-12-14-26-8-20-19-7-6-9-5-2-8-2-2,6.0
312,38,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-2-2,0.03-0.96-0.63-0.1-0.24-0.44-0.95-13-13-26-9-19-19-6-6-9-5-2-8-2-2,7.0
313,38,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-24-9-19-19-6-6-9-5-2-8-2-2,8.0
314,38,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-25-9-18-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-9-5-2-8-3-2,9.0
315,39,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-17-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-28-9-19-19-6-6-9-5-2-8-2-2,0.74-0.41-0.94-0.54-0.06-0.28-0.69-13-13-28-9-19-19-6-6-9-5-2-8-2-2,1.0
316,39,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-17-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-28-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-16-15-28-10-20-21-6-6-9-5-2-8-2-2,2.0
317,39,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-17-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-28-9-19-19-6-6-9-5-2-8-2-2,0.28-0.82-0.21-0.34-0.65-0.08-0.28-13-12-28-9-17-19-6-6-9-5-2-8-2-2,3.0
318,39,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-17-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-28-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-20-19-6-6-10-5-2-8-2-2,4.0
319,39,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-17-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-28-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-28-9-19-19-6-6-9-5-3-7-3-2,5.0
320,39,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-17-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-28-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-28-9-19-19-6-6-8-5-2-8-2-2,6.0
321,39,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-17-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-12-28-9-19-19-6-6-9-5-2-8-2-2,0.44-0.01-0.99-0.84-0.56-0.86-0.81-13-13-26-9-19-19-6-6-8-5-2-8-2-2,7.0
