,generation,mother,father,child,child_no,mutation
466,52,0.17|0.68|0.4|0.34|0.6|0.6|0.66|0.41|0.74|13.0|5.0|6.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|8|10|8|9|10|8,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.93|0.69|0.07|0.95|0.54|0.11|0.9|0.59|0.65|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,8.0,-0.73|-0.05999999999999994|0.38|-0.5599999999999999|0.05999999999999994|0.47|-0.20000000000000007|-0.16999999999999998|0.06999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
467,52,0.17|0.68|0.4|0.34|0.6|0.6|0.66|0.41|0.74|13.0|5.0|6.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|8|10|8|9|10|8,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.2|0.63|0.45|0.39|0.6|0.58|0.7|0.42|0.72|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|8|10|8|9|10|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
468,53,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|8,0.2|0.57|0.94|0.63|0.89|0.36|0.78|0.83|0.58|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|8|9|8|10|10|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|1.0|1.0|0.0|-1.0|0.0|-1.0
469,53,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|8,0.2|0.57|0.94|0.63|0.89|0.36|0.78|0.83|0.58|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
470,53,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|8,0.2|0.57|0.94|0.63|0.89|0.36|0.78|0.83|0.58|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|10|10|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
471,53,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|8,0.2|0.57|0.94|0.63|0.89|0.36|0.78|0.83|0.58|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|8|9|10|8|10|8|9|10|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
472,53,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|8,0.2|0.57|0.94|0.63|0.89|0.36|0.78|0.83|0.58|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|8|10|8|9|10|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
473,53,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|8,0.2|0.57|0.94|0.63|0.89|0.36|0.78|0.83|0.58|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|6.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|7|9|10|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
474,53,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|8,0.2|0.57|0.94|0.63|0.89|0.36|0.78|0.83|0.58|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|8|9|10|10|8|10|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|-1.0|0.0|0.0|-1.0|1.0|0.0
475,53,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|8,0.2|0.57|0.94|0.63|0.89|0.36|0.78|0.83|0.58|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|14.0|5.0|10.0|20.0|7.0|13.0|11.0|8.0|18.0|8|9|10|9|10|8|9|10|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-3.0|-1.0|0.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
476,53,0.22|0.58|0.5|0.44|0.59|0.57|0.73|0.44|0.69|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|8,0.2|0.57|0.94|0.63|0.89|0.36|0.78|0.83|0.58|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|8|9|10|8|10|8|9|10|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
477,54,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,0.93|0.69|0.07|0.95|0.54|0.11|0.9|0.59|0.65|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.57|0.63|0.4|0.74|0.64|0.29|0.83|0.62|0.64|13.0|4.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
478,54,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,0.93|0.69|0.07|0.95|0.54|0.11|0.9|0.59|0.65|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.3|0.58|0.7|0.16|0.13|0.62|0.44|0.87|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,2.0,0.26999999999999996|0.050000000000000044|-0.29999999999999993|0.58|0.51|-0.33|0.38999999999999996|-0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
479,54,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,0.93|0.69|0.07|0.95|0.54|0.11|0.9|0.59|0.65|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.41|0.58|0.54|0.57|0.99|0.81|0.04|0.1|0.16|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,3.0,0.15999999999999998|0.050000000000000044|-0.14|0.17000000000000004|-0.35|-0.52|0.7899999999999999|0.52|0.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
480,54,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,0.93|0.69|0.07|0.95|0.54|0.11|0.9|0.59|0.65|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.57|0.63|0.4|0.74|0.64|0.29|0.83|0.62|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|7|10|10|9|10|7|9|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0
481,54,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,0.93|0.69|0.07|0.95|0.54|0.11|0.9|0.59|0.65|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.23|0.17|0.19|0.04|0.13|0.93|0.53|0.38|0.76|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,5.0,0.33999999999999997|0.45999999999999996|0.21000000000000002|0.7|0.51|-0.6400000000000001|0.29999999999999993|0.24|-0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
482,54,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,0.93|0.69|0.07|0.95|0.54|0.11|0.9|0.59|0.65|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.57|0.63|0.4|0.74|0.64|0.29|0.83|0.62|0.64|13.0|5.0|7.0|19.0|6.0|12.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
483,54,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,0.93|0.69|0.07|0.95|0.54|0.11|0.9|0.59|0.65|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.84|0.67|0.82|0.5|1.0|0.25|0.58|0.23|0.44|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,7.0,-0.27|-0.040000000000000036|-0.41999999999999993|0.24|-0.36|0.03999999999999998|0.25|0.39|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
484,54,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,0.93|0.69|0.07|0.95|0.54|0.11|0.9|0.59|0.65|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.57|0.63|0.4|0.74|0.64|0.29|0.83|0.62|0.64|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|10|9|8|9|8|9|10|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|1.0|1.0|0.0|0.0|-1.0|-1.0
485,54,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|9|8,0.93|0.69|0.07|0.95|0.54|0.11|0.9|0.59|0.65|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|9|10|9|10|8|9|10|8,0.05|0.93|0.58|1.0|0.53|0.65|0.25|0.1|0.39|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|8,9.0,0.5199999999999999|-0.30000000000000004|-0.17999999999999994|-0.26|0.10999999999999999|-0.36000000000000004|0.58|0.52|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
486,55,0.05|0.93|0.58|1.0|0.53|0.65|0.25|0.1|0.39|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|8|9|8|10|10|9,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|15.0|6.0|9.0|22.0|8.0|13.0|9.0|6.0|15.0|8|10|10|9|9|8|10|10|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|-2.0|-3.0|-2.0|-2.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
487,55,0.05|0.93|0.58|1.0|0.53|0.65|0.25|0.1|0.39|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|8|9|8|10|10|9,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|14.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|9,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
488,55,0.05|0.93|0.58|1.0|0.53|0.65|0.25|0.1|0.39|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|8|9|8|10|10|9,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|9,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
489,55,0.05|0.93|0.58|1.0|0.53|0.65|0.25|0.1|0.39|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|8|9|8|10|10|9,0.5|0.37|0.27|0.26|0.44|0.32|0.86|0.38|0.38|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|8|10|10|9|10|8|10|10|8,4.0,-0.37|0.38|0.38|0.51|0.2|0.24000000000000005|-0.36|-0.010000000000000009|0.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
490,55,0.05|0.93|0.58|1.0|0.53|0.65|0.25|0.1|0.39|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|8|9|8|10|10|9,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|13.0|4.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|9,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
491,55,0.05|0.93|0.58|1.0|0.53|0.65|0.25|0.1|0.39|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|8|9|8|10|10|9,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|14.0|8.0|7.0|18.0|6.0|14.0|8.0|8.0|16.0|8|9|10|9|10|8|10|10|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|0.0|1.0|1.0|-3.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
492,55,0.05|0.93|0.58|1.0|0.53|0.65|0.25|0.1|0.39|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|8|9|8|10|10|9,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
493,55,0.05|0.93|0.58|1.0|0.53|0.65|0.25|0.1|0.39|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|8|9|8|10|10|9,0.35|0.12|0.61|1.0|0.76|0.82|0.79|0.94|0.26|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|9,8.0,-0.21999999999999997|0.63|0.040000000000000036|-0.22999999999999998|-0.12|-0.2599999999999999|-0.29000000000000004|-0.57|0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
494,55,0.05|0.93|0.58|1.0|0.53|0.65|0.25|0.1|0.39|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|9|10|8,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|8|9|8|10|10|9,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|13.0|5.0|7.0|19.0|7.0|11.0|9.0|6.0|16.0|8|10|10|9|10|9|10|10|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
495,56,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|9,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|10|10|8,0.17|0.66|0.68|0.66|0.69|0.51|0.63|0.5|0.58|13.0|5.0|7.0|19.0|6.0|11.0|9.0|5.0|16.0|9|9|10|8|10|8|10|10|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
496,56,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|9,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|10|10|8,0.84|0.68|0.24|0.06|0.99|0.78|0.99|0.5|0.86|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|8,2.0,-0.6699999999999999|-0.020000000000000018|0.44000000000000006|0.6000000000000001|-0.30000000000000004|-0.27|-0.36|0.0|-0.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
497,56,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|9,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|10|10|8,0.17|0.66|0.68|0.66|0.69|0.51|0.63|0.5|0.58|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|10|10|9|10|10|8|9|10|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|-1.0|0.0|0.0|1.0|0.0|1.0
498,56,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|9,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|10|10|8,0.22|0.19|0.19|0.52|0.4|0.8|0.32|0.91|0.64|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|8,4.0,-0.04999999999999999|0.47000000000000003|0.49000000000000005|0.14|0.2899999999999999|-0.29000000000000004|0.31|-0.41000000000000003|-0.06000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
499,56,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|9,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|10|10|8,0.17|0.66|0.68|0.66|0.69|0.51|0.63|0.5|0.58|13.0|5.0|7.0|19.0|8.0|10.0|9.0|6.0|16.0|9|9|10|8|10|8|9|10|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
500,56,0.13|0.75|0.65|0.77|0.64|0.56|0.5|0.37|0.52|13.0|5.0|7.0|19.0|6.0|11.0|9.0|6.0|16.0|9|9|10|9|10|8|10|10|9,0.21|0.57|0.72|0.54|0.74|0.46|0.76|0.64|0.64|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|10|10|8,0.45|0.04|0.59|0.78|0.07|0.45|0.36|0.32|0.66|13.0|5.0|7.0|19.0|8.0|11.0|9.0|6.0|16.0|9|9|10|8|10|8|10|10|9,6.0,-0.28|0.62|0.09000000000000008|-0.12|0.6199999999999999|0.06|0.27|0.18|-0.08000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
