,generation,mother,father,child,child_no,mutation
721,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|1.0|5|6|2|2|2|7|5|4|10,22.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
722,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|4.0|1.0|10.0|1.0|1.0|7.0|3.0|1.0|4.0|5|4|2|2|2|7|5|4|10,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|1.0|0.0|0.0|1.0|-2.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
723,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
724,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.53|0.51|0.28|0.33|0.24|0.27|0.13|0.0|0.27|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,25.0,-0.1|0.03|-0.18|0.25|0.37|0.25|0.07|0.46|0.09|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
725,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.57|0.07|0.06|0.34|0.34|0.72|0.47|0.27|0.06|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,26.0,-0.14|0.47|0.04|0.24|0.27|-0.2|-0.27|0.19|0.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
726,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,27.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
727,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|12.0|1.0|1.0|9.0|2.0|3.0|2.0|5|6|2|2|2|7|5|4|10,28.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
728,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|10.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,29.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
729,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|1.0|5|6|2|2|2|7|5|4|10,30.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
730,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|11.0|11.0|11.0|2.0|2.0|11.0|11.0|2.0|11.0|5|6|2|2|2|7|5|4|10,31.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-9.0|-10.0|0.0|-1.0|-1.0|-2.0|-10.0|0.0|-9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
731,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,32.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
732,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|3.0|2.0|10.0|1.0|4.0|10.0|2.0|5.0|2.0|5|6|2|2|2|7|5|4|10,33.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|0.0|-3.0|-2.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
733,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,34.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
734,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|12.0|1.0|1.0|11.0|1.0|4.0|4.0|5|6|2|2|2|7|5|4|10,35.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-2.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
735,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|2.0|9.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,36.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
736,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|4|4|2|2|2|7|5|4|10,37.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
737,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|2.0|1.0|9.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,38.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
738,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|4|6|2|2|2|7|5|4|10,39.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
739,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.61|0.8|0.34|0.93|0.16|0.96|0.72|0.38|0.8|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,40.0,-0.18|-0.26|-0.24|-0.35|0.45|-0.44|-0.52|0.08|-0.44|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
740,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|5|3|2|2|7|6|4|10,41.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0
741,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|3.0|2.0|5|4|2|2|2|7|5|4|10,42.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
742,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|4|7|2|3|2|7|5|4|10,43.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
743,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.79|0.84|0.21|0.46|0.51|0.51|0.94|0.67|0.53|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,44.0,-0.36|-0.3|-0.11|0.12|0.1|0.01|-0.74|-0.21|-0.17|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
744,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,45.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
745,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|5.0|1.0|10.0|4.0|1.0|8.0|3.0|4.0|2.0|5|4|2|2|2|7|5|4|10,46.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|1.0|-3.0|0.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
746,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|11.0|11.0|2.0|11.0|2.0|11.0|2.0|11.0|5|6|2|2|2|7|5|4|10,47.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-10.0|0.0|-1.0|-10.0|6.0|-10.0|0.0|-9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
747,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,48.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
748,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,49.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
749,15,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|5|6|2|2|2|7|5|4|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,50.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
750,16,0.82|0.94|0.16|0.29|0.94|0.56|0.16|0.78|0.9|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|2|6|2|2|2|7|5|5|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.62|0.74|0.13|0.43|0.77|0.54|0.18|0.62|0.63|2.0|11.0|2.0|2.0|11.0|11.0|2.0|2.0|11.0|5|4|2|2|2|7|5|5|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-10.0|9.0|-1.0|-10.0|-3.0|-1.0|0.0|-9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
751,16,0.82|0.94|0.16|0.29|0.94|0.56|0.16|0.78|0.9|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|2|6|2|2|2|7|5|5|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.62|0.74|0.13|0.43|0.77|0.54|0.18|0.62|0.63|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|6|2|2|2|7|5|5|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
752,16,0.82|0.94|0.16|0.29|0.94|0.56|0.16|0.78|0.9|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|2|6|2|2|2|7|5|5|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.62|0.74|0.13|0.43|0.77|0.54|0.18|0.62|0.63|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|2|4|2|2|2|7|5|5|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
753,16,0.82|0.94|0.16|0.29|0.94|0.56|0.16|0.78|0.9|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|2|6|2|2|2|7|5|5|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.62|0.74|0.13|0.43|0.77|0.54|0.18|0.62|0.63|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|2|7|2|2|2|6|4|3|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0
754,16,0.82|0.94|0.16|0.29|0.94|0.56|0.16|0.78|0.9|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|2|6|2|2|2|7|5|5|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.62|0.74|0.13|0.43|0.77|0.54|0.18|0.62|0.63|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|2|4|2|2|2|7|5|5|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
755,16,0.82|0.94|0.16|0.29|0.94|0.56|0.16|0.78|0.9|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|2|6|2|2|2|7|5|5|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.62|0.74|0.13|0.43|0.77|0.54|0.18|0.62|0.63|2.0|2.0|11.0|11.0|2.0|11.0|11.0|11.0|11.0|5|6|2|2|2|7|5|4|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-10.0|-1.0|-2.0|-10.0|-9.0|-9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
756,16,0.82|0.94|0.16|0.29|0.94|0.56|0.16|0.78|0.9|2.0|1.0|11.0|1.0|1.0|9.0|1.0|2.0|2.0|2|6|2|2|2|7|5|5|10,0.43|0.54|0.1|0.58|0.61|0.52|0.2|0.46|0.36|2.0|1.0|11.0|1.0|1.0|8.0|1.0|2.0|2.0|5|4|2|2|2|7|5|4|10,0.62|0.74|0.13|0.43|0.77|0.54|0.18|0.62|0.63|5.0|4.0|10.0|3.0|2.0|11.0|1.0|1.0|2.0|5|6|2|2|2|7|5|5|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|1.0|-2.0|-1.0|-3.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
