,generation,mother,father,child,child_no,mutation
389,48,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|12.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|3|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
390,48,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|3|8,0.86|0.05|0.02|0.22|0.22|0.17|0.1|0.05|0.45|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,4.0,-0.5|0.63|0.38|0.3400000000000001|0.13999999999999999|0.49|0.62|0.6699999999999999|0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
391,48,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|16.0|30.0|15.0|9.0|18.0|8.0|12.0|17.0|22.0|8|2|7|3|6|3|6|4|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-2.0|-3.0|-3.0|-2.0|1.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
392,48,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
393,48,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|14.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|3|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
394,48,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|5|3|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
395,48,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|3|8,0.03|0.11|0.81|0.74|0.01|0.98|0.48|0.51|0.24|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|3|8,9.0,0.32999999999999996|0.5700000000000001|-0.41000000000000003|-0.17999999999999994|0.35|-0.31999999999999995|0.24|0.20999999999999996|0.22000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
396,49,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|4|8,0.36|0.68|0.4|0.57|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
397,49,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|4|8,0.36|0.68|0.4|0.57|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|7|4|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
398,49,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|4|8,0.36|0.68|0.4|0.57|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|30.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|8|3|7|3|6|3|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
399,49,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|4|8,0.36|0.68|0.4|0.57|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|2|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
400,49,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|4|8,0.36|0.68|0.4|0.57|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|9|2|7|2|7|2|6|5|9,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|1.0|0.0|-1.0|-1.0
401,49,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|4|8,0.36|0.68|0.4|0.57|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|30.0|14.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|7|3|7|3|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
402,49,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|4|8,0.36|0.68|0.4|0.57|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|6|3|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
403,49,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|4|8,0.36|0.68|0.4|0.57|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|12.0|6.0|15.0|5.0|13.0|16.0|23.0|8|3|7|3|7|3|7|3|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
404,49,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|4|8,0.36|0.68|0.4|0.57|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|3|8,0.8|0.97|0.25|0.04|0.95|0.04|0.55|0.46|0.31|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|7|3|6|3|8,9.0,-0.44000000000000006|-0.2899999999999999|0.15000000000000002|0.52|-0.59|0.62|0.16999999999999993|0.25999999999999995|0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
405,50,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|17.0|28.0|14.0|8.0|17.0|7.0|13.0|15.0|22.0|8|2|6|3|8|3|6|3|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|-1.0|-2.0|-2.0|-1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
406,50,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|6|3|8,0.87|0.2|0.87|0.65|0.84|0.38|0.98|0.62|0.45|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|6|4|8,2.0,-0.51|0.48000000000000004|-0.47|-0.08999999999999997|-0.48|0.28|-0.26|0.09999999999999998|0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
407,50,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|16.0|6.0|17.0|5.0|13.0|18.0|26.0|8|2|7|3|6|3|7|4|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|0.0|-2.0|1.0|0.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
408,50,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|8|3|8|3|6|4|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
409,50,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|6|3|8,0.25|0.14|0.92|0.36|0.91|0.6|0.07|0.57|0.97|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|8|3|6|3|8,5.0,0.10999999999999999|0.54|-0.52|0.20000000000000007|-0.55|0.06000000000000005|0.6499999999999999|0.15000000000000002|-0.51|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
410,50,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|5|3|6|3|6|4|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
411,50,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|16.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|7|4|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
412,50,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|30.0|14.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
413,50,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|30.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|6|3|6|3|7|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|15.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|6|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
414,51,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|9|2|7|3|8|3|6|4|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
415,51,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|2|6|3|7|3|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
416,51,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|13.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|2|7|3|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
417,51,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.73|0.86|0.84|0.52|0.24|0.33|0.03|0.13|0.64|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|6|3|7|3|8,4.0,-0.37|-0.17999999999999994|-0.43999999999999995|0.040000000000000036|0.12|0.33|0.69|0.59|-0.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
418,51,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|7|2|7|4|7|4|7|3|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|1.0|-1.0|-1.0|1.0|1.0
419,51,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|14.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|6|4|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
420,51,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.14|0.4|0.07|0.29|0.8|0.13|0.1|0.73|0.5|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|8|3|7|4|8,7.0,0.21999999999999997|0.28|0.33|0.2700000000000001|-0.44000000000000006|0.53|0.62|-0.010000000000000009|-0.03999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
421,51,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|4|8|3|6|4|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
422,51,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|4|8,0.34|0.18|0.53|0.82|0.32|0.49|0.37|0.02|0.55|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|8|2|7|3|6|3|6|3|8,9.0,0.019999999999999962|0.5|-0.13|-0.2599999999999999|0.03999999999999998|0.17000000000000004|0.35|0.7|-0.09000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
423,52,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|9|2|7|3|8|3|6|4|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|5.0|13.0|16.0|23.0|8|2|7|3|8|3|7|3|8,0.36|0.68|0.4|0.56|0.36|0.66|0.72|0.72|0.46|14.0|29.0|13.0|6.0|15.0|6.0|13.0|16.0|23.0|9|2|6|3|8|3|6|3|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
