,generation,mother,father,child,child_no
175,27,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-19-5-5-13-25-2-3-5-5-3-2-4-5-2,0.17-0.99-0.19-0.48-0.42-0.89-0.85-0.44-0.21-11-19-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,5.0
176,27,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-19-5-5-13-25-2-3-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-14-18-7-11-20-8-8-14-28-3-3-5-5-3-2-4-6-2,6.0
177,27,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-19-5-5-13-25-2-3-5-5-3-2-4-5-2,0.6-0.63-0.22-0.11-0.89-0.72-0.06-0.64-0.09-11-19-5-12-19-5-6-12-25-3-4-5-5-2-2-4-5-2,7.0
178,27,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-19-5-5-13-25-2-3-5-5-3-2-4-5-2,0.38-0.96-0.47-0.81-0.27-0.16-0.44-0.56-0.72-11-20-5-12-19-5-5-12-25-3-4-5-5-2-2-4-5-2,8.0
179,27,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-19-5-5-13-25-2-3-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-19-5-6-13-25-4-4-4-6-3-2-4-7-2,9.0
180,28,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-19-5-12-20-5-6-12-25-3-5-4-4-2-2-5-7-3,1.0
181,28,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-19-5-12-20-5-6-13-25-2-4-6-5-2-2-4-6-2,2.0
182,28,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-5-6-14-25-3-4-5-5-3-2-4-7-2,3.0
183,28,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-19-5-11-20-5-6-13-25-3-3-5-5-2-2-4-6-2,4.0
184,28,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-19-5-6-13-25-2-4-5-5-2-2-4-6-2,5.0
185,28,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-19-5-12-20-5-6-12-25-3-4-5-5-3-2-3-6-2,6.0
186,28,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-5-6-12-25-2-4-5-5-3-2-4-6-2,7.0
187,28,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-12-19-5-12-20-5-6-12-25-3-4-5-5-3-2-4-6-2,8.0
188,28,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-5-6-13-25-4-5-4-5-2-3-5-5-3,9.0
189,29,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-12-20-4-11-21-4-9-12-28-2-3-5-5-3-2-4-6-2,1.0
190,29,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-5-5-13-25-2-3-6-5-3-2-4-6-2,2.0
191,29,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-5-5-13-25-2-4-5-5-3-2-4-6-2,3.0
192,29,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-5-6-13-25-2-4-5-6-3-2-4-6-2,4.0
193,29,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-12-20-5-12-20-5-5-13-25-2-4-5-5-3-2-4-5-2,5.0
194,29,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-3-6-2,6.0
195,29,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-5-6-12-25-2-4-5-5-3-2-4-6-2,7.0
196,29,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-6-5-13-25-2-3-5-5-3-2-4-6-2,8.0
197,29,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-5-5-13-25-2-4-4-5-3-2-4-6-2,9.0
198,30,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-11-20-5-5-13-25-2-3-5-5-2-2-5-5-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.87-0.5-0.47-0.99-0.49-0.91-0.06-0.11-0.28-11-20-5-11-20-5-6-13-25-2-3-5-5-3-2-5-5-2,1.0
199,30,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-11-20-5-5-13-25-2-3-5-5-2-2-5-5-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-19-5-5-13-25-2-4-5-5-2-2-4-6-2,2.0
200,30,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-11-20-5-5-13-25-2-3-5-5-2-2-5-5-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-11-20-5-6-13-25-2-3-5-4-2-2-4-6-2,3.0
201,30,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-11-20-5-5-13-25-2-3-5-5-2-2-5-5-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.29-0.52-0.91-0.48-0.37-0.05-0.22-0.23-0.86-11-19-5-12-20-5-6-13-25-2-3-5-5-2-2-4-5-2,4.0
202,30,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-11-20-5-5-13-25-2-3-5-5-2-2-5-5-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-12-20-5-11-20-5-5-13-25-2-4-5-5-3-2-4-7-2,5.0
203,30,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-11-20-5-5-13-25-2-3-5-5-2-2-5-5-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-10-19-5-11-20-5-5-13-25-2-3-4-5-3-2-4-6-2,6.0
204,30,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-11-20-5-5-13-25-2-3-5-5-2-2-5-5-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-19-5-12-20-5-5-13-25-2-4-5-5-2-2-4-6-2,7.0
205,30,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-11-20-5-5-13-25-2-3-5-5-2-2-5-5-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.6-0.17-0.06-0.58-0.74-0.85-0.04-0.0-0.18-11-19-5-11-20-5-6-13-25-2-4-5-5-3-2-5-5-2,8.0
206,30,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-11-20-5-5-13-25-2-3-5-5-2-2-5-5-2,0.72-0.52-0.24-0.76-0.57-0.14-0.66-0.55-0.46-11-20-5-12-20-5-6-13-25-2-4-5-5-3-2-4-6-2,0.69-0.54-0.25-0.76-0.6-0.15-0.73-0.6-0.42-11-20-5-12-20-5-6-13-25-2-4-5-6-3-2-5-5-2,9.0
207,31,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-6-12-20-5-6-13-25-2-3-5-5-3-2-4-6-2,1.0
208,31,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-3-4-4-3-2-4-5-2,2.0
209,31,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.54-0.51-0.07-0.71-0.81-0.61-0.88-0.0-0.31-11-20-5-12-20-5-6-13-25-3-4-5-5-3-2-4-6-2,3.0
210,31,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.76-0.78-0.02-0.84-0.19-0.16-0.81-0.37-0.69-11-19-5-12-20-5-5-13-25-3-4-5-5-3-2-4-6-2,4.0
211,31,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,5.0
212,31,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-12-20-4-15-21-4-8-13-26-3-4-5-5-3-2-4-6-2,6.0
213,31,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-6-6-12-25-2-4-5-5-3-2-3-6-2,7.0
214,31,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.05-0.06-0.33-0.67-0.09-0.85-0.92-0.01-0.81-11-19-5-12-20-5-6-13-25-3-4-5-5-2-2-4-6-2,8.0
215,31,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-13-25-2-3-5-5-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-13-25-3-4-5-5-3-2-4-6-2,9.0
216,32,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-3-4-4-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-5-5-3-2-4-5-2,1.0
217,32,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-3-4-4-3-2-4-5-2,0.21-0.22-0.08-0.96-0.53-0.91-0.74-0.33-0.82-11-19-5-12-20-5-5-12-25-2-3-4-4-2-2-4-5-2,2.0
218,32,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-3-4-4-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-4-4-3-2-4-6-2,3.0
219,32,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-3-4-4-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-11-25-3-3-5-5-3-2-4-6-2,4.0
220,32,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-3-4-4-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-4-4-6-2-3-3-5-2,5.0
221,32,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-3-4-4-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-4-2-4-6-2-2-4-6-3,6.0
222,32,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-3-4-4-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-12-19-5-12-20-5-6-12-25-3-3-5-5-2-2-4-6-2,7.0
223,32,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-3-4-4-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-13-20-5-5-12-25-2-3-5-3-2-2-4-6-2,8.0
224,32,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-3-4-4-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-6-12-25-3-4-4-6-2-3-3-7-2,9.0
225,33,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-4-4-3-2-4-6-2,0.15-0.09-0.78-0.0-0.78-0.64-0.68-0.85-0.64-11-20-5-12-20-5-5-12-25-3-3-4-5-3-2-4-6-2,1.0
226,33,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-4-4-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-4-3-5-4-2-2-3-5-2,2.0
227,33,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-4-4-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-2-5-4-3-2-4-5-2,3.0
228,33,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-4-4-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-4-12-25-3-2-4-4-3-2-4-6-2,4.0
229,33,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-4-4-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-10-22-4-14-19-7-7-14-26-3-2-5-5-3-2-4-5-2,5.0
230,33,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-4-4-3-2-4-6-2,0.79-0.46-0.43-0.16-0.64-0.27-0.73-0.47-0.51-11-20-5-12-20-5-5-12-25-2-2-5-5-3-2-4-6-2,6.0
231,33,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-4-4-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-4-4-6-5-4-3-3-4-3,7.0
232,33,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-4-4-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-2-3-4-5-2-2-4-5-2,8.0
233,33,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-5-5-3-2-4-5-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-4-4-3-2-4-6-2,0.85-0.41-0.42-0.5-0.12-0.06-0.17-0.63-0.36-11-20-5-12-20-5-5-12-25-2-2-4-4-3-2-4-5-2,9.0
234,34,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-4-12-25-3-2-4-4-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-4-12-25-3-3-4-4-3-2-3-6-2,1.0
235,34,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-4-12-25-3-2-4-4-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-4-11-25-3-2-5-5-2-2-4-6-2,2.0
236,34,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-4-12-25-3-2-4-4-3-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-19-5-12-20-5-5-12-25-2-3-5-5-2-2-4-6-2,0.66-0.56-0.26-0.76-0.64-0.15-0.8-0.65-0.38-11-20-5-12-20-5-5-12-25-3-2-4-4-2-2-4-6-2,3.0
