,generation,mother,father,child,child_no,mutation
322,43,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|3|4|5|2,0.09|0.24|0.6|0.66|0.05|0.37|0.42|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|3|4|5|2,8.0,0.4600000000000001|0.45999999999999996|-0.27999999999999997|-0.29000000000000004|0.7|-0.010000000000000009|0.24000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
323,43,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|3|4|5|2,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|16.0|8.0|12.0|23.0|9.0|9.0|2|6|6|3|4|5|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-3.0|-2.0|1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
324,44,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.37|0.77|0.98|0.75|0.78|0.44|0.8|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.48|0.7|0.65|0.59|0.74|0.42|0.7|6.0|18.0|10.0|9.0|22.0|10.0|8.0|3|7|6|4|4|5|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
325,44,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.37|0.77|0.98|0.75|0.78|0.44|0.8|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.48|0.7|0.65|0.59|0.74|0.42|0.7|11.0|17.0|7.0|9.0|21.0|10.0|8.0|3|6|6|3|4|5|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
326,44,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.37|0.77|0.98|0.75|0.78|0.44|0.8|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.48|0.7|0.65|0.59|0.74|0.42|0.7|6.0|16.0|7.0|9.0|23.0|10.0|8.0|3|6|8|3|4|5|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
327,44,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.37|0.77|0.98|0.75|0.78|0.44|0.8|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.48|0.7|0.65|0.59|0.74|0.42|0.7|6.0|16.0|10.0|12.0|22.0|13.0|7.0|3|6|6|3|3|5|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
328,44,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.37|0.77|0.98|0.75|0.78|0.44|0.8|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.48|0.7|0.65|0.59|0.74|0.42|0.7|6.0|16.0|7.0|9.0|22.0|10.0|8.0|3|7|8|4|3|5|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
329,44,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.37|0.77|0.98|0.75|0.78|0.44|0.8|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.98|0.84|0.12|0.61|0.6|0.22|0.45|11.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|8|4|3|5|2,6.0,-0.5|-0.14|0.53|-0.020000000000000018|0.14|0.19999999999999998|0.24999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
330,44,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.37|0.77|0.98|0.75|0.78|0.44|0.8|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.48|0.7|0.65|0.59|0.74|0.42|0.7|11.0|17.0|8.0|9.0|22.0|10.0|8.0|2|6|6|5|3|5|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
331,44,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.37|0.77|0.98|0.75|0.78|0.44|0.8|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.48|0.7|0.65|0.59|0.74|0.42|0.7|11.0|17.0|7.0|9.0|21.0|10.0|8.0|4|5|8|4|3|6|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0|1.0|-1.0|0.0
332,44,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.37|0.77|0.98|0.75|0.78|0.44|0.8|6.0|17.0|7.0|9.0|21.0|10.0|8.0|2|6|6|4|4|5|2,0.48|0.7|0.65|0.59|0.74|0.42|0.7|6.0|17.0|10.0|9.0|21.0|11.0|8.0|2|6|8|3|3|4|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
333,45,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.02|0.99|0.09|0.89|0.84|0.23|0.04|11.0|17.0|7.0|9.0|22.0|10.0|8.0|3|6|7|3|3|5|3,1.0,0.54|-0.32999999999999996|0.23|-0.49|-0.12|0.15|0.58|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
334,45,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|7.0|17.0|7.0|12.0|25.0|12.0|9.0|3|6|8|3|3|5|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-3.0|-3.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
335,45,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|9.0|9.0|22.0|10.0|8.0|2|5|7|3|3|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
336,45,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
337,45,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|7.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
338,45,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|17.0|7.0|11.0|23.0|11.0|7.0|3|6|8|3|3|5|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-2.0|-1.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
339,45,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|11.0|16.0|7.0|9.0|22.0|10.0|8.0|3|6|7|3|3|4|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
340,45,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.11|0.95|0.49|0.83|0.36|0.3|0.7|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|6|8|3|3|5|3,8.0,0.45000000000000007|-0.2899999999999999|-0.16999999999999998|-0.42999999999999994|0.36|0.08000000000000002|-0.07999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
341,45,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|17.0|7.0|9.0|22.0|9.0|8.0|2|6|7|2|3|6|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
342,46,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,0.86|0.64|0.91|0.99|0.42|0.63|0.9|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,1.0,-0.29999999999999993|0.040000000000000036|-0.5900000000000001|-0.61|0.32|-0.26|-0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
343,46,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,0.88|0.11|0.13|0.52|0.93|0.32|0.01|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,2.0,-0.31999999999999995|0.5700000000000001|0.19|-0.14|-0.19000000000000006|0.04999999999999999|0.63|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
344,46,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
345,46,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,0.96|0.44|0.56|0.63|0.77|0.6|0.85|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,4.0,-0.3999999999999999|0.24000000000000005|-0.24000000000000005|-0.25|-0.030000000000000027|-0.22999999999999998|-0.20999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
346,46,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|4|7|3|3|6|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
347,46,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|6|7|4|3|6|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
348,46,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|17.0|9.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
349,46,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|5|7|3|3|7|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
350,46,0.55|0.7|0.32|0.37|0.75|0.36|0.66|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.56|0.66|0.32|0.4|0.72|0.38|0.62|6.0|16.0|10.0|9.0|22.0|10.0|8.0|2|5|7|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|16.0|10.0|9.0|23.0|10.0|8.0|2|6|7|2|3|6|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
351,47,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.88|0.11|0.13|0.52|0.93|0.32|0.01|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.73|0.36|0.22|0.48|0.81|0.36|0.3|12.0|17.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
352,47,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.88|0.11|0.13|0.52|0.93|0.32|0.01|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.73|0.36|0.22|0.48|0.81|0.36|0.3|6.0|18.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
353,47,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.88|0.11|0.13|0.52|0.93|0.32|0.01|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.73|0.36|0.22|0.48|0.81|0.36|0.3|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|7|8|3|3|6|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
354,47,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.88|0.11|0.13|0.52|0.93|0.32|0.01|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.94|0.56|0.01|0.98|0.11|0.36|0.19|6.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|7|3|3|6|3,4.0,-0.20999999999999996|-0.20000000000000007|0.21|-0.5|0.7000000000000001|0.0|0.10999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
355,47,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.88|0.11|0.13|0.52|0.93|0.32|0.01|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.73|0.36|0.22|0.48|0.81|0.36|0.3|11.0|16.0|10.0|10.0|22.0|10.0|8.0|3|6|7|3|3|6|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
356,47,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.88|0.11|0.13|0.52|0.93|0.32|0.01|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.73|0.36|0.22|0.48|0.81|0.36|0.3|10.0|20.0|11.0|11.0|23.0|11.0|9.0|3|6|7|3|3|6|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-3.0|-1.0|-2.0|-1.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
357,47,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.88|0.11|0.13|0.52|0.93|0.32|0.01|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.41|0.76|0.05|0.52|0.41|0.74|0.52|11.0|16.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,7.0,0.32|-0.4|0.16999999999999998|-0.040000000000000036|0.4000000000000001|-0.38|-0.22000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
358,47,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.88|0.11|0.13|0.52|0.93|0.32|0.01|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.54|0.7|0.62|0.33|0.96|0.34|0.2|11.0|17.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|6|3,8.0,0.18999999999999995|-0.33999999999999997|-0.4|0.14999999999999997|-0.1499999999999999|0.019999999999999962|0.09999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
359,47,0.58|0.62|0.32|0.43|0.69|0.4|0.59|11.0|16.0|10.0|9.0|22.0|10.0|8.0|3|6|8|3|3|5|3,0.88|0.11|0.13|0.52|0.93|0.32|0.01|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|3|3|6|3,0.73|0.36|0.22|0.48|0.81|0.36|0.3|6.0|15.0|10.0|9.0|22.0|10.0|8.0|2|6|8|3|3|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
360,48,0.73|0.36|0.22|0.48|0.81|0.36|0.3|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|7|8|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|6|7|4|3|6|3,0.64|0.52|0.27|0.43|0.78|0.36|0.47|6.0|16.0|7.0|9.0|22.0|9.0|8.0|2|6|7|4|2|6|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
361,48,0.73|0.36|0.22|0.48|0.81|0.36|0.3|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|7|8|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|6|7|4|3|6|3,0.64|0.52|0.27|0.43|0.78|0.36|0.47|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|7|8|4|3|6|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
362,48,0.73|0.36|0.22|0.48|0.81|0.36|0.3|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|7|8|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|6|7|4|3|6|3,0.64|0.52|0.27|0.43|0.78|0.36|0.47|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|8|7|3|3|6|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
363,48,0.73|0.36|0.22|0.48|0.81|0.36|0.3|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|7|8|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|6|7|4|3|6|3,0.64|0.52|0.27|0.43|0.78|0.36|0.47|7.0|17.0|10.0|9.0|22.0|10.0|8.0|2|7|7|3|3|6|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
364,48,0.73|0.36|0.22|0.48|0.81|0.36|0.3|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|7|8|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|6|7|4|3|6|3,0.14|0.9|0.43|0.81|0.97|0.46|0.96|6.0|17.0|7.0|9.0|22.0|10.0|8.0|2|7|8|4|3|6|3,5.0,0.5|-0.38|-0.15999999999999998|-0.38000000000000006|-0.18999999999999995|-0.10000000000000003|-0.49|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
365,48,0.73|0.36|0.22|0.48|0.81|0.36|0.3|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|7|8|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|6|7|4|3|6|3,0.64|0.52|0.27|0.43|0.78|0.36|0.47|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|6|8|3|3|6|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
366,48,0.73|0.36|0.22|0.48|0.81|0.36|0.3|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|7|8|3|3|6|3,0.56|0.68|0.32|0.38|0.74|0.37|0.64|6.0|16.0|7.0|9.0|22.0|10.0|8.0|2|6|7|4|3|6|3,0.76|0.0|0.7|0.76|0.49|0.42|0.35|6.0|17.0|10.0|9.0|22.0|10.0|8.0|2|6|7|4|3|6|3,7.0,-0.12|0.52|-0.42999999999999994|-0.33|0.29000000000000004|-0.06|0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
