,generation,mother,father,child,child_no,mutation
166,22,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.2|0.01|0.78|0.38|7.0|7.0|8.0|3.0|10|3|8|8,0.56|0.41|0.37|0.24|7.0|7.0|8.0|3.0|10|3|8|8,5.0,-0.36000000000000004|-0.26999999999999996|0.51|0.31000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
167,22,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.2|0.01|0.78|0.38|7.0|7.0|8.0|3.0|10|3|8|8,0.47|0.67|0.14|0.17|7.0|7.0|8.0|3.0|10|3|8|8,6.0,-0.26999999999999996|-0.53|0.74|0.38|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
168,22,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.2|0.01|0.78|0.38|7.0|7.0|8.0|3.0|10|3|8|8,0.2|0.14|0.88|0.55|6.0|7.0|8.0|3.0|9|3|9|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|1.0
169,22,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.2|0.01|0.78|0.38|7.0|7.0|8.0|3.0|10|3|8|8,0.92|0.73|0.73|0.42|6.0|7.0|8.0|3.0|10|3|8|8,8.0,-0.72|-0.59|0.15000000000000002|0.13000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
170,22,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.2|0.01|0.78|0.38|7.0|7.0|8.0|3.0|10|3|8|8,0.9|0.3|0.48|0.99|7.0|7.0|8.0|3.0|10|3|8|8,9.0,-0.7|-0.15999999999999998|0.4|-0.43999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
171,23,0.12|0.49|0.66|0.6|6.0|7.0|8.0|3.0|10|3|9|8,0.92|0.73|0.73|0.42|6.0|7.0|8.0|3.0|10|3|8|8,0.54|0.64|0.17|0.81|6.0|7.0|8.0|3.0|10|3|8|8,1.0,-0.020000000000000018|-0.030000000000000027|0.5299999999999999|-0.30000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
172,23,0.12|0.49|0.66|0.6|6.0|7.0|8.0|3.0|10|3|9|8,0.92|0.73|0.73|0.42|6.0|7.0|8.0|3.0|10|3|8|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
173,23,0.12|0.49|0.66|0.6|6.0|7.0|8.0|3.0|10|3|9|8,0.92|0.73|0.73|0.42|6.0|7.0|8.0|3.0|10|3|8|8,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,3.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
174,23,0.12|0.49|0.66|0.6|6.0|7.0|8.0|3.0|10|3|9|8,0.92|0.73|0.73|0.42|6.0|7.0|8.0|3.0|10|3|8|8,0.52|0.61|0.7|0.51|6.0|9.0|10.0|3.0|10|3|9|8,4.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0
175,23,0.12|0.49|0.66|0.6|6.0|7.0|8.0|3.0|10|3|9|8,0.92|0.73|0.73|0.42|6.0|7.0|8.0|3.0|10|3|8|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|4|8|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
176,23,0.12|0.49|0.66|0.6|6.0|7.0|8.0|3.0|10|3|9|8,0.92|0.73|0.73|0.42|6.0|7.0|8.0|3.0|10|3|8|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|9|3|8|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
177,23,0.12|0.49|0.66|0.6|6.0|7.0|8.0|3.0|10|3|9|8,0.92|0.73|0.73|0.42|6.0|7.0|8.0|3.0|10|3|8|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
178,23,0.12|0.49|0.66|0.6|6.0|7.0|8.0|3.0|10|3|9|8,0.92|0.73|0.73|0.42|6.0|7.0|8.0|3.0|10|3|8|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|8|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
179,23,0.12|0.49|0.66|0.6|6.0|7.0|8.0|3.0|10|3|9|8,0.92|0.73|0.73|0.42|6.0|7.0|8.0|3.0|10|3|8|8,0.98|0.39|0.13|0.97|6.0|7.0|8.0|3.0|10|3|9|8,9.0,-0.45999999999999996|0.21999999999999997|0.57|-0.45999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
180,24,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.36|0.44|0.84|0.62|5.0|7.0|8.0|3.0|9|3|8|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
181,24,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.36|0.44|0.84|0.62|5.0|7.0|8.0|3.0|10|3|8|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
182,24,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.07|0.63|0.34|0.46|6.0|7.0|8.0|3.0|10|3|8|8,3.0,0.29|-0.19|0.49999999999999994|0.15999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
183,24,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.36|0.44|0.84|0.62|5.0|7.0|8.0|3.0|9|3|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
184,24,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.36|0.44|0.84|0.62|5.0|7.0|8.0|3.0|10|4|9|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
185,24,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.36|0.44|0.84|0.62|5.0|7.0|7.0|3.0|10|3|7|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0
186,24,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.36|0.44|0.84|0.62|8.0|10.0|11.0|6.0|10|3|8|8,7.0,0.0|0.0|0.0|0.0|-2.0|-3.0|-3.0|-3.0|0.0|0.0|0.0|0.0
187,24,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.36|0.44|0.84|0.62|7.0|8.0|11.0|4.0|10|3|8|8,8.0,0.0|0.0|0.0|0.0|-1.0|-1.0|-3.0|-1.0|0.0|0.0|0.0|0.0
188,24,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.19|0.27|0.97|0.72|6.0|7.0|8.0|3.0|10|3|8|8,0.36|0.44|0.84|0.62|6.0|7.0|8.0|3.0|9|3|8|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
189,25,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.98|0.39|0.13|0.97|6.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|6.0|7.0|8.0|3.0|10|2|9|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0
190,25,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.98|0.39|0.13|0.97|6.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|8.0|3.0|10|2|9|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
191,25,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.98|0.39|0.13|0.97|6.0|7.0|8.0|3.0|10|3|9|8,0.55|0.69|0.58|0.65|6.0|7.0|8.0|3.0|10|3|9|8,3.0,0.19999999999999996|-0.18999999999999995|-0.15999999999999998|0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
192,25,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.98|0.39|0.13|0.97|6.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|6.0|7.0|8.0|3.0|9|4|9|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|-1.0
193,25,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.98|0.39|0.13|0.97|6.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|8.0|3.0|9|3|9|8,5.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
194,25,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.98|0.39|0.13|0.97|6.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
195,25,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.98|0.39|0.13|0.97|6.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|8.0|3.0|10|4|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
196,25,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.98|0.39|0.13|0.97|6.0|7.0|8.0|3.0|10|3|9|8,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,8.0,-0.17000000000000004|0.37|0.33999999999999997|0.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
197,25,0.52|0.61|0.7|0.51|5.0|7.0|8.0|3.0|10|3|9|8,0.98|0.39|0.13|0.97|6.0|7.0|8.0|3.0|10|3|9|8,0.13|0.59|0.94|0.67|6.0|7.0|8.0|3.0|10|3|9|8,9.0,0.62|-0.08999999999999997|-0.52|0.06999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
198,26,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0
199,26,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|9.0|3.0|10|3|9|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
200,26,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
201,26,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
202,26,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|5.0|7.0|9.0|3.0|10|3|9|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
203,26,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|5.0|7.0|8.0|3.0|10|4|8|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0
204,26,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|5.0|7.0|10.0|3.0|10|3|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
205,26,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|4.0|7.0|8.0|3.0|10|3|9|8,8.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
206,26,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.52|0.61|0.7|0.51|6.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|9.0|3.0|10|4|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
207,27,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.86|0.4|0.25|0.56|5.0|7.0|9.0|3.0|10|3|9|8,1.0,-0.020000000000000018|-0.08000000000000002|0.0|-0.06000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
208,27,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.84|0.32|0.25|0.5|5.0|7.0|9.0|3.0|9|4|9|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|1.0
209,27,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.54|0.18|0.55|0.23|5.0|7.0|9.0|3.0|10|3|9|8,3.0,0.29999999999999993|0.14|-0.30000000000000004|0.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
210,27,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.84|0.32|0.25|0.5|5.0|7.0|12.0|3.0|10|3|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0
211,27,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.84|0.32|0.25|0.5|5.0|7.0|8.0|3.0|10|4|9|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
212,27,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.84|0.32|0.25|0.5|5.0|8.0|8.0|3.0|10|3|9|8,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
213,27,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.84|0.32|0.25|0.5|5.0|7.0|9.0|3.0|10|3|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
214,27,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.27|0.72|0.1|0.25|5.0|7.0|9.0|3.0|10|3|9|8,8.0,0.57|-0.39999999999999997|0.15|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
215,27,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.84|0.32|0.25|0.5|5.0|7.0|8.0|3.0|10|2|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
216,28,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.86|0.4|0.25|0.56|5.0|7.0|9.0|3.0|10|3|9|8,0.8|0.45|0.34|0.65|5.0|7.0|9.0|3.0|10|3|10|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
217,28,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.86|0.4|0.25|0.56|5.0|7.0|9.0|3.0|10|3|9|8,0.8|0.45|0.34|0.65|6.0|7.0|9.0|3.0|10|3|9|8,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
218,28,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.86|0.4|0.25|0.56|5.0|7.0|9.0|3.0|10|3|9|8,0.8|0.45|0.34|0.65|6.0|7.0|9.0|3.0|10|3|10|8,3.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
219,28,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.86|0.4|0.25|0.56|5.0|7.0|9.0|3.0|10|3|9|8,0.8|0.45|0.34|0.65|5.0|7.0|9.0|3.0|10|4|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
220,28,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.86|0.4|0.25|0.56|5.0|7.0|9.0|3.0|10|3|9|8,0.8|0.45|0.34|0.65|5.0|7.0|9.0|3.0|10|3|10|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
221,28,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.86|0.4|0.25|0.56|5.0|7.0|9.0|3.0|10|3|9|8,0.8|0.45|0.34|0.65|4.0|7.0|9.0|3.0|10|4|9|8,6.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
222,28,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.86|0.4|0.25|0.56|5.0|7.0|9.0|3.0|10|3|9|8,0.8|0.45|0.34|0.65|5.0|7.0|9.0|3.0|10|3|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
223,28,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.86|0.4|0.25|0.56|5.0|7.0|9.0|3.0|10|3|9|8,0.8|0.45|0.34|0.65|5.0|7.0|9.0|3.0|10|2|9|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
224,28,0.75|0.5|0.42|0.74|5.0|7.0|9.0|3.0|10|3|9|8,0.86|0.4|0.25|0.56|5.0|7.0|9.0|3.0|10|3|9|8,0.8|0.45|0.34|0.65|4.0|7.0|9.0|3.0|10|3|9|8,9.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
225,29,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|10|3|7|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
226,29,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|8|8,2.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
227,29,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|9|9,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0
228,29,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|9,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,4.0,0.52|-0.5999999999999999|-0.38999999999999996|0.08000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
229,29,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|9,0.78|0.34|0.32|0.44|6.0|8.0|8.0|3.0|10|3|9|8,5.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
230,29,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|9,0.78|0.34|0.32|0.44|5.0|7.0|7.0|3.0|10|3|8|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
231,29,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
232,29,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|9,0.78|0.34|0.32|0.44|6.0|7.0|9.0|3.0|10|3|9|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
233,29,0.92|0.13|0.08|0.26|5.0|7.0|8.0|3.0|10|3|9|8,0.64|0.55|0.56|0.62|6.0|7.0|8.0|3.0|10|3|8|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
234,30,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|9|9,0.78|0.34|0.32|0.44|7.0|7.0|8.0|3.0|9|3|9|9,1.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
235,30,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0
236,30,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|10|2|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-1.0
237,30,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|9|9,0.77|0.41|0.94|0.6|6.0|7.0|8.0|3.0|10|3|9|9,4.0,0.010000000000000009|-0.06999999999999995|-0.6199999999999999|-0.15999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
238,30,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|10|3|8|9,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
239,30,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|9|9,0.73|0.97|0.93|0.63|5.0|7.0|8.0|3.0|10|3|9|9,6.0,0.050000000000000044|-0.6299999999999999|-0.6100000000000001|-0.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
240,30,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|9|9,0.78|0.34|0.32|0.44|5.0|7.0|11.0|4.0|10|3|9|9,7.0,0.0|0.0|0.0|0.0|1.0|0.0|-3.0|-1.0|0.0|0.0|0.0|0.0
241,30,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|8|3|9|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
242,30,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|9|9,0.42|0.57|0.88|0.69|5.0|7.0|8.0|3.0|9|3|9|9,9.0,0.36000000000000004|-0.22999999999999993|-0.56|-0.24999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
