,generation,mother,father,child,child_no,mutation
58,13,0.34|0.87|0.98|0.96|0.0|0.59|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.87|0.5|0.82|0.01|0.89|0.19|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.6|0.68|0.9|0.48|0.44|0.39|13.0|13.0|21.0|7.0|14.0|11.0|4|4|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
59,13,0.34|0.87|0.98|0.96|0.0|0.59|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.87|0.5|0.82|0.01|0.89|0.19|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.6|0.68|0.9|0.48|0.44|0.39|16.0|13.0|22.0|9.0|17.0|12.0|4|5|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-1.0|-2.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
60,13,0.34|0.87|0.98|0.96|0.0|0.59|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.87|0.5|0.82|0.01|0.89|0.19|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.6|0.68|0.9|0.48|0.44|0.39|13.0|13.0|21.0|7.0|14.0|11.0|4|5|8|2|2|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|-1.0
61,13,0.34|0.87|0.98|0.96|0.0|0.59|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.87|0.5|0.82|0.01|0.89|0.19|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.6|0.68|0.9|0.48|0.44|0.39|13.0|13.0|21.0|7.0|14.0|11.0|3|4|8|2|4|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|-1.0|0.0|-1.0|-1.0
62,13,0.34|0.87|0.98|0.96|0.0|0.59|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.87|0.5|0.82|0.01|0.89|0.19|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.6|0.68|0.9|0.48|0.44|0.39|13.0|13.0|21.0|7.0|14.0|11.0|4|5|6|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
63,14,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.4|0.73|0.88|0.76|0.03|0.89|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|15.0|12.0|23.0|7.0|16.0|14.0|4|5|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|1.0|-2.0|0.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
64,14,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.4|0.73|0.88|0.76|0.03|0.89|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|23.0|8.0|12.0|11.0|4|5|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
65,14,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.4|0.73|0.88|0.76|0.03|0.89|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|3|5|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
66,14,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.4|0.73|0.88|0.76|0.03|0.89|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|14.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
67,14,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.4|0.73|0.88|0.76|0.03|0.89|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|4|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
68,14,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.4|0.73|0.88|0.76|0.03|0.89|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|14.0|15.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
69,14,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.4|0.73|0.88|0.76|0.03|0.89|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|6|7|3|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|0.0
70,14,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.4|0.73|0.88|0.76|0.03|0.89|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|15.0|15.0|24.0|8.0|13.0|12.0|4|5|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-3.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
71,14,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.4|0.73|0.88|0.76|0.03|0.89|13.0|13.0|21.0|7.0|14.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
72,15,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|3|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
73,15,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|18.0|23.0|10.0|16.0|11.0|4|5|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
74,15,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.48|0.5|0.09|0.48|0.38|0.73|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,3.0,-0.12|0.33999999999999997|0.87|0.43000000000000005|-0.37|-0.06999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
75,15,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|12.0|14.0|21.0|9.0|15.0|13.0|4|5|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
76,15,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.35|0.82|0.25|0.86|0.03|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,5.0,0.12|0.49|0.14|0.66|-0.85|0.63|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
77,15,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.59|0.18|0.15|0.41|0.22|0.16|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,6.0,-0.22999999999999998|0.6599999999999999|0.8099999999999999|0.5|-0.21|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
78,15,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|14.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|4|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
79,15,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|4|5|7|2|4|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
80,15,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.25|0.03|0.15|0.89|0.91|0.43|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,9.0,0.10999999999999999|0.8099999999999999|0.8099999999999999|0.020000000000000018|-0.9|0.23000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
81,16,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|20.0|7.0|13.0|11.0|4|5|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
82,16,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|22.0|7.0|13.0|11.0|4|5|8|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
83,16,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|12.0|14.0|20.0|10.0|16.0|11.0|4|5|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
84,16,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|2|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
85,16,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|14.0|11.0|5|5|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
86,16,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|16.0|16.0|22.0|7.0|16.0|12.0|4|5|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|-1.0|0.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
87,16,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|22.0|7.0|13.0|11.0|4|5|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
88,16,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|13.0|11.0|4|5|6|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
89,16,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|4|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
90,17,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.35|0.82|0.25|0.86|0.03|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.97|0.59|0.59|0.03|0.71|0.8|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,1.0,-0.6799999999999999|0.020000000000000018|0.31000000000000005|0.57|-0.27999999999999997|-0.49000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
91,17,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.35|0.82|0.25|0.86|0.03|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.29|0.61|0.9|0.6|0.43|0.31|13.0|15.0|21.0|7.0|13.0|11.0|4|5|8|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
92,17,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.35|0.82|0.25|0.86|0.03|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.29|0.61|0.9|0.6|0.43|0.31|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
93,17,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.35|0.82|0.25|0.86|0.03|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.29|0.61|0.9|0.6|0.43|0.31|13.0|15.0|21.0|7.0|13.0|11.0|4|5|8|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
94,17,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.35|0.82|0.25|0.86|0.03|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.29|0.61|0.9|0.6|0.43|0.31|13.0|15.0|21.0|7.0|13.0|11.0|4|4|8|2|4|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|-1.0|0.0
95,17,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.35|0.82|0.25|0.86|0.03|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.29|0.61|0.9|0.6|0.43|0.31|12.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
96,17,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.35|0.82|0.25|0.86|0.03|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.29|0.61|0.9|0.6|0.43|0.31|13.0|15.0|21.0|7.0|13.0|11.0|4|5|8|2|2|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0
97,17,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.35|0.82|0.25|0.86|0.03|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.87|0.09|0.92|0.71|0.53|0.5|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,8.0,-0.5800000000000001|0.52|-0.020000000000000018|-0.10999999999999999|-0.10000000000000003|-0.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
98,17,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.24|0.35|0.82|0.25|0.86|0.03|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.29|0.61|0.9|0.6|0.43|0.31|12.0|14.0|24.0|7.0|13.0|13.0|4|5|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|-3.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
99,18,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|14.0|15.0|21.0|7.0|13.0|11.0|3|5|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
100,18,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.33|0.85|0.1|0.36|0.21|0.63|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,2.0,0.02999999999999997|-0.010000000000000009|0.86|0.55|-0.19999999999999998|0.030000000000000027|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
101,18,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|15.0|14.0|22.0|10.0|14.0|11.0|4|5|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|1.0|-1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
102,18,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.51|0.62|0.66|0.59|0.53|0.96|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,4.0,-0.15000000000000002|0.21999999999999997|0.29999999999999993|0.32000000000000006|-0.52|-0.29999999999999993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
103,18,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|3|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
104,18,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.33|0.58|0.1|1.0|0.21|0.67|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,6.0,0.02999999999999997|0.26|0.86|-0.08999999999999997|-0.19999999999999998|-0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
105,18,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
106,18,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|3|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
107,18,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.37|0.8|0.93|0.86|0.02|0.74|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.36|0.84|0.96|0.91|0.01|0.66|13.0|15.0|21.0|8.0|13.0|11.0|4|6|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
108,19,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.73|0.99|0.67|0.7|0.38|0.57|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,1.0,-0.38|-0.13|0.29999999999999993|0.24|-0.38|0.050000000000000044|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
109,19,0.36|0.84|0.96|0.91|0.01|0.66|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.34|0.87|0.98|0.96|0.0|0.59|13.0|15.0|21.0|7.0|13.0|11.0|4|5|7|2|3|2,0.35|0.86|0.97|0.94|0.0|0.62|13.0|14.0|21.0|7.0|13.0|11.0|4|5|7|2|2|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
