,generation,mother,father,child,child_no,mutation
39,6,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.89|0.65|0.6|0.26|0.37|0.79|0.84|0.15|0.03|15.0|4.0|4.0|21.0|23.0|15.0|4.0|16.0|22.0|3|4|3|3|2|3|3|5|2,0.78|0.81|0.39|0.48|0.29|0.46|0.86|0.55|0.46|17.0|7.0|4.0|22.0|21.0|5.0|2.0|17.0|24.0|4|2|3|2|2|4|8|5|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|0.0|-1.0|1.0|-2.0|0.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
40,6,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.89|0.65|0.6|0.26|0.37|0.79|0.84|0.15|0.03|15.0|4.0|4.0|21.0|23.0|15.0|4.0|16.0|22.0|3|4|3|3|2|3|3|5|2,0.78|0.81|0.39|0.48|0.29|0.46|0.86|0.55|0.46|13.0|4.0|4.0|21.0|23.0|3.0|4.0|8.0|9.0|2|2|3|2|9|4|8|2|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
41,6,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.89|0.65|0.6|0.26|0.37|0.79|0.84|0.15|0.03|15.0|4.0|4.0|21.0|23.0|15.0|4.0|16.0|22.0|3|4|3|3|2|3|3|5|2,0.78|0.81|0.39|0.48|0.29|0.46|0.86|0.55|0.46|15.0|13.0|4.0|7.0|23.0|15.0|2.0|16.0|9.0|3|4|7|3|2|3|3|5|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
42,6,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.89|0.65|0.6|0.26|0.37|0.79|0.84|0.15|0.03|15.0|4.0|4.0|21.0|23.0|15.0|4.0|16.0|22.0|3|4|3|3|2|3|3|5|2,0.78|0.81|0.39|0.48|0.29|0.46|0.86|0.55|0.46|15.0|4.0|4.0|21.0|23.0|3.0|4.0|8.0|9.0|2|2|6|2|9|3|4|6|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|-1.0|-1.0|0.0
43,6,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.89|0.65|0.6|0.26|0.37|0.79|0.84|0.15|0.03|15.0|4.0|4.0|21.0|23.0|15.0|4.0|16.0|22.0|3|4|3|3|2|3|3|5|2,0.78|0.81|0.39|0.48|0.29|0.46|0.86|0.55|0.46|13.0|4.0|9.0|7.0|23.0|3.0|2.0|7.0|9.0|4|4|7|2|2|3|3|5|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
44,6,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.89|0.65|0.6|0.26|0.37|0.79|0.84|0.15|0.03|15.0|4.0|4.0|21.0|23.0|15.0|4.0|16.0|22.0|3|4|3|3|2|3|3|5|2,0.78|0.81|0.39|0.48|0.29|0.46|0.86|0.55|0.46|13.0|13.0|4.0|6.0|22.0|15.0|4.0|16.0|22.0|3|2|3|3|9|4|3|6|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
45,7,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|13|13|9|8|9|3|22|8|20|9|7|6|2|9|6|8|2|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
46,7,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|4|13|9|7|9|3|2|8|20|10|2|7|2|9|6|8|2|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
47,7,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|5|13|9|7|22|3|2|8|20|9|7|7|3|9|6|8|2|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
48,7,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|4|13|9|7|9|3|22|8|9|3|7|7|3|9|4|8|2|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
49,7,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.23|0.5|0.8|0.91|0.83|0.72|0.57|0.1|0.39|4|13|9|3|22|3|2|8|9|9|7|7|2|9|4|8|2|5,5.0,0.33999999999999997|0.43999999999999995|-0.65|-0.06000000000000005|-0.49999999999999994|-0.31|0.14|0.86|0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
50,7,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|4|13|10|3|22|3|2|8|9|9|2|7|2|9|6|8|2|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
51,7,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|4|13|9|7|9|3|2|8|9|9|7|6|3|9|4|8|2|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
52,7,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|4|13|9|3|22|3|22|8|20|4|2|7|2|9|6|7|2|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
53,7,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|13|13|9|7|22|3|2|8|9|9|7|8|2|8|6|7|3|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|1.0|0.0|1.0|-1.0|1.0
54,8,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|4|13|8|7|9|3|2|8|9|4|2|7|3|9|4|9|2|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
55,8,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|13|13|9|7|22|3|22|8|20|4|2|7|3|9|5|8|2|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
56,8,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|14|15|12|10|10|3|22|7|8|4|7|7|2|9|6|8|2|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-3.0|-3.0|-1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
57,8,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.43|0.82|0.43|0.42|0.64|0.19|0.23|0.98|0.15|13|13|9|3|9|3|22|8|20|9|7|7|2|9|6|8|2|5,4.0,0.13999999999999996|0.12|-0.28|0.43|-0.31|0.21999999999999997|0.48|-0.020000000000000018|0.39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
58,8,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.41|0.95|0.07|0.39|0.84|0.98|0.83|0.3|0.34|4|13|9|7|22|3|2|8|9|9|7|7|2|9|6|8|2|5,5.0,0.15999999999999998|-0.010000000000000009|0.07999999999999999|0.45999999999999996|-0.51|-0.5700000000000001|-0.12|0.6599999999999999|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
59,8,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|13|13|9|3|22|3|23|8|9|10|2|7|2|9|4|8|2|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
60,8,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|14|16|9|3|10|2|3|9|20|4|2|7|2|9|6|8|2|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|0.0|0.0|-1.0|1.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
61,8,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|4|13|9|3|9|3|22|8|9|4|7|7|2|9|4|8|2|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
62,8,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.57|0.94|0.15|0.85|0.33|0.41|0.71|0.96|0.54|4|13|9|3|9|3|22|9|20|4|2|7|2|9|5|8|2|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
63,9,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.69|0.49|0.5|0.05|0.81|0.75|0.37|0.06|0.2|15.0|4.0|4.0|21.0|23.0|15.0|4.0|15.0|22.0|3|4|3|3|2|3|3|5|2,0.58|0.7|0.31|0.52|0.64|0.72|0.46|0.5|0.2|4.0|4.0|9.0|21.0|23.0|15.0|22.0|15.0|20.0|3|7|7|3|10|3|8|5|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
64,9,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.69|0.49|0.5|0.05|0.81|0.75|0.37|0.06|0.2|15.0|4.0|4.0|21.0|23.0|15.0|4.0|15.0|22.0|3|4|3|3|2|3|3|5|2,0.14|0.95|0.37|0.99|0.49|0.0|0.86|0.63|0.17|15.0|13.0|9.0|3.0|23.0|15.0|22.0|8.0|20.0|9|7|7|3|2|3|3|5|2,2.0,0.43999999999999995|-0.25|-0.06|-0.47|0.15000000000000002|0.72|-0.39999999999999997|-0.13|0.03|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
65,9,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.69|0.49|0.5|0.05|0.81|0.75|0.37|0.06|0.2|15.0|4.0|4.0|21.0|23.0|15.0|4.0|15.0|22.0|3|4|3|3|2|3|3|5|2,0.58|0.7|0.31|0.52|0.64|0.72|0.46|0.5|0.2|15.0|13.0|9.0|21.0|24.0|3.0|4.0|15.0|22.0|9|7|3|3|2|2|8|2|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
66,9,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.69|0.49|0.5|0.05|0.81|0.75|0.37|0.06|0.2|15.0|4.0|4.0|21.0|23.0|15.0|4.0|15.0|22.0|3|4|3|3|2|3|3|5|2,0.58|0.7|0.31|0.52|0.64|0.72|0.46|0.5|0.2|4.0|4.0|9.0|3.0|23.0|15.0|4.0|8.0|20.0|3|7|3|3|8|3|3|5|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
67,9,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.69|0.49|0.5|0.05|0.81|0.75|0.37|0.06|0.2|15.0|4.0|4.0|21.0|23.0|15.0|4.0|15.0|22.0|3|4|3|3|2|3|3|5|2,0.58|0.7|0.31|0.52|0.64|0.72|0.46|0.5|0.2|15.0|4.0|4.0|3.0|9.0|3.0|22.0|15.0|22.0|3|4|3|4|9|3|3|2|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
68,9,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.69|0.49|0.5|0.05|0.81|0.75|0.37|0.06|0.2|15.0|4.0|4.0|21.0|23.0|15.0|4.0|15.0|22.0|3|4|3|3|2|3|3|5|2,0.58|0.7|0.31|0.52|0.64|0.72|0.46|0.5|0.2|15.0|4.0|9.0|21.0|9.0|2.0|4.0|15.0|20.0|9|4|3|3|2|3|8|2|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
69,9,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.69|0.49|0.5|0.05|0.81|0.75|0.37|0.06|0.2|15.0|4.0|4.0|21.0|23.0|15.0|4.0|15.0|22.0|3|4|3|3|2|3|3|5|2,0.58|0.7|0.31|0.52|0.64|0.72|0.46|0.5|0.2|4.0|4.0|9.0|3.0|23.0|15.0|22.0|15.0|22.0|2|6|7|3|2|7|8|4|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0
70,9,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.69|0.49|0.5|0.05|0.81|0.75|0.37|0.06|0.2|15.0|4.0|4.0|21.0|23.0|15.0|4.0|15.0|22.0|3|4|3|3|2|3|3|5|2,0.58|0.7|0.31|0.52|0.64|0.72|0.46|0.5|0.2|14.0|13.0|4.0|21.0|9.0|3.0|4.0|15.0|22.0|9|7|7|3|2|7|8|2|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
71,9,0.47|0.9|0.12|1.0|0.46|0.68|0.54|0.95|0.19|4|13|9|3|9|3|22|8|20|9|7|7|3|9|6|8|2|5,0.69|0.49|0.5|0.05|0.81|0.75|0.37|0.06|0.2|15.0|4.0|4.0|21.0|23.0|15.0|4.0|15.0|22.0|3|4|3|3|2|3|3|5|2,0.58|0.7|0.31|0.52|0.64|0.72|0.46|0.5|0.2|15.0|13.0|4.0|21.0|22.0|3.0|4.0|15.0|20.0|3|4|3|3|2|3|3|2|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
72,10,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.4|0.54|0.01|0.25|0.94|0.21|0.54|0.09|0.67|5|8|8|19|25|14|19|17|24|6|5|5|4|6|9|9|3|4,0.54|0.76|0.1|0.48|0.57|0.18|0.71|0.52|0.78|5|13|8|19|25|3|2|8|24|6|5|7|4|9|9|9|2|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
73,10,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.4|0.54|0.01|0.25|0.94|0.21|0.54|0.09|0.67|5|8|8|19|25|14|19|17|24|6|5|5|4|6|9|9|3|4,0.54|0.76|0.1|0.48|0.57|0.18|0.71|0.52|0.78|5|11|9|21|25|2|2|7|26|4|2|7|2|9|9|9|3|4,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-2.0|-3.0|1.0|0.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
74,10,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.4|0.54|0.01|0.25|0.94|0.21|0.54|0.09|0.67|5|8|8|19|25|14|19|17|24|6|5|5|4|6|9|9|3|4,0.54|0.76|0.1|0.48|0.57|0.18|0.71|0.52|0.78|13|13|9|19|22|14|19|17|9|4|6|5|2|5|9|8|2|4,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0
75,10,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.4|0.54|0.01|0.25|0.94|0.21|0.54|0.09|0.67|5|8|8|19|25|14|19|17|24|6|5|5|4|6|9|9|3|4,0.54|0.76|0.1|0.48|0.57|0.18|0.71|0.52|0.78|5|13|8|7|22|3|19|17|24|6|5|7|4|10|4|8|2|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
76,10,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.4|0.54|0.01|0.25|0.94|0.21|0.54|0.09|0.67|5|8|8|19|25|14|19|17|24|6|5|5|4|6|9|9|3|4,0.54|0.76|0.1|0.48|0.57|0.18|0.71|0.52|0.78|13|8|9|7|22|3|2|8|9|6|6|5|2|9|9|9|2|4,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
77,10,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.4|0.54|0.01|0.25|0.94|0.21|0.54|0.09|0.67|5|8|8|19|25|14|19|17|24|6|5|5|4|6|9|9|3|4,0.54|0.76|0.1|0.48|0.57|0.18|0.71|0.52|0.78|13|13|9|8|22|14|19|8|24|4|2|7|4|6|4|8|3|4,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
78,10,0.68|0.97|0.18|0.7|0.2|0.14|0.88|0.96|0.88|13|13|9|7|22|3|2|8|9|4|2|7|2|9|4|8|2|5,0.4|0.54|0.01|0.25|0.94|0.21|0.54|0.09|0.67|5|8|8|19|25|14|19|17|24|6|5|5|4|6|9|9|3|4,0.54|0.76|0.1|0.48|0.57|0.18|0.71|0.52|0.78|6|13|9|7|25|14|19|17|9|4|5|7|2|6|9|8|3|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
